stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190801,71300,70900,71800,70200,221154,15778088100,00,0.00,N,2,600,
20190731,70700,73100,73400,70700,317943,22662633200,00,0.00,N,5,-2600,
20190730,73300,73900,73900,72000,136420,9937591500,00,0.00,N,3,0,
20190729,73300,73700,74300,72200,138814,10159491100,00,0.00,N,5,-800,
20190726,74100,74600,75600,73700,184228,13730135100,00,0.00,N,5,-500,
20190725,74600,75400,75600,74000,144202,10761548900,00,0.00,N,5,-1200,
20190724,75800,76300,77000,75400,176652,13432678700,00,0.00,N,5,-400,
20190723,76200,74000,76900,73600,289229,21881517500,00,0.00,N,2,2400,
20190722,73800,73400,74300,73000,133887,9879639800,00,0.00,N,5,-100,
20190719,73900,73600,74400,73200,188863,13947487200,00,0.00,N,5,-300,
20190718,74200,74200,74200,73200,178866,13232535300,00,0.00,N,5,-400,
20190717,74600,75000,75000,73800,272674,20298611100,00,0.00,N,5,-100,
20190716,74700,73500,74800,73100,270831,20076875458,00,0.00,N,2,600,
20190715,74100,73400,74100,73100,176869,13026833300,00,0.00,N,2,200,
20190712,73900,72300,74500,72300,194759,14365082251,00,0.00,N,2,500,
20190711,73400,74200,74700,72500,374837,27504701200,00,0.00,N,5,-1700,
20190710,75100,74900,75600,74200,235157,17622687950,00,0.00,N,2,300,
20190709,74800,74600,75600,74400,148477,11135445800,00,0.00,N,5,-600,
20190708,75400,76600,76700,74500,167294,12608543500,00,0.00,N,5,-1400,
20190705,76800,76800,77700,75800,192851,14764165400,00,0.00,N,3,0,
20190704,76800,77100,77100,76200,89005,6830450700,00,0.00,N,2,600,
20190703,76200,76600,77100,76200,105045,8033405700,00,0.00,N,5,-400,
20190702,76600,76600,77400,76100,123203,9441929000,00,0.00,N,5,-100,
20190701,76700,77500,78200,76700,104986,8110010200,00,0.00,N,5,-200,
20190628,76900,77300,77700,76500,121112,9328187600,00,0.00,N,5,-400,
20190627,77300,76600,77700,76000,201788,15560863900,00,0.00,N,2,300,
20190626,77000,76700,77900,75900,157307,12078582000,00,0.00,N,5,-200,
20190625,77200,76800,77600,76500,115831,8915196200,00,0.00,N,2,200,
20190624,77000,76700,77400,76300,80127,6166702700,00,0.00,N,2,600,
20190621,76400,76300,76700,75600,212258,16170428300,00,0.00,N,5,-300,
20190620,76700,75900,77200,75500,214785,16426683256,00,0.00,N,2,200,
20190619,76500,75600,76900,75300,188224,14380183910,00,0.00,N,2,1200,
20190618,75300,75200,76200,74900,158468,11941854600,00,0.00,N,5,-200,
20190617,75500,76600,77300,75000,182361,13811196400,00,0.00,N,5,-1000,
20190614,76500,76100,76500,75000,273082,20731426100,00,0.00,N,5,-400,
20190613,76900,76100,77000,74100,437179,33128719900,00,0.00,N,2,100,
20190612,76800,78300,78500,76500,238596,18401929000,00,0.00,N,5,-1500,
20190611,78300,74600,78500,74400,430436,33390956800,00,0.00,N,2,3000,
20190610,75300,73700,75400,73700,159573,11965136700,00,0.00,N,2,1000,
20190607,74300,73200,74700,72500,197446,14628239800,00,0.00,N,2,1400,
20190605,72900,73800,74000,72700,100955,7391906100,00,0.00,N,5,-800,
20190604,73700,73700,74800,72800,190730,14025645611,00,0.00,N,5,-1100,
20190603,74800,72400,74900,71800,251843,18558273100,00,0.00,N,2,1500,
20190531,73300,72900,74200,72300,246808,18108094400,00,0.00,N,2,300,
20190530,73000,70100,73000,70100,145640,10546779100,00,0.00,N,2,1900,
20190529,71100,72800,72900,70900,199326,14262865200,00,0.00,N,5,-1100,
20190528,72200,71500,72600,71200,366053,26418222700,00,0.00,N,2,700,
20190527,71500,70700,71700,70100,158831,11271967616,00,0.00,N,2,800,
20190524,70700,70000,71200,70000,163650,11550710500,00,0.00,N,5,-200,
20190523,70900,72200,72200,70000,185738,13132525600,00,0.00,N,5,-800,
20190522,71700,71600,72100,70500,214740,15287973400,00,0.00,N,5,-300,
20190521,72000,71500,72700,71500,153336,11032560600,00,0.00,N,2,500,
20190520,71500,71700,72700,71200,135768,9766740400,00,0.00,N,2,100,
20190517,71400,71700,71700,70800,181688,12936540100,00,0.00,N,5,-100,
20190516,71500,71100,71900,70400,256272,18288636700,00,0.00,N,5,-400,
20190515,71900,71800,71900,70600,223299,15975488000,00,0.00,N,2,700,
20190514,71200,73000,73000,70500,201672,14355025500,00,0.00,N,5,-500,
20190513,71700,69500,72000,68900,218739,15566366000,00,0.00,N,5,-300,
20190510,72000,72000,73200,71600,185682,13392466600,00,0.00,N,2,100,
20190509,71900,73100,73500,71900,293674,21366576800,00,0.00,N,5,-1400,
