stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20180330,86100,86400,87000,85700,258526,22278412400,00,0.00,N,5,-800,
20180329,86900,86200,88000,85700,238948,20685464400,00,0.00,N,2,1300,
20180328,85600,86600,87400,84800,237040,20292929800,00,0.00,N,5,-2200,
20180327,87800,87900,89200,86700,189348,16688366000,00,0.00,N,2,1100,
20180326,86700,86500,87800,85500,140194,12092806604,00,0.00,N,2,700,
20180323,86000,87200,87700,85700,209682,18092748500,00,0.00,N,5,-3000,
20180322,89000,88100,89800,88000,215517,19096602700,00,0.00,N,2,400,
20180321,88600,88500,90200,88500,188787,16782969800,00,0.00,N,5,-700,
20180320,89300,89100,90100,88600,147701,13180062600,00,0.00,N,5,-300,
20180319,89600,90600,90700,89200,125024,11199739700,00,0.00,N,5,-800,
20180316,90400,89400,90400,89200,239233,21528153600,00,0.00,N,2,1300,
20180315,89100,89900,89900,88000,152092,13482408900,00,0.00,N,5,-200,
20180314,89300,89000,89700,87900,172316,15246542900,00,0.00,N,5,-1100,
20180313,90400,87600,90400,87000,251721,22497139300,00,0.00,N,2,1400,
20180312,89000,90000,90000,85500,176608,15600304400,00,0.00,N,2,600,
20180309,88400,87300,89200,87100,214971,18993310400,00,0.00,N,2,1000,
20180308,87400,86700,87400,85400,309301,26841985800,00,0.00,N,2,1600,
20180307,85800,84700,86600,84700,317209,27252318400,00,0.00,N,3,0,
20180306,85800,85300,85800,83700,245589,20852135100,00,0.00,N,2,1400,
20180305,84400,82800,85200,82800,224784,18955402500,00,0.00,N,2,900,
20180302,83500,84300,85600,82700,308112,25705415300,00,0.00,N,5,-2700,
20180228,86200,86600,86700,85600,248066,21369278300,00,0.00,N,2,300,
20180227,85900,86000,86800,85700,232167,20022014300,00,0.00,N,5,-600,
20180226,86500,86300,86600,85200,181421,15604437800,00,0.00,N,2,600,
20180223,85900,85300,86000,84700,153604,13138879900,00,0.00,N,2,1400,
20180222,84500,84700,85500,84300,182482,15459390800,00,0.00,N,5,-1500,
20180221,86000,84400,86000,83700,310881,26488147700,00,0.00,N,2,1900,
20180220,84100,85600,86200,83900,258975,21930976400,00,0.00,N,5,-2500,
20180219,86600,87700,87700,85200,216713,18647169800,00,0.00,N,2,800,
20180214,85800,86400,86700,84700,234691,20109848400,00,0.00,N,2,200,
20180213,85600,84800,86300,83900,294401,25089998400,00,0.00,N,2,1000,
20180212,84600,84600,85200,82400,186241,15726574900,00,0.00,N,2,100,
20180209,84500,85400,85900,83600,329974,27899107000,00,0.00,N,5,-1600,
20180208,86100,85500,87300,84500,384668,33112744200,00,0.00,N,2,1900,
20180207,84200,86400,87900,84200,445223,38479314500,00,0.00,N,5,-1800,
20180206,86000,88500,88800,84300,499763,42959700500,00,0.00,N,5,-2200,
20180205,88200,90500,90900,88100,311405,27791795300,00,0.00,N,5,-2200,
20180202,90400,92000,92100,89600,273527,24709795100,00,0.00,N,5,-1600,
20180201,92000,89200,92200,89200,431754,39440002200,00,0.00,N,2,2900,
20180131,89100,90800,90800,87000,531602,47144108037,00,0.00,N,5,-1700,
20180130,90800,93700,93900,90500,337643,30964521070,00,0.00,N,5,-2900,
20180129,93700,94500,96200,93000,306608,28832574300,00,0.00,N,5,-500,
20180126,94200,93800,94600,92700,210848,19740934900,00,0.00,N,5,-700,
20180125,94900,94300,96500,93100,445090,42250812100,00,0.00,N,2,1600,
20180124,93300,93700,94300,92600,229429,21406307052,00,0.00,N,5,-1200,
20180123,94500,93000,94700,92600,287509,27010079600,00,0.00,N,2,600,
20180122,93900,93500,93900,92300,145345,13524239400,00,0.00,N,2,400,
20180119,93500,91800,93500,91800,158949,14767586500,00,0.00,N,2,700,
20180118,92800,93300,94200,92000,178809,16600476150,00,0.00,N,5,-1000,
20180117,93800,93300,94400,93200,197896,18562900000,00,0.00,N,5,-700,
20180116,94500,93500,94500,93200,205082,19241821400,00,0.00,N,2,300,
20180115,94200,94700,94700,92500,181317,16942400500,00,0.00,N,5,-100,
20180112,94300,94300,94600,93300,246619,23245163000,00,0.00,N,2,1000,
20180111,93300,93700,93800,91300,274631,25477892995,00,0.00,N,2,1000,
20180110,92300,93100,93800,91900,206096,19121173500,00,0.00,N,5,-1300,
20180109,93600,89800,94800,89600,419749,39127014700,00,0.00,N,2,4000,
20180108,89600,89200,90500,88800,231615,20732242900,00,0.00,N,2,800,
20180105,88800,89200,89200,87800,260522,23027100400,00,0.00,N,5,-300,
20180104,89100,90200,90800,88500,261247,23275975500,00,0.00,N,5,-900,
20180103,90000,90000,91000,89600,238461,21489971640,00,0.00,N,5,-800,
20180102,90800,90900,91500,89200,175563,15882125100,00,0.00,N,5,-200,
20171228,91000,90300,91300,89500,106393,9665638442,00,0.00,N,2,800,
20171227,90200,88300,90500,87200,162583,14541798400,02,0.00,N,2,700,
20171226,89500,88000,89700,87700,200642,17787512700,00,0.00,N,2,1500,
20171222,88000,89800,89800,87300,181817,15986756000,00,0.00,N,5,-900,
20171221,88900,89000,90000,88200,159405,14169831300,00,0.00,N,5,-1000,
20171220,89900,89900,90900,89100,189830,17069520300,00,0.00,N,5,-500,
20171219,90400,89600,91400,89600,214200,19380544661,00,0.00,N,2,400,
20171218,90000,89500,90700,88700,197447,17721226000,00,0.00,N,2,400,
20171215,89600,87800,89800,87400,398732,35558177700,00,0.00,N,2,2900,
20171214,86700,87800,88900,86700,562440,49252482768,00,0.00,N,5,-400,
20171213,87100,85900,87300,85900,228369,19824779050,00,0.00,N,2,900,
20171212,86200,86300,87700,85700,177410,15288109600,00,0.00,N,5,-900,
20171211,87100,86900,87500,86300,100324,8717546600,00,0.00,N,5,-400,
20171208,87500,86600,87800,86500,210188,18382962030,00,0.00,N,2,700,
20171207,86800,88100,89100,86100,261608,22850414200,00,0.00,N,5,-1300,
20171206,88100,88800,88800,87200,255255,22443820847,00,0.00,N,5,-200,
20171205,88300,88400,89400,88000,180926,15999735200,00,0.00,N,5,-1500,
20171204,89800,89400,90100,88500,137589,12298722400,00,0.00,N,2,1400,
