stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20210730,41150,40750,41500,40550,69401,2849616000,00,0.00,N,2,150,
20210729,41000,41250,41250,40100,43835,1788735050,00,0.00,N,5,-50,
20210728,41050,40700,41400,40100,84553,3451767600,00,0.00,N,3,0,
20210727,41050,41450,42650,40500,310569,12908097950,00,0.00,N,2,850,
20210726,40200,38750,41250,38300,176818,6994662450,00,0.00,N,2,1450,
20210723,38750,38900,39000,38650,23706,918729550,00,0.00,N,5,-50,
20210722,38800,38900,39100,38500,28212,1091435600,00,0.00,N,2,200,
20210721,38600,39300,39350,38500,22925,890043100,00,0.00,N,5,-450,
20210720,39050,39000,39350,38900,20210,789167300,00,0.00,N,5,-350,
20210719,39400,39750,39800,39250,14526,573428350,00,0.00,N,5,-400,
20210716,39800,40250,40250,39600,24367,968784250,00,0.00,N,5,-250,
20210715,40050,40100,40300,39750,40091,1607493000,00,0.00,N,2,50,
20210714,40000,40150,40300,39500,27083,1082554200,00,0.00,N,3,0,
20210713,40000,39750,40100,39550,20949,836430100,00,0.00,N,2,500,
20210712,39500,39800,39850,39400,20588,815838350,00,0.00,N,2,100,
20210709,39400,39800,40200,39000,45719,1797797350,00,0.00,N,5,-800,
20210708,40200,41400,41400,40100,36765,1496226550,00,0.00,N,5,-600,
20210707,40800,41150,41150,40550,10927,445166350,00,0.00,N,5,-100,
20210706,40900,41300,41300,40750,14915,609865450,00,0.00,N,5,-100,
20210705,41000,41050,41200,40650,22340,913563750,00,0.00,N,5,-50,
20210702,41050,41350,41350,40900,19411,796872250,00,0.00,N,5,-300,
20210701,41350,40950,41400,40500,28599,1171207750,00,0.00,N,2,500,
20210630,40850,40700,40950,40550,14951,609133750,00,0.00,N,2,350,
20210629,40500,41150,41250,40350,29023,1177089850,00,0.00,N,5,-450,
20210628,40950,40950,40950,40600,21134,861704600,00,0.00,N,2,200,
20210625,40750,40600,40900,40400,21953,891842950,00,0.00,N,2,200,
20210624,40550,41250,41250,40350,31567,1285035600,00,0.00,N,5,-600,
20210623,41150,41250,41400,40800,27315,1124614400,00,0.00,N,5,-50,
20210622,41200,41000,41500,40800,25303,1041365750,00,0.00,N,2,300,
20210621,40900,41000,41350,40700,30975,1267251100,00,0.00,N,5,-600,
20210618,41500,40750,41600,40600,60005,2462172450,00,0.00,N,2,800,
20210617,40700,41000,41050,40500,45426,1847896750,00,0.00,N,5,-200,
20210616,40900,41950,42000,40750,101045,4152700100,00,0.00,N,5,-1050,
20210615,41950,40650,42100,40650,91914,3796526250,00,0.00,N,2,850,
20210614,41100,44400,44500,40750,181341,7604710250,00,0.00,N,5,-2950,
20210611,44050,42800,44700,42400,109489,4815830250,00,0.00,N,2,950,
20210610,43100,42950,43100,42050,78830,3368360450,00,0.00,N,5,-250,
20210609,43350,43250,43550,42350,75192,3250716800,00,0.00,N,5,-50,
20210608,43400,42250,43600,41350,153576,6564267500,00,0.00,N,2,1150,
20210607,42250,40400,42300,40050,124718,5176163450,00,0.00,N,2,1900,
20210604,40350,40200,40500,39950,19248,775569350,00,0.00,N,2,450,
20210603,39900,40500,40550,39900,51846,2084409050,00,0.00,N,5,-600,
20210602,40500,41100,41100,40400,35367,1435633300,00,0.00,N,5,-600,
20210601,41100,41100,41300,40550,32358,1325987350,00,0.00,N,2,100,
