stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20240801,26350,25950,26550,25600,28140,740067550,00,0.00,N,2,450,
20240731,25900,25050,25900,25050,39476,1004842700,00,0.00,N,2,650,
20240730,25250,25650,26200,25150,44109,1120582450,00,0.00,N,5,-650,
20240729,25900,25900,26000,25600,18029,465020500,00,0.00,N,2,100,
20240726,25800,25300,25900,25250,26998,692341000,00,0.00,N,2,500,
20240725,25300,25150,25500,24600,92433,2311613800,00,0.00,N,5,-450,
20240724,25750,26650,26900,25550,100431,2619719350,00,0.00,N,5,-1150,
20240723,26900,27750,27750,26900,49740,1353014550,00,0.00,N,5,-650,
20240722,27550,27700,28100,27450,44711,1238011550,00,0.00,N,5,-200,
20240719,27750,27300,27850,27150,34703,954637250,00,0.00,N,2,300,
20240718,27450,26800,27500,26500,68317,1850332400,00,0.00,N,2,150,
20240717,27300,27900,28100,27250,59534,1645654050,00,0.00,N,5,-600,
20240716,27900,27900,28200,27700,62708,1754383850,00,0.00,N,3,0,
20240715,27900,28150,28300,27600,46893,1310632800,00,0.00,N,2,100,
20240712,27800,27700,28400,27450,69158,1917350000,00,0.00,N,2,200,
20240711,27600,26850,28450,26800,176425,4911691150,00,0.00,N,2,800,
20240710,26800,26900,26900,26450,35286,942131600,00,0.00,N,2,50,
20240709,26750,26750,26900,26600,29218,781111800,00,0.00,N,3,0,
20240708,26750,26400,26800,26400,28665,761900750,00,0.00,N,2,400,
20240705,26350,26600,26650,26200,46405,1222725050,00,0.00,N,2,100,
20240704,26250,26100,26700,26100,38090,1007143200,00,0.00,N,5,-50,
20240703,26300,26350,26550,26050,54549,1432244150,00,0.00,N,5,-50,
20240702,26350,26800,27000,26200,56011,1478739450,00,0.00,N,5,-650,
20240701,27000,26850,27300,26800,45422,1227435900,00,0.00,N,2,300,
20240628,26700,26300,27500,26300,104815,2832759100,00,0.00,N,2,450,
20240627,26250,26450,26550,26200,36518,960987700,00,0.00,N,5,-300,
20240626,26550,26800,27000,26450,33907,900904550,00,0.00,N,5,-350,
20240625,26900,26400,26900,26300,54344,1442361000,00,0.00,N,2,500,
20240624,26400,26700,27000,26250,60254,1595260400,00,0.00,N,5,-350,
20240621,26750,27550,27550,26750,62995,1697956900,00,0.00,N,5,-700,
20240620,27450,27450,27850,27350,35310,973398800,00,0.00,N,3,0,
20240619,27450,27200,27750,27200,42517,1168265700,00,0.00,N,3,0,
20240618,27450,27700,27950,27300,40642,1117692800,00,0.00,N,5,-250,
20240617,27700,28200,28400,27300,67328,1872517050,00,0.00,N,5,-450,
20240614,28150,28600,28750,27950,78211,2205835950,00,0.00,N,5,-450,
20240613,28600,28350,28800,28000,96848,2752096300,00,0.00,N,2,700,
20240612,27900,27150,28250,27150,98704,2750225900,00,0.00,N,2,750,
20240611,27150,27300,27450,27000,66028,1795125550,00,0.00,N,5,-150,
20240610,27300,27400,27650,26900,72637,1974446750,00,0.00,N,5,-100,
20240607,27400,27600,27950,27400,64164,1769199600,00,0.00,N,5,-200,
20240605,27600,27600,27900,27300,66185,1823420450,00,0.00,N,2,50,
20240604,27550,27750,28300,27200,101306,2798718700,00,0.00,N,5,-150,
20240603,27700,27150,27900,27150,56820,1566877950,00,0.00,N,2,550,
20240531,27150,27900,28150,27100,177709,4858986700,00,0.00,N,5,-850,
20240530,28000,28150,28450,27900,114733,3232210700,00,0.00,N,5,-550,
20240529,28550,29600,29600,28350,132417,3825537200,00,0.00,N,5,-800,
20240528,29350,29250,29400,28700,105377,3055804950,00,0.00,N,2,100,
20240527,29250,30050,30100,28750,186006,5414856950,00,0.00,N,5,-850,
20240524,30100,32000,32000,29650,172005,5282260000,00,0.00,N,5,-1950,
20240523,32050,32000,32300,31600,43396,1388809500,00,0.00,N,2,50,
20240522,32000,31950,32450,31650,77247,2479227300,00,0.00,N,5,-150,
20240521,32150,31200,32150,31150,55703,1764183500,00,0.00,N,2,900,
20240520,31250,31200,31700,31000,56383,1765780500,00,0.00,N,2,100,
20240517,31150,31000,31850,30700,78650,2458956900,00,0.00,N,2,100,
20240516,31050,31750,31900,31050,69102,2167801100,00,0.00,N,5,-450,
20240514,31500,30200,32250,30200,140036,4425890700,00,0.00,N,2,1200,
20240513,30300,31050,31250,30150,87900,2677422800,00,0.00,N,5,-850,
20240510,31150,30950,31750,30900,59922,1869785600,00,0.00,N,2,100,
20240509,31050,31000,31750,30900,92119,2879657400,00,0.00,N,2,50,
20240508,31000,30750,31050,30400,81131,2496140950,00,0.00,N,2,300,
20240507,30700,30700,30900,30300,66058,2018839100,00,0.00,N,2,200,
20240503,30500,30250,30750,30050,64410,1957258700,00,0.00,N,2,250,
20240502,30250,30500,30550,29900,63096,1905757700,00,0.00,N,5,-250,
20240430,30500,31050,31550,30500,120805,3735704600,00,0.00,N,5,-500,
20240429,31000,31100,31300,30600,116143,3577736550,00,0.00,N,5,-50,
20240426,31050,31550,31800,30950,76425,2389504500,00,0.00,N,5,-450,
20240425,31500,32000,32150,31400,60135,1900427450,00,0.00,N,5,-800,
20240424,32300,31500,32400,31000,121409,3869653650,00,0.00,N,2,1050,
20240423,31250,32550,32800,30650,171030,5369750850,00,0.00,N,5,-1300,
20240422,32550,32650,33000,32150,77315,2511835300,00,0.00,N,3,0,
20240419,32550,33750,33750,32000,121042,3956964150,00,0.00,N,5,-1300,
20240418,33850,33200,34100,32950,78326,2620991700,00,0.00,N,2,600,
20240417,33250,33700,34000,33200,37875,1273045650,00,0.00,N,5,-200,
20240416,33450,34500,35000,33000,95573,3210436500,00,0.00,N,5,-1200,
20240415,34650,34550,35200,34050,64878,2235474700,00,0.00,N,5,-550,
20240412,35200,34600,35450,34450,63400,2215055650,00,0.00,N,2,500,
20240411,34700,34150,35000,34150,48302,1671382000,00,0.00,N,2,100,
20240409,34600,34400,35550,34400,59916,2092881650,00,0.00,N,2,150,
20240408,34450,35100,35200,34350,54388,1882399800,00,0.00,N,5,-450,
20240405,34900,35300,35700,34300,103140,3594670400,00,0.00,N,5,-1050,
20240404,35950,35850,36300,35700,56440,2030981150,00,0.00,N,2,100,
20240403,35850,35900,36250,35350,78967,2812414050,00,0.00,N,5,-450,
20240402,36300,37800,37850,36300,114405,4196992400,00,0.00,N,5,-1300,
