stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20191129,43350,43550,44100,43200,18576,810889200,00,0.00,N,5,-400,
20191128,43750,43450,43900,43300,20359,887733200,00,0.00,N,2,500,
20191127,43250,44000,44350,43200,25838,1124817850,00,0.00,N,5,-750,
20191126,44000,44550,44600,43850,14696,647606600,00,0.00,N,5,-300,
20191125,44300,43700,45650,43700,41085,1831388100,00,0.00,N,2,200,
20191122,44100,44100,44700,43250,25658,1134923400,00,0.00,N,3,0,
20191121,44100,44300,44650,43500,24537,1077453250,00,0.00,N,5,-200,
20191120,44300,44250,45000,43900,26950,1192228850,00,0.00,N,3,0,
20191119,44300,44850,44900,44000,29145,1294023300,00,0.00,N,5,-550,
20191118,44850,45250,45600,44550,30714,1376353550,00,0.00,N,5,-550,
20191115,45400,45100,45700,44750,31874,1445296700,00,0.00,N,2,100,
20191114,45300,45600,46000,45000,29082,1319278650,00,0.00,N,5,-550,
20191113,45850,46400,46400,45500,38626,1773181300,00,0.00,N,5,-450,
20191112,46300,43800,46400,43500,196837,9001438000,00,0.00,N,2,2600,
20191111,43700,44900,44900,43350,62382,2730488700,00,0.00,N,5,-800,
20191108,44500,44200,44600,43200,130718,5720255800,00,0.00,N,2,50,
20191107,44450,43350,44650,43000,61170,2690851700,00,0.00,N,2,1000,
20191106,43450,44750,44750,43350,76941,3357774800,00,0.00,N,5,-1150,
20191105,44600,45150,45200,44350,28174,1256622800,00,0.00,N,5,-400,
20191104,45000,44800,45350,44450,65613,2949125550,00,0.00,N,2,1000,
20191101,44000,44300,44400,43350,31194,1363025750,00,0.00,N,5,-300,
20191031,44300,44450,44650,43600,22610,1003915400,00,0.00,N,2,200,
20191030,44100,44100,44900,43500,47346,2097988750,00,0.00,N,2,100,
20191029,44000,43400,44250,42750,65499,2843906550,00,0.00,N,2,600,
20191028,43400,44000,44000,43200,21651,940120950,00,0.00,N,5,-450,
20191025,43850,43850,44500,43400,24410,1070519800,00,0.00,N,2,100,
20191024,43750,43950,44250,43100,34059,1478104000,00,0.00,N,5,-250,
20191023,44000,45000,45550,43800,49486,2190867300,00,0.00,N,5,-1100,
20191022,45100,45800,45850,44600,52913,2393472400,00,0.00,N,5,-450,
20191021,45550,46000,46950,45200,65196,3006800250,00,0.00,N,2,350,
20191018,45200,45400,47200,45050,53786,2466052550,00,0.00,N,5,-200,
20191017,45400,44200,45800,44000,81405,3688728800,00,0.00,N,2,1400,
20191016,44000,44700,44850,43500,62465,2742646650,00,0.00,N,5,-600,
20191015,44600,45100,45250,44450,18780,838550150,00,0.00,N,5,-100,
20191014,44700,45000,45350,44350,28510,1277340150,00,0.00,N,5,-700,
20191011,45400,42750,45450,42750,58653,2626779000,00,0.00,N,2,2000,
20191010,43400,43950,44500,43200,40414,1761767450,00,0.00,N,5,-950,
20191008,44350,44600,44600,43750,24503,1078716650,00,0.00,N,2,50,
20191007,44300,45050,45700,44300,23684,1058173300,00,0.00,N,5,-1200,
20191004,45500,45500,45700,44500,30326,1371149750,00,0.00,N,5,-100,
20191002,45600,46100,46100,44200,45128,2043163050,00,0.00,N,5,-400,
20191001,46000,45400,46200,44950,43109,1972270250,00,0.00,N,2,600,
20190930,45400,44100,46100,44100,53796,2446114500,00,0.00,N,2,1000,
20190927,44400,44600,45050,43850,36493,1625071600,00,0.00,N,5,-500,
20190926,44900,43800,45000,43450,68858,3062004400,00,0.00,N,2,1350,
20190925,43550,42400,43950,42300,54419,2356350050,00,0.00,N,2,1200,
20190924,42350,42300,42750,42100,23279,986333100,00,0.00,N,5,-300,
20190923,42650,42750,42750,41950,19699,834399950,00,0.00,N,2,100,
