stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190401,48800,49850,50800,48800,87089,4348699800,00,0.00,N,5,-550,
20190329,49350,49050,50400,47300,95075,4650062250,00,0.00,N,2,50,
20190328,49300,48000,51000,47500,205906,10236925500,00,0.00,N,2,1300,
20190327,48000,47600,48450,46650,74014,3547583150,00,0.00,N,2,400,
20190326,47600,46600,47600,45950,65842,3087628500,00,0.00,N,2,1000,
20190325,46600,46200,47400,44950,98648,4570081400,00,0.00,N,5,-150,
20190322,46750,48300,48600,46200,101318,4771103750,00,0.00,N,5,-1550,
20190321,48300,49900,49900,47400,119004,5768529100,00,0.00,N,5,-1300,
20190320,49600,45300,51500,45300,225949,10829593350,00,0.00,N,2,4350,
20190319,45250,45500,46800,44850,140732,6458299500,00,0.00,N,2,400,
20190318,44850,45500,45900,44850,69519,3148536200,00,0.00,N,5,-650,
20190315,45500,46250,46300,45050,111109,5060187950,00,0.00,N,5,-750,
20190314,46250,45450,46250,44600,114567,5186293150,00,0.00,N,2,650,
20190313,45600,45750,46700,45100,58047,2659248150,00,0.00,N,5,-300,
20190312,45900,48000,48700,45550,146987,6871422100,00,0.00,N,5,-1200,
20190311,47100,47300,47550,45750,83913,3921442850,00,0.00,N,2,300,
20190308,46800,45900,47450,45450,115158,5399889650,00,0.00,N,2,850,
20190307,45950,45700,47200,45300,175835,8119650300,00,0.00,N,2,350,
20190306,45600,47800,48600,45550,184283,8730261650,00,0.00,N,5,-1450,
20190305,47050,46150,47600,45350,146894,6827942350,00,0.00,N,2,1600,
20190304,45450,44750,45600,44250,96228,4323853450,00,0.00,N,2,1150,
20190228,44300,44500,44850,43650,80333,3546460400,00,0.00,N,5,-300,
20190227,44600,44500,45900,44250,106370,4760339950,00,0.00,N,2,150,
20190226,44450,43500,46000,43300,263265,11784525300,00,0.00,N,2,1350,
20190225,43100,42500,43950,42100,112026,4859963250,00,0.00,N,2,800,
20190222,42300,43100,43450,41700,130285,5508345450,00,0.00,N,5,-850,
20190221,43150,41400,43300,40300,136201,5759403050,00,0.00,N,2,1950,
20190220,41200,41100,41800,40950,62901,2606556000,00,0.00,N,2,350,
20190219,40850,40800,41350,39800,95826,3909158300,00,0.00,N,2,1100,
20190218,39750,39300,40150,38850,87578,3470046650,00,0.00,N,2,450,
20190215,39300,39850,40000,38650,93556,3680178750,00,0.00,N,5,-500,
20190214,39800,38400,39950,37700,127907,5003567250,00,0.00,N,2,1750,
20190213,38050,38800,38800,37450,103371,3925858000,00,0.00,N,5,-450,
20190212,38500,39500,40500,38350,226272,8901189400,00,0.00,N,5,-50,
20190211,38550,38600,38850,38000,44106,1694507550,00,0.00,N,5,-250,
20190208,38800,38950,39050,38100,40853,1574898700,00,0.00,N,5,-200,
20190207,39000,37700,39400,37300,116340,4442942900,00,0.00,N,2,1300,
20190201,37700,37950,38300,37100,92854,3481882800,00,0.00,N,5,-600,
20190131,38300,38050,38400,37850,61637,2349865900,00,0.00,N,2,250,
20190130,38050,37500,38350,37300,68716,2606795750,00,0.00,N,2,450,
20190129,37600,38300,38300,37200,68568,2580928550,00,0.00,N,5,-700,
20190128,38300,38650,38800,36600,359423,13507886400,00,0.00,N,5,-650,
20190125,38950,40450,40950,38850,144680,5692165400,00,0.00,N,5,-1500,
20190124,40450,38800,41000,38550,140723,5613923150,00,0.00,N,2,1650,
