stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20210401,286000,285000,296500,282000,452005,130720427000,00,0.00,N,2,4000,
20210331,282000,281000,285000,276500,336019,94822041500,00,0.00,N,2,1000,
20210330,281000,272000,284000,271500,581621,163512269000,00,0.00,N,2,12500,
20210329,268500,277000,277000,267000,374858,101250714500,00,0.00,N,5,-7000,
20210326,275500,262500,277000,260500,833364,225037234000,00,0.00,N,2,19500,
20210325,256000,244000,256000,242500,420832,106082053000,00,0.00,N,2,12000,
20210324,244000,240500,244000,238000,146175,35376620000,00,0.00,N,2,1500,
20210323,242500,247500,248000,241000,195579,47582381500,00,0.00,N,5,-3500,
20210322,246000,252500,253500,245000,227781,56303387500,00,0.00,N,5,-4500,
20210319,250500,242000,250500,241500,271511,67360172000,00,0.00,N,2,3500,
20210318,247000,248500,255000,246500,354204,88298392500,00,0.00,N,2,2000,
20210317,245000,247500,247500,240000,331019,80501256000,00,0.00,N,5,-3000,
20210316,248000,251000,251000,246000,279262,69075762500,00,0.00,N,5,-3000,
20210315,251000,259000,259500,250000,225390,56999032000,00,0.00,N,5,-6500,
20210312,257500,254500,263000,254000,272949,70763483000,00,0.00,N,2,7000,
20210311,250500,244500,254500,244500,288371,72349280000,00,0.00,N,2,6500,
20210310,244000,254000,255500,243500,300882,74722567500,00,0.00,N,5,-5500,
20210309,249500,255000,256500,243500,434553,107760870500,00,0.00,N,5,-5500,
20210308,255000,261500,264000,252000,422364,108491098000,00,0.00,N,5,-10500,
20210305,265500,267500,270000,261000,448632,118586180000,00,0.00,N,5,-7500,
20210304,273000,275000,282000,272500,262763,72451698000,00,0.00,N,5,-6500,
20210303,279500,274000,284500,272000,394607,110157756000,00,0.00,N,2,5500,
20210302,274000,270000,277000,268500,405669,110640729000,00,0.00,N,2,11500,
20210226,262500,268000,269500,259000,548833,144301007000,00,0.00,N,5,-14500,
20210225,277000,270500,277500,265500,329598,89659283500,00,0.00,N,2,12000,
20210224,265000,280000,281000,265000,590176,160892824500,00,0.00,N,5,-10500,
20210223,275500,276000,280500,273500,420032,115907695500,00,0.00,N,5,-3500,
20210222,279000,289000,292000,279000,542143,153450618500,00,0.00,N,5,-6500,
20210219,285500,289000,291500,279000,711553,199584283500,00,0.00,N,5,-4000,
20210218,289500,299500,301000,289000,420803,123271191000,00,0.00,N,5,-9000,
20210217,298500,302500,303000,296000,455691,135260733500,00,0.00,N,5,-5000,
20210216,303500,304500,306500,301000,217898,65940273500,00,0.00,N,2,1500,
20210215,302000,297000,307000,296500,517072,155851085000,00,0.00,N,5,-7500,
20210210,309500,305500,311500,300000,371024,113360878500,00,0.00,N,2,4000,
20210209,305500,309000,315000,305500,330232,101930108500,00,0.00,N,5,-2000,
20210208,307500,310000,314500,307000,334099,103434630000,00,0.00,N,5,-8000,
20210205,315500,321000,323500,307500,490542,153762117500,00,0.00,N,5,-2500,
20210204,318000,323000,325500,315500,392471,125230294500,00,0.00,N,5,-8500,
20210203,326500,335000,335000,325000,399515,131096534000,00,0.00,N,2,1000,
20210202,325500,333000,339500,322500,557638,184361567000,00,0.00,N,5,-3500,
20210201,329000,312000,329500,305000,584069,186238986500,00,0.00,N,2,18000,
20210129,311000,327500,332500,307500,894213,283960464000,00,0.00,N,5,-11000,
20210128,322000,328000,332000,321000,795974,259391671000,00,0.00,N,5,-16500,
20210127,338500,343500,355000,333500,752125,258998711500,00,0.00,N,5,-1500,
20210126,340000,358500,360500,340000,946865,326917447500,00,0.00,N,5,-15000,
20210125,355000,327500,355000,325000,803628,277166149000,00,0.00,N,2,27000,
20210122,328000,341000,345500,328000,634975,212355998500,00,0.00,N,5,-13500,
20210121,341500,336500,344500,331500,760573,257747063500,00,0.00,N,2,7500,
20210120,334000,318000,337500,312500,1358636,441788873000,00,0.00,N,2,25000,
20210119,309000,300000,310000,296000,508709,153628424500,00,0.00,N,2,9000,
20210118,300000,298500,305500,292000,569563,170908364261,00,0.00,N,5,-2500,
20210115,302500,309500,316500,302000,926564,286599790500,00,0.00,N,5,-3500,
20210114,306000,299000,310000,298500,912334,279674902000,00,0.00,N,2,9500,
20210113,296500,293500,301000,289000,1017559,300934038000,00,0.00,N,2,15000,
20210112,281500,288500,291500,272500,795811,224064276500,00,0.00,N,5,-8500,
20210111,290000,297000,312500,282000,1406142,416754104000,00,0.00,N,5,-2500,
20210108,292500,304000,305000,287500,1177820,349262715500,00,0.00,N,5,-3500,
20210107,296000,286000,298000,277000,1946685,565266918000,00,0.00,N,2,23000,
20210106,273000,255500,284500,254500,2378756,642732294500,00,0.00,N,2,21500,
20210105,251500,248000,252000,245500,478166,119214345000,00,0.00,N,2,2000,
20210104,249500,241000,250000,240000,561491,138798398500,00,0.00,N,2,9000,
20201230,240500,235500,241000,233500,226620,54034644500,00,0.00,N,2,5000,
20201229,235500,238500,241000,234000,303528,71831173500,02,0.00,N,5,-4500,
20201228,240000,242500,243000,238500,262582,62987547000,00,0.00,N,5,-2000,
20201224,242000,241000,244500,240000,229190,55420236500,00,0.00,N,2,2500,
20201223,239500,236500,241500,230000,261151,61970185500,00,0.00,N,2,4000,
20201222,235500,240500,240500,235500,256393,60999628500,00,0.00,N,5,-5000,
20201221,240500,244000,244500,239000,227374,54646621500,00,0.00,N,5,-3000,
20201218,243500,242500,244500,240000,230804,55930750000,00,0.00,N,2,1500,
20201217,242000,245000,245000,238000,232158,55904607000,00,0.00,N,2,1000,
20201216,241000,245500,246000,240500,213065,51547077000,00,0.00,N,5,-3500,
20201215,244500,250000,251000,240500,379778,92301849000,00,0.00,N,5,-4500,
20201214,249000,255500,256500,249000,304668,76767737500,00,0.00,N,5,-4000,
20201211,253000,243000,256500,242000,590106,148675937000,00,0.00,N,2,10000,
20201210,243000,243000,245500,241000,382387,92993095500,00,0.00,N,5,-2500,
20201209,245500,247000,247500,241500,378477,92281239000,00,0.00,N,2,2000,
20201208,243500,240500,247500,240000,597781,145929609000,00,0.00,N,2,5000,
20201207,238500,241500,243500,233000,399096,95052454000,00,0.00,N,5,-1000,
20201204,239500,239000,246500,237000,607222,146876916000,00,0.00,N,2,1000,
20201203,238500,239500,240000,233500,458406,108791604500,00,0.00,N,2,1500,
20201202,237000,223000,238500,223000,1065538,248698327500,00,0.00,N,2,15500,
