체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,144500,13,0,144500,176416,45
15:56,144500,13,0,144500,176371,4
15:55,144500,13,144500,0,176367,162
15:54,144500,13,144500,0,176205,116
15:53,144500,13,144500,0,176089,19
15:52,144500,13,144500,0,176070,34
15:51,144500,13,144500,0,176036,160
15:50,144500,13,144500,0,175876,18
15:49,144500,13,144500,0,175858,30
15:48,144500,13,144500,0,175828,14
15:47,144500,13,144500,0,175814,73
15:46,144500,13,144500,0,175741,4
15:45,144500,13,0,0,175737,15
15:44,144500,13,144500,0,175722,4
15:43,144500,13,144500,0,175718,20
15:42,144500,13,144500,0,175698,15
15:41,144500,13,144500,0,175683,5
15:40,144500,13,144500,0,175678,245
15:30,144500,13,144600,144500,175433,3414
15:19,145100,12,145000,144900,172019,659
15:18,145700,12,145700,145200,171360,1105
15:17,145500,12,145500,145100,170255,1299
15:16,145200,12,145400,145100,168956,2366
15:15,143100,14,143100,142700,166590,1842
15:14,142900,14,143000,142900,164748,484
15:13,143400,14,143400,143200,164264,413
15:12,143500,14,143500,143400,163851,644
15:11,143300,14,143600,143300,163207,724
15:10,142600,15,142700,142600,162483,549
15:09,142700,15,142800,142600,161934,941
15:08,143500,14,143600,143400,160993,291
15:07,143100,14,143400,143100,160702,405
15:06,143200,14,143400,143200,160297,487
15:05,143700,14,143700,143500,159810,811
15:04,144000,13,144300,144000,158999,1543
15:03,145400,12,145000,144700,157456,669
15:02,145000,12,145000,144800,156787,976
15:01,144900,12,144900,144800,155811,677
15:00,144300,13,144300,144000,155134,833
14:59,143100,14,143200,143000,154301,865
14:58,142100,15,142000,141800,153436,2299
14:57,142000,15,141600,141500,151137,2481
14:56,139900,17,140700,139900,148656,737
14:55,140100,17,140100,139800,147919,2194
14:54,140200,17,140500,140200,145725,1456
14:53,140700,17,141000,140700,144269,838
14:52,141200,16,142100,141200,143431,1776
14:51,142200,15,142200,140300,141655,4118
14:50,143200,14,143200,143100,137537,1198
14:49,144000,13,144200,144100,136339,754
14:48,144900,12,144900,144600,135585,627
14:47,145000,12,145000,144900,134958,1107
14:46,145100,12,145100,145000,133851,1684
14:45,145900,11,146200,145900,132167,1893
14:44,146500,11,146500,146300,130274,2501
14:14,147000,10,147000,146900,127773,125
14:13,147100,10,147100,147000,127648,210
14:12,147800,10,147800,147000,127438,2875
14:11,147600,10,147700,147600,124563,94
14:10,147700,10,147700,147600,124469,328
14:09,147600,10,147600,147500,124141,393
14:08,147500,10,147600,147500,123748,548
14:07,147700,10,147700,147600,123200,206
14:06,147800,10,147800,147700,122994,75
14:05,147800,10,147800,147700,122919,735
14:04,147800,10,147900,147800,122184,192
14:03,147900,9900,147900,147800,121992,210
14:02,147900,9900,147900,147800,121782,298
14:01,147800,10,147800,147700,121484,368
14:00,147900,9900,147900,147800,121116,190
13:59,148000,9800,148000,147900,120926,531
13:58,148200,9600,148200,148100,120395,223
13:57,148300,9500,148300,148200,120172,115
13:56,148500,9300,148600,148500,120057,162
13:55,148300,9500,148400,148300,119895,157
13:54,148300,9500,148400,148300,119738,268
13:53,148400,9400,148400,148300,119470,364
13:52,148600,9200,148600,148000,119106,588
13:51,148700,9100,148800,148600,118518,210
13:50,148900,8900,148900,148700,118308,719
13:49,148600,9200,148600,148500,117589,348
13:48,148700,9100,148700,148600,117241,153
13:47,148500,9300,148500,148400,117088,95
13:46,148400,9400,148500,148300,116993,137
13:45,148700,9100,148700,148500,116856,146
13:44,148500,9300,148700,148500,116710,538
13:43,148800,9000,148900,148800,116172,402
13:42,148500,9300,148500,148400,115770,143
13:41,148400,9400,148500,148400,115627,321
13:40,148100,9700,148100,148000,115306,1651
13:39,148200,9600,148300,148100,113655,767
13:38,148100,9700,148300,148100,112888,314
13:37,148300,9500,148300,148200,112574,263
13:36,148100,9700,148500,148100,112311,637
13:35,148200,9600,148500,148200,111674,159
13:34,148300,9500,148500,148300,111515,547
13:33,148500,9300,148600,148500,110968,219
13:32,148600,9200,148600,148500,110749,176
13:31,148500,9300,148600,148500,110573,57
13:30,148600,9200,148600,148400,110516,384
13:29,148600,9200,148600,148500,110132,64
13:28,148700,9100,148700,148600,110068,313
13:27,148400,9400,148500,148400,109755,319
13:26,148400,9400,148500,148300,109436,172
13:25,148400,9400,148500,148400,109264,905
13:24,148600,9200,148600,148500,108359,147
13:23,148500,9300,148800,148500,108212,341
13:22,148800,9000,148800,148700,107871,120
13:21,148800,9000,148800,148600,107751,475
13:20,149000,8800,149100,149000,107276,93
13:19,149200,8600,149200,149100,107183,87
13:18,149200,8600,149300,149200,107096,90
13:17,149200,8600,149200,149100,107006,319
13:16,149000,8800,149000,148900,106687,164
13:15,148900,8900,149000,148900,106523,132
13:14,149100,8700,149200,149100,106391,311
13:13,149000,8800,149000,148900,106080,48
13:12,149000,8800,149000,148900,106032,452
13:11,149000,8800,149000,148900,105580,150
13:10,149200,8600,149200,149100,105430,66
13:09,149100,8700,149100,149000,105364,255
13:08,148900,8900,149200,148800,105109,687
13:07,148800,9000,148800,148700,104422,53
13:06,148600,9200,148600,148500,104369,411
13:05,148900,8900,148900,148800,103958,200
13:04,148900,8900,148900,148800,103758,65
13:03,148600,9200,148700,148600,103693,178
13:02,148600,9200,148700,148600,103515,366
13:01,148700,9100,148700,148600,103149,122
13:00,148700,9100,148700,148600,103027,1409
12:59,148600,9200,148700,148600,101618,5064
12:58,149200,8600,149200,149000,96554,1180
12:57,149400,8400,149400,149300,95374,161
12:56,149300,8500,149400,149300,95213,341
12:55,149300,8500,149400,149100,94872,754
12:54,149000,8800,149300,149000,94118,196
12:53,149300,8500,149300,149100,93922,692
12:52,149000,8800,149100,149000,93230,3482
12:51,149400,8400,149500,149400,89748,1130
12:50,149600,8200,149700,149600,88618,64
12:49,149600,8200,149700,149600,88554,35
12:48,149600,8200,149800,149600,88519,272
12:47,149800,8000,149800,149700,88247,218
12:46,149900,7900,149900,149800,88029,115
12:45,149900,7900,149900,149800,87914,199
12:44,149800,8000,149800,149700,87715,160
12:43,149800,8000,149800,149700,87555,35
12:42,149800,8000,149800,149700,87520,440
12:41,149900,7900,150000,149900,87080,498
12:40,150100,7700,150100,150000,86582,218
12:39,150200,7600,150200,150100,86364,70
12:38,150200,7600,150300,150100,86294,34
12:37,150300,7500,150400,150200,86260,173
