체결시각,체결가,전일비,매도,매수,거래량,변동량
15:56,160300,3200,160300,0,126625,5
15:51,160300,3200,160300,0,126620,67
15:50,160300,3200,160300,0,126553,100
15:46,160300,3200,160300,0,126453,7
15:44,160300,3200,160300,0,126446,3
15:41,160300,3200,160300,0,126443,1
15:40,160300,3200,160300,0,126442,115
15:30,160300,3200,160400,160300,126327,1056
15:19,160500,3400,160600,160400,125271,506
15:18,160600,3500,160700,160600,124765,146
15:17,160800,3700,160800,160700,124619,348
15:16,160700,3600,160700,160600,124271,258
15:15,160700,3600,160700,160600,124013,215
15:14,160700,3600,160700,160500,123798,267
15:13,160500,3400,160600,160500,123531,330
15:12,160600,3500,160600,160500,123201,213
15:11,160600,3500,160600,160500,122988,285
15:10,160500,3400,160500,160400,122703,244
15:09,160500,3400,160500,160400,122459,428
15:08,160500,3400,160600,160500,122031,216
15:07,160500,3400,160500,160400,121815,390
15:06,160400,3300,160400,160300,121425,140
15:05,160400,3300,160400,160300,121285,133
15:04,160200,3100,160300,160200,121152,192
15:03,160300,3200,160300,160200,120960,289
15:02,160200,3100,160200,160100,120671,134
15:01,160200,3100,160200,160100,120537,159
15:00,160200,3100,160200,160100,120378,174
14:59,160100,3000,160200,160100,120204,129
14:58,160000,2900,160200,159900,120075,749
14:57,160000,2900,160000,159900,119326,363
14:56,159800,2700,159900,159800,118963,126
14:55,159900,2800,159900,159800,118837,177
14:54,159900,2800,159900,159800,118660,213
14:53,159800,2700,159900,159800,118447,175
14:52,159900,2800,159900,159800,118272,111
14:51,159900,2800,160000,159900,118161,174
14:50,159800,2700,160000,159800,117987,426
14:49,159800,2700,159800,159700,117561,81
14:48,159900,2800,159900,159600,117480,2276
14:47,160000,2900,160000,159900,115204,214
14:46,160000,2900,160000,159900,114990,220
14:45,160000,2900,160000,159800,114770,183
14:44,159900,2800,159900,159800,114587,214
14:43,159900,2800,159900,159800,114373,173
14:42,159900,2800,159900,159800,114200,149
14:41,159800,2700,159900,159800,114051,179
14:40,159900,2800,159900,159800,113872,110
14:39,159900,2800,159900,159800,113762,145
14:38,159900,2800,159900,159800,113617,141
14:37,159900,2800,159900,159800,113476,227
14:36,159900,2800,160000,159900,113249,128
14:35,160000,2900,160000,159800,113121,192
14:34,160000,2900,160000,159900,112929,551
14:33,160000,2900,160000,159900,112378,553
14:32,159900,2800,159900,159800,111825,111
14:31,159800,2700,159800,159700,111714,167
14:30,159900,2800,160000,159900,111547,131
14:29,159800,2700,159900,159800,111416,147
14:28,160000,2900,160000,159800,111269,335
14:27,160200,3100,160200,160100,110934,132
14:26,160200,3100,160300,160100,110802,170
14:25,160400,3300,160400,160200,110632,239
14:24,160000,2900,160100,160000,110393,186
14:23,159800,2700,159800,159700,110207,199
14:22,159700,2600,159700,159600,110008,276
14:21,159600,2500,159600,159500,109732,133
14:20,159500,2400,159500,159400,109599,160
14:19,159500,2400,159600,159500,109439,173
14:18,159400,2300,159500,159400,109266,169
14:17,159400,2300,159500,159400,109097,120
14:16,159400,2300,159500,159400,108977,103
14:15,159500,2400,159600,159500,108874,497
14:14,159300,2200,159400,159300,108377,131
14:13,159300,2200,159400,159300,108246,268
14:12,159500,2400,159500,159400,107978,69
14:11,159400,2300,159500,159400,107909,109
14:10,159500,2400,159500,159400,107800,210
14:09,159500,2400,159500,159400,107590,84
14:08,159500,2400,159500,159400,107506,119
14:07,159500,2400,159500,159400,107387,66
14:06,159400,2300,159500,159400,107321,106
14:05,159500,2400,159500,159400,107215,122
14:04,159500,2400,159500,159400,107093,72
14:03,159300,2200,159500,159300,107021,133
14:02,159400,2300,159400,159300,106888,72
14:01,159500,2400,159500,159300,106816,209
14:00,159500,2400,159500,159100,106607,143
13:59,159100,2000,159400,159000,106464,564
13:58,159200,2100,159200,159100,105900,231
