Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-01-18,218500,223500,216000,218000,378700,0.0163170163170163,66.4,1.0,0
2018-01-19,218000,220500,202000,204000,969072,-0.0642201834862384,49.64028776978417,0.1998401278976816,0
2018-01-22,202000,205000,198000,203000,580327,-0.0049019607843137,42.85714285714285,0.0,0
2018-01-23,204000,205000,199500,201000,608934,-0.0098522167487684,44.62809917355372,0.0752226590708499,1
2018-01-24,207500,210500,204500,208000,645722,0.0348258706467661,49.624060150375946,0.2874297393970366,1
2018-01-25,215000,215500,209000,210000,642179,0.0096153846153845,40.70796460176992,0.0,0
2018-01-26,211000,212000,204500,207000,384321,-0.0142857142857142,33.027522935779814,0.0,1
2018-01-29,209000,210000,208000,209000,200975,0.0096618357487923,39.6039603960396,0.1970617118892448,0
2018-01-30,207500,208000,203500,204500,359741,-0.0215311004784688,40.81632653061224,0.2333900351431533,0
2018-01-31,202500,203000,196000,197000,889811,-0.0366748166259168,34.23423423423422,0.0361588771529388,0
2018-02-01,197000,198000,185000,187500,1296858,-0.048223350253807,28.125,0.0,0
2018-02-02,184500,185000,175000,179000,1541960,-0.0453333333333333,25.71428571428572,0.0,0
2018-02-05,174000,176000,171000,175000,1147535,-0.0223463687150837,20.56737588652481,0.0,1
2018-02-06,169000,177500,168500,177000,685967,0.0114285714285713,23.404255319148945,0.0618965090368906,0
2018-02-07,179500,180000,172000,172000,662100,-0.0282485875706214,18.055555555555543,0.0,1
2018-02-08,171500,177500,171500,175000,458644,0.0174418604651163,26.229508196721312,0.25892745779624,0
2018-02-09,169000,171500,168000,170000,382665,-0.0285714285714285,24.615384615384613,0.2077966360467189,1
2018-02-12,171500,176000,170500,174000,348174,0.0235294117647058,29.85074626865672,0.3736379300981039,0
2018-02-13,176500,177000,172000,172500,364983,-0.0086206896551723,21.138211382113823,0.1354372323299826,1
2018-02-14,174500,180500,174000,180500,386259,0.0463768115942029,28.148148148148135,0.4434205064342049,1
2018-02-19,184000,185000,180000,182500,282469,0.0110803324099721,31.57894736842105,0.5941535033099564,0
2018-02-20,182000,182500,178500,179500,223122,-0.0164383561643836,28.148148148148135,0.4434205064342049,0
2018-02-21,179000,180000,177000,178000,220036,-0.0083565459610027,29.45736434108528,0.7047428910591931,1
2018-02-22,176500,179500,176000,179000,150548,0.0056179775280897,34.482758620689665,1.0,1
2018-02-23,180500,183000,180000,182000,179995,0.0167597765363127,44.66019417475728,1.0,0
2018-02-26,184000,184000,175500,177000,329449,-0.0274725274725274,47.91666666666666,1.0,0
2018-02-27,178000,179500,175000,175500,298657,-0.0084745762711864,50.54945054945055,1.0,0
2018-02-28,174000,174500,170000,171000,380856,-0.0256410256410256,43.75,0.7907468294974167,0
2018-03-02,169500,172000,168500,170500,249335,-0.0029239766081871,48.27586206896552,0.9226966103825366,0
2018-03-05,172000,173500,170000,170000,168451,-0.002932551319648,43.90243902439024,0.7739975698663426,1
2018-03-06,172500,179500,172000,179500,378661,0.0558823529411764,60.43956043956044,1.0,0
2018-03-07,179500,182500,177000,178000,318101,-0.0083565459610027,54.65116279069768,0.8527175838060448,1
2018-03-08,179000,182000,178500,182000,335895,0.0224719101123596,60.43956043956044,1.0,1
2018-03-09,185000,196500,184500,196500,1178221,0.0796703296703296,65.38461538461539,1.0,1
2018-03-12,202000,206000,199500,202500,598690,0.0305343511450382,67.85714285714286,1.0,0
2018-03-13,199000,203500,199000,202000,403440,-0.0024691358024691,71.02803738317758,1.0,1
2018-03-14,205500,212500,204000,206500,953548,0.0222772277227722,75.22123893805309,1.0,1
2018-03-15,210500,215000,207000,214500,633572,0.0387409200968522,77.95275590551181,1.0,1
2018-03-16,215500,217000,211000,215500,498717,0.0046620046620047,77.23577235772358,0.9790372579984792,0
2018-03-19,214500,215000,205000,206000,635991,-0.0440835266821345,71.96969696969697,0.8250708524089819,1
2018-03-20,203500,209000,201500,208500,289067,0.0121359223300971,74.6268656716418,0.9027595833780738,0
2018-03-21,208000,208000,203000,204500,364147,-0.0191846522781774,75.18796992481202,0.9188029294895445,1
2018-03-22,204000,210000,203500,208000,355010,0.0171149144254278,76.97841726618705,0.971385328285595,0
2018-03-23,202000,203000,199000,199500,453539,-0.0408653846153845,69.03225806451613,0.6171721908866215,1
2018-03-26,201000,203000,196500,201500,251989,0.0100250626566416,65.71428571428572,0.4747796800449064,0
2018-03-27,204000,205500,200000,201000,277273,-0.0024813895781637,66.66666666666666,0.3555665349143606,0
2018-03-28,199000,199000,196000,197000,413634,-0.0199004975124378,60.869565217391305,0.0,0
2018-03-29,197000,197500,190000,191000,447080,-0.0304568527918781,45.45454545454545,0.0,1
2018-03-30,194500,195000,192500,192500,227870,0.0078534031413612,41.07142857142856,0.0,1
2018-04-02,200000,204000,199000,199500,583028,0.0363636363636363,47.99999999999999,0.1878612276019824,0
2018-04-03,197000,199000,193500,197500,287353,-0.0100250626566416,42.5,0.0387342737323677,0
2018-04-04,197000,197500,189000,189500,363317,-0.040506329113924,29.166666666666657,0.0,1
2018-04-05,190500,194000,189500,191000,238497,0.0079155672823219,29.75206611570248,0.012243840514003,0
2018-04-06,191500,193000,190000,191000,188792,0.0,35.294117647058826,0.1281578462105847,1
2018-04-09,191000,193000,190000,191500,143533,0.0026178010471205,32.65306122448979,0.0729191990275734,0
2018-04-10,190500,191000,184000,186000,349119,-0.0287206266318538,31.683168316831683,0.0526335392159907,1
2018-04-11,191000,192500,186000,187000,279502,0.0053763440860215,28.125,0.0,1
2018-04-12,189000,192000,187000,189500,374912,0.0133689839572193,38.095238095238095,0.2586872586872587,1
2018-04-13,191500,196000,191000,192500,441237,0.0158311345646438,39.53488372093023,0.2960402262727845,0
2018-04-16,194000,195500,191500,192500,168140,0.0,39.99999999999999,0.3626556016597508,1
