Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-01-18,287500,298000,287000,296000,112308,0.0259965337954939,70.23809523809524,1.0,0
2018-01-19,293000,297000,292500,295500,66906,-0.0016891891891891,66.23376623376623,0.890207715133531,1
2018-01-22,296000,297000,290500,296000,60116,0.0016920473773265,66.66666666666666,0.8884026258205686,1
2018-01-23,296000,302500,294000,302500,120671,0.0219594594594594,76.47058823529412,1.0,1
2018-01-24,301500,305000,300500,305000,87726,0.0082644628099173,77.27272727272727,1.0,1
2018-01-25,306000,321500,305500,319500,210974,0.0475409836065574,80.3921568627451,1.0,1
2018-01-26,318500,326000,318500,324000,148777,0.0140845070422535,81.98198198198199,1.0,1
2018-01-29,327000,330500,321500,328500,128701,0.0138888888888888,82.45614035087719,1.0,0
2018-01-30,331000,331000,320000,320500,130618,-0.0243531202435312,72.86821705426357,0.6516846895745481,0
2018-01-31,319000,321000,314000,318500,110463,-0.0062402496099843,77.04918032786885,0.8035730052682698,0
2018-02-01,315500,325000,315500,318500,94747,0.0,75.86206896551724,0.6635505776523501,0
2018-02-02,317000,320000,310000,313500,95989,-0.0156985871271585,71.54471544715447,0.4432661717921527,0
2018-02-05,313500,314000,304000,307500,110130,-0.0191387559808612,63.28124999999999,0.0216392263427104,0
2018-02-06,303000,307000,291500,299000,167513,-0.0276422764227641,57.4468085106383,0.0,0
2018-02-07,301500,301500,287500,289000,124800,-0.0334448160535116,45.2054794520548,0.0,1
2018-02-08,288000,298500,288000,294000,143887,0.0173010380622837,49.03225806451612,0.1027304890738809,0
2018-02-09,287000,292000,283500,287000,163039,-0.0238095238095238,44.64285714285714,0.0,1
2018-02-12,288000,291000,285500,289000,76372,0.0069686411149825,41.50943396226416,0.0,1
2018-02-13,289500,297500,288000,291000,92133,0.0069204152249136,41.13924050632912,0.0,0
2018-02-14,291500,294000,288000,290500,72070,-0.0017182130584192,27.692307692307693,0.0,1
2018-02-19,296000,298000,292000,295000,57534,0.0154905335628228,27.692307692307693,0.0,0
2018-02-20,292000,296500,291000,292000,61471,-0.0101694915254236,21.25984251968504,0.0,0
2018-02-21,292000,292000,286500,288000,113556,-0.0136986301369863,22.689075630252105,0.0256183917342968,0
2018-02-22,285500,287000,280000,283000,91573,-0.0173611111111111,21.599999999999994,0.0062297364495275,1
2018-02-23,285500,292500,283500,291500,88827,0.0300353356890459,30.985915492957744,0.1934194601088389,0
2018-02-26,295000,295500,288000,290000,72541,-0.0051457975986277,32.592592592592595,0.269689921219712,1
2018-02-27,291000,301500,290500,292500,134836,0.0086206896551723,38.28125,0.4703739872685185,0
2018-02-28,291000,293500,284500,284500,177420,-0.0273504273504273,38.58267716535433,0.6237424547283705,0
2018-03-02,280000,282000,276500,279500,97152,-0.0175746924428822,41.88034188034188,0.7424813058615878,1
2018-03-05,279000,285000,277000,280000,56440,0.0017889087656528,37.037037037037045,0.6747288479098466,1
2018-03-06,287500,300000,287000,295500,178629,0.0553571428571428,56.8,1.0,0
2018-03-07,292000,298500,291500,293500,91451,-0.0067681895093062,53.6,0.9099610067352,1
2018-03-08,293000,298000,291000,296000,110292,0.008517887563884,53.96825396825397,0.9203226369124986,1
2018-03-09,296500,306000,294000,302000,99042,0.0202702702702701,58.394160583941606,1.0,1
2018-03-12,304500,307500,301500,303000,80947,0.0033112582781456,56.15384615384615,0.939669972497708,1
2018-03-13,298000,309500,296000,307000,107671,0.0132013201320131,61.36363636363636,1.0,1
2018-03-14,305000,312500,302500,312000,86395,0.01628664495114,67.91044776119404,1.0,0
2018-03-15,312000,312000,304000,306000,106887,-0.0192307692307692,66.91176470588235,0.9729533999765574,1
2018-03-16,306500,313500,305500,313500,138731,0.0245098039215685,66.41791044776119,0.957739865393645,0
2018-03-19,313500,314000,307000,309500,67622,-0.0127591706539075,64.02877697841726,0.8742713975641325,1
2018-03-20,305000,310000,305000,310000,50449,0.0016155088852989,62.96296296296296,0.839749328558639,0
2018-03-21,310500,311500,302000,308000,90224,-0.0064516129032258,69.10569105691057,1.0,0
2018-03-22,306000,310000,303500,307000,80700,-0.0032467532467532,73.91304347826087,1.0,0
2018-03-23,300000,301000,292500,295500,111113,-0.0374592833876221,61.31386861313868,0.379749525047495,1
2018-03-26,294500,297500,288500,296500,85904,0.003384094754653,50.92592592592592,0.0,1
2018-03-27,300500,301500,295500,298000,66898,0.0050590219224282,54.20560747663552,0.142674763081657,0
2018-03-28,295500,297000,291000,295000,60993,-0.0100671140939597,49.07407407407408,0.0,1
2018-03-29,293000,298500,291000,298500,101072,0.0118644067796609,46.60194174757281,0.0,0
2018-03-30,301500,301500,295000,296000,62201,-0.0083752093802345,43.39622641509434,0.0,0
2018-04-02,293000,297500,291500,292500,57126,-0.0118243243243243,36.1904761904762,0.0,1
2018-04-03,292000,294000,288500,293000,82384,0.0017094017094017,30.208333333333343,0.0,0
2018-04-04,293000,293500,284000,286000,104689,-0.0238907849829351,29.591836734693885,0.0,1
2018-04-05,288000,291000,287000,290500,53916,0.0157342657342658,25.00000000000001,0.0,0
2018-04-06,288000,290000,285500,289500,85418,-0.0034423407917383,26.74418604651163,0.0356589147286819,0
2018-04-09,286000,289000,285000,288000,68720,-0.005181347150259,25.0,0.0,1
2018-04-10,285500,292500,282500,291000,90039,0.0104166666666667,31.111111111111114,0.1249382716049383,1
2018-04-11,289000,293500,288000,293500,84246,0.0085910652920961,35.483870967741936,0.2887015723780192,0
2018-04-12,292500,295500,292000,292000,128502,-0.0051107325383304,45.2054794520548,0.6918356164383564,1
2018-04-13,291500,295000,289500,293500,77971,0.0051369863013699,45.94594594594594,0.7171891891891892,0
2018-04-16,295500,295500,290500,292000,69115,-0.0051107325383304,41.89189189189189,0.7016632016632014,0
2018-04-17,291000,293000,288500,290500,64643,-0.0051369863013698,43.66197183098591,0.8639025162209212,1
2018-04-18,290500,293000,290000,293000,98068,0.0086058519793459,42.02898550724638,0.8129967274427305,0
2018-04-19,291500,294500,290500,293000,91107,0.0,45.31250000000001,0.9697580645161294,1
2018-04-20,296500,297000,293000,294000,166532,0.0034129692832765,52.54237288135593,1.0,1
2018-04-23,293500,296000,293000,295500,64616,0.0051020408163264,54.09836065573771,1.0,0
2018-04-24,296500,296500,291000,293000,83621,-0.0084602368866327,63.46153846153847,1.0,1
2018-04-25,293500,293500,290500,293500,118096,0.0017064846416381,56.81818181818182,0.8272727272727272,1
2018-04-26,293000,299500,290500,295500,93179,0.0068143100511073,63.04347826086957,0.9891304347826086,0
2018-04-27,294500,296500,293500,294500,82046,-0.0033840947546531,64.44444444444444,1.0,0
2018-04-30,294500,296500,292000,294000,81983,-0.0016977928692699,57.5,0.760210396039604,1
2018-05-02,298000,305000,298000,303500,171045,0.032312925170068,68.51851851851852,1.0,0
2018-05-03,304000,305500,299000,301000,128674,-0.0082372322899505,66.07142857142857,0.908096133190118,0
2018-05-04,297500,301500,296000,299000,118570,-0.0066445182724252,59.64912280701754,0.6668975069252077,0
2018-05-08,300500,301000,296000,299000,135072,0.0,62.96296296296296,0.7902735562310029,0
2018-05-09,300000,300000,295500,295500,110530,-0.011705685618729,58.62068965517242,0.626349439262132,1
2018-05-10,295500,299500,294500,297000,137280,0.0050761421319796,57.142857142857146,0.5097969362308514,1
2018-05-11,297000,305500,297000,304000,89460,0.0235690235690235,65.71428571428572,0.8244737580690434,0
2018-05-14,302000,306000,301000,302500,95126,-0.0049342105263158,61.971830985915496,0.5460044477390661,0
2018-05-15,300000,302500,298500,301500,64208,-0.0033057851239669,58.57142857142857,0.1498458376156214,1
2018-05-16,300500,305000,300000,303000,63431,0.0049751243781095,64.70588235294117,0.6741430385103678,0
2018-05-17,304500,304500,299000,300000,96461,-0.0099009900990099,58.9041095890411,0.1548263778273335,1
2018-05-18,300000,303000,299500,303000,59868,0.01,60.0,0.2511627906976742,1
2018-05-21,303000,305000,300500,303500,72179,0.0016501650165017,62.16216216216216,0.4412319296040224,0
2018-05-23,300000,303000,299500,301500,78550,-0.0065897858319604,59.74025974025974,0.2283298097251581,0
2018-05-24,301500,302500,299000,300500,53594,-0.0033167495854062,45.0,0.0,0
2018-05-25,300500,300500,296500,298500,125899,-0.0066555740432612,45.76271186440678,0.0368205727644653,0
2018-05-28,298000,300000,295500,298000,81890,-0.0016750418760469,48.21428571428571,0.1551724137931031,0
2018-05-29,297000,297500,288000,288000,131220,-0.0335570469798657,35.526315789473685,0.0,0
2018-05-30,285500,286500,276000,279000,174620,-0.03125,31.034482758620697,0.0,0
2018-05-31,281500,282500,273500,277000,245029,-0.0071684587813619,27.272727272727263,0.0,1
2018-06-01,277500,284000,277000,279500,97401,0.0090252707581226,18.987341772151893,0.0,1
2018-06-04,280500,282500,277500,280000,71524,0.0017889087656528,20.77922077922078,0.0391937053174839,0
2018-06-05,278500,280000,271500,276500,146074,-0.0124999999999999,19.512195121951223,0.0114800985143403,1
2018-06-07,278000,283500,278000,283500,96133,0.0253164556962024,29.032258064516128,0.2326568171361383,0
2018-06-08,282000,287500,280500,283000,80222,-0.0017636684303351,30.681818181818187,0.2708633482207176,1
2018-06-11,282000,284500,280500,283500,120601,0.0017667844522968,26.506024096385545,0.174145074752258,0
2018-06-12,285500,288000,280500,282000,113199,-0.0052910052910053,24.70588235294117,0.1403222361958095,0
2018-06-14,282500,284000,273500,274500,173041,-0.026595744680851,21.875,0.0988012374323281,0
2018-06-15,275000,276000,266000,269000,226904,-0.0200364298724954,20.0,0.034648105181748,0
2018-06-18,268500,269500,263000,265500,113650,-0.0130111524163568,19.444444444444443,0.0156397697000946,0
2018-06-19,265500,270500,262000,263000,87546,-0.0094161958568738,18.75,0.0,1
2018-06-20,264500,266000,260500,263500,113413,0.0019011406844107,23.655913978494624,0.39935861158272,0
2018-06-21,263500,265000,257500,257500,99498,-0.0227703984819734,25.28735632183907,0.5478927203065123,0
2018-06-22,252500,257500,251500,257000,139679,-0.0019417475728155,26.19047619047619,0.623582766439909,1
2018-06-25,255500,258500,253000,258500,102975,0.0058365758754863,24.39024390243904,0.4727061556329859,0
2018-06-26,256000,258500,254500,257500,74474,-0.0038684719535783,22.891566265060234,0.3471026965002861,1
2018-06-27,255500,260000,255500,258500,78122,0.003883495145631,26.92307692307692,0.6849816849816844,0
2018-06-28,258500,258500,253500,256500,73347,-0.0077369439071566,10.294117647058812,0.0,1
2018-06-29,258500,260000,255000,259000,84772,0.0097465886939571,16.666666666666657,0.383219954648526,0
2018-07-02,256000,259000,251000,251500,115146,-0.028957528957529,12.79069767441861,0.1501344723936095,0
2018-07-03,252000,253500,246500,249000,117929,-0.0099403578528827,12.5,0.1326530612244904,0
2018-07-04,246500,252000,246500,249000,57096,0.0,15.06849315068493,0.2871121051160195,1
2018-07-05,248000,252500,248000,251000,50918,0.0080321285140563,22.727272727272734,0.7476808905380341,1
2018-07-06,250000,258500,249500,257000,92077,0.0239043824701195,38.02816901408451,1.0,1
2018-07-09,254500,262500,254000,261000,92580,0.0155642023346302,47.2972972972973,1.0,1
2018-07-10,260500,264500,260000,262500,78578,0.0057471264367816,48.68421052631579,1.0,1
2018-07-11,258500,265500,258500,263500,81775,0.0038095238095237,59.09090909090909,1.0,1
2018-07-12,266000,273000,261500,269000,160770,0.0208728652751422,65.78947368421052,1.0,1
2018-07-13,273500,280000,271000,273500,170795,0.0167286245353159,68.29268292682927,1.0,0
2018-07-16,270500,273000,267000,268500,82212,-0.0182815356489944,62.22222222222223,0.8953342953342954,1
2018-07-17,268500,271000,264000,271000,69206,0.0093109869646181,63.44086021505377,0.9163458149633266,0
2018-07-18,270000,271000,268500,269000,41067,-0.007380073800738,63.44086021505377,0.913038368881838,0
2018-07-19,271500,272500,267500,268500,56405,-0.0018587360594795,60.674157303370784,0.8634493768035856,1
2018-07-20,268000,275000,267000,272000,63310,0.0130353817504655,75.30864197530865,1.0,1
2018-07-23,273000,274000,268500,272500,71137,0.0018382352941177,80.51948051948052,1.0,1
2018-07-24,273000,274500,271000,274000,64061,0.0055045871559633,81.25,1.0,0
2018-07-25,258000,267000,257000,260000,301800,-0.0510948905109489,58.65384615384615,0.47720507598308,1
2018-07-26,261500,265000,254000,263500,128819,0.0134615384615384,56.56565656565656,0.2729785416352578,1
2018-07-27,264000,268000,261000,267500,62360,0.0151802656546489,56.56565656565656,0.2420161208039994,0
2018-07-30,265500,265500,260000,263500,65561,-0.0149532710280373,50.96153846153846,0.0,0
2018-07-31,263500,264000,260500,263500,72791,0.0,50.0,0.0,0
2018-08-01,262500,265000,261500,263000,66983,-0.0018975332068311,43.47826086956522,0.0,0
2018-08-02,263000,264000,256000,258000,54644,-0.0190114068441065,33.33333333333333,0.0,0
2018-08-03,257000,258500,255500,256500,72913,-0.0058139534883721,36.04651162790697,0.0566228513650151,1
2018-08-06,256000,262500,256000,262000,66714,0.0214424951267055,40.21739130434783,0.1436672967863895,1
2018-08-07,259000,264000,258500,264000,46309,0.0076335877862594,44.56521739130435,0.2344045368620039,0
2018-08-08,259500,260000,256000,256500,162254,-0.0284090909090909,38.67924528301887,0.1115668580803938,0
2018-08-09,257500,259000,256000,256000,69651,-0.0019493177387914,34.0,0.0139130434782609,1
2018-08-10,256500,257500,254500,256500,69515,0.001953125,34.0,0.0139130434782609,0
