Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-01-18,29900,30200,29900,30000,1161757,0.0067114093959732,43.07692307692308,0.709802832546515,0
2018-01-19,30100,30350,29850,30150,585314,0.0049999999999998,48.4375,1.0,1
2018-01-22,30200,30350,29900,30000,543262,-0.0049751243781094,49.20634920634921,1.0,0
2018-01-23,30000,30350,29950,30050,487943,0.0016666666666667,55.17241379310345,1.0,0
2018-01-24,30050,30200,30000,30100,450216,0.0016638935108153,61.11111111111111,1.0,1
2018-01-25,30050,30100,29850,29900,811983,-0.0066445182724252,50.0,0.6237623762376239,0
2018-01-26,29850,30100,29750,29950,743365,0.0016722408026756,54.16666666666666,0.7648514851485149,0
2018-01-29,30050,30250,29950,29950,804416,0.0,37.14285714285714,0.1884016973125882,1
2018-01-30,30050,30150,29900,29900,788517,-0.0016694490818029,40.625,0.3063118811881188,1
2018-01-31,29900,29900,29550,29650,1522403,-0.0083612040133779,39.39393939393939,0.2646264626462645,1
2018-02-01,29650,29700,29400,29550,722043,-0.0033726812816189,41.935483870967744,0.350686681571383,1
2018-02-02,29550,29600,29400,29450,515541,-0.0033840947546531,39.39393939393939,0.2646264626462645,0
2018-02-05,29450,29800,29300,29450,728932,0.0,43.33333333333333,0.3980198019801979,1
2018-02-06,29200,29300,28750,28900,1965078,-0.0186757215619693,26.31578947368422,0.0,1
2018-02-07,29000,29100,28550,28550,1752627,-0.0121107266435985,14.63414634146342,0.0,1
2018-02-08,28550,28700,28300,28300,1818730,-0.0087565674255691,6.976744186046503,0.0,1
2018-02-09,28100,28150,27800,27900,1971779,-0.0141342756183745,6.25,0.0,1
2018-02-12,28100,28100,27350,27450,2895978,-0.0161290322580645,3.5714285714285694,0.0,0
2018-02-13,27500,27800,27450,27500,893517,0.0018214936247722,3.5714285714285694,0.0,0
2018-02-14,27650,28100,27600,27650,660680,0.0054545454545453,9.090909090909092,0.1090909090909091,0
2018-02-19,28050,28400,27900,28400,567132,0.0271247739602169,27.53623188405797,0.6027076282218172,1
2018-02-20,28400,28450,28050,28050,349949,-0.0123239436619718,25.0,0.5389221556886229,0
2018-02-21,28100,28400,28000,28150,410060,0.0035650623885918,27.272727272727263,0.5960805661404464,0
2018-02-22,28200,28300,27900,28300,582791,0.0053285968028418,32.0,0.7149700598802397,1
2018-02-23,28350,28400,28100,28200,427320,-0.0035335689045936,32.0,0.7149700598802397,0
2018-02-26,28300,28350,28000,28250,548076,0.00177304964539,33.783783783783775,0.7598316879754005,1
2018-02-27,28200,28300,28050,28150,374030,-0.0035398230088495,32.89473684210526,0.9705733983521104,1
2018-02-28,28100,28100,27850,27900,700989,-0.0088809946714032,35.71428571428572,1.0,1
2018-03-02,27800,27850,27550,27700,528538,-0.0071684587813619,37.3134328358209,1.0,0
2018-03-05,27700,27950,27600,27700,408231,0.0,40.322580645161295,1.0,1
2018-03-06,27800,27900,27550,27650,705543,-0.0018050541516245,45.45454545454546,1.0,1
2018-03-07,27600,27750,27400,27450,694099,-0.0072332730560579,50.0,1.0,0
2018-03-08,27450,27700,27350,27700,939615,0.0091074681238616,53.70370370370371,1.0,0
2018-03-09,27650,27950,27550,27700,601599,0.0,50.98039215686275,0.905123339658444,0
2018-03-12,27850,27950,27650,27700,610631,0.0,30.55555555555556,0.1935483870967742,1
2018-03-13,27650,27650,27450,27450,660632,-0.0090252707581227,32.35294117647058,0.1922068190333456,0
2018-03-14,27400,27800,27400,27750,566995,0.0109289617486338,39.47368421052632,0.3852631578947367,0
2018-03-15,27650,27900,27550,27750,432604,0.0,34.28571428571429,0.1611428571428573,0
2018-03-16,27750,27900,27600,27850,413403,0.0036036036036035,39.99999999999999,0.4079999999999995,1
2018-03-19,27850,27950,27650,27800,382359,-0.0017953321364452,37.14285714285714,0.2845714285714282,1
2018-03-20,27700,27800,27500,27550,471525,-0.0089928057553957,34.21052631578948,0.1578947368421054,1
2018-03-21,27500,27650,27400,27500,657964,-0.0018148820326678,38.23529411764706,0.3317647058823528,1
2018-03-22,27450,27600,27350,27350,439803,-0.0054545454545454,39.39393939393939,0.3818181818181815,1
2018-03-23,27300,27350,27000,27050,719814,-0.0109689213893967,33.33333333333333,0.1199999999999997,1
2018-03-26,27050,27100,26850,26950,438046,-0.0036968576709797,32.5,0.0839999999999999,0
2018-03-27,27050,27500,27000,27250,393592,0.0111317254174396,45.23809523809524,0.6342857142857142,1
2018-03-28,27250,27450,27000,27150,494225,-0.0036697247706422,35.8974358974359,0.2615384615384614,0
2018-03-29,27150,27350,27000,27350,394380,0.007366482504604,41.860465116279066,0.7699560025141416,0
2018-03-30,27450,27550,27350,27550,250048,0.0073126142595978,46.80851063829787,1.0,1
2018-04-02,27550,27700,27250,27400,340323,-0.0054446460980036,48.88888888888889,1.0,0
2018-04-03,27250,27750,27200,27500,526669,0.0036496350364962,43.90243902439025,0.6957420421661844,0
2018-04-04,27500,27900,27400,27700,685151,0.0072727272727273,48.88888888888889,1.0,1
2018-04-05,27700,27850,27350,27600,420159,-0.0036101083032491,44.44444444444444,0.7288135593220332,0
2018-04-06,27500,27750,27400,27600,392294,0.0,45.45454545454546,0.7904468412942991,0
2018-04-09,27600,27800,27400,27650,345714,0.0018115942028984,52.5,1.0,0
2018-04-10,27550,27850,27500,27650,339679,0.0,53.84615384615384,1.0,0
2018-04-11,27500,27950,27500,27700,588766,0.0018083182640145,59.45945945945946,1.0,1
2018-04-12,27700,27750,27500,27500,538204,-0.0072202166064981,62.85714285714286,1.0,1
2018-04-13,27200,27250,26650,26700,1141054,-0.029090909090909,44.89795918367347,0.3338509316770186,0
2018-04-16,26600,27100,26550,26850,374974,0.0056179775280897,41.30434782608696,0.2005552930056711,0
2018-04-17,26900,27150,26850,27150,387887,0.0111731843575419,50.0,0.4034582132564839,0
2018-04-18,27000,27200,26850,27150,585931,0.0,45.65217391304348,0.2017291066282418,1
2018-04-19,27000,27150,26850,26850,585842,-0.011049723756906,35.41666666666667,0.0,0
2018-04-20,26850,27100,26800,26950,476656,0.0037243947858474,40.42553191489362,0.1825356532976414,0
2018-04-23,27000,27400,26950,27150,503744,0.007421150278293,42.85714285714285,0.2711496746203902,0
2018-04-24,27300,27450,27200,27250,395617,0.003683241252302,40.42553191489362,0.1825356532976414,1
2018-04-25,27250,27400,27100,27200,417635,-0.001834862385321,41.30434782608696,0.2145619164387437,1
2018-04-26,27150,27250,27050,27050,363510,-0.0055147058823529,38.775510204081634,0.1224047102572047,0
2018-04-27,27050,27300,27000,27050,649388,0.0,37.5,0.0759219088937091,0
2018-04-30,27100,27300,27050,27250,635282,0.0073937153419594,42.30769230769231,0.2511263140330383,0
2018-05-02,27300,27450,27150,27350,464056,0.003669724770642,43.39622641509434,0.2907952359513771,0
2018-05-03,27350,27900,27200,27800,764257,0.016453382084095,55.17241379310345,1.0,1
2018-05-04,27900,27950,27600,27700,570252,-0.0035971223021582,72.72727272727273,1.0,1
2018-05-08,27700,27750,27350,27350,553604,-0.0126353790613717,60.41666666666666,0.6700507614213196,0
2018-05-09,27350,27550,27200,27500,380991,0.0054844606946984,57.77777777777777,0.599323181049069,1
2018-05-10,27400,27500,27200,27200,937683,-0.0109090909090908,50.98039215686275,0.4171394446103313,0
2018-05-11,27400,27500,27250,27450,782380,0.0091911764705883,61.99999999999999,0.6954838709677416,1
2018-05-14,27250,27450,27200,27300,460097,-0.0054644808743169,56.86274509803922,0.549652118912081,1
2018-05-15,27300,27450,27250,27250,341225,-0.0018315018315018,52.08333333333334,0.4139784946236561,1
2018-05-16,27200,27400,27150,27200,365621,-0.001834862385321,48.93617021276596,0.3246396705559368,0
2018-05-17,27200,27400,27100,27400,416772,0.0073529411764705,54.0,0.4683870967741935,1
2018-05-18,27250,27550,27250,27350,270629,-0.0018248175182481,56.25,0.5322580645161289,0
2018-05-21,27350,27500,27300,27350,231379,0.0,56.25,0.4583333333333332,1
2018-05-23,27300,27350,27200,27250,390754,-0.0036563071297989,50.0,0.2251461988304093,1
2018-05-24,27250,27350,27150,27200,224082,-0.001834862385321,46.66666666666666,0.0,1
2018-05-25,27150,27300,27100,27150,331121,-0.0018382352941176,32.432432432432435,0.0,0
2018-05-28,27200,27350,27200,27250,271895,0.003683241252302,37.83783783783784,0.1828153564899451,1
2018-05-29,27250,27300,27150,27200,252349,-0.001834862385321,45.16129032258064,0.4305006781859998,1
2018-05-30,27200,27250,26950,27050,561031,-0.0055147058823529,35.48387096774192,0.1032022173733556,1
2018-05-31,27050,27200,26950,27000,539112,-0.0018484288354898,42.30769230769231,0.3339895935873997,0
2018-06-01,27150,27150,26900,27000,252463,0.0,28.57142857142857,0.0,0
2018-06-04,27050,27300,27000,27200,233925,0.0074074074074073,45.45454545454546,0.6099706744868038,0
2018-06-05,27200,27350,27100,27350,271199,0.005514705882353,54.16666666666666,0.9247311827956988,0
2018-06-07,27300,27650,27300,27650,556916,0.0109689213893966,65.51724137931035,1.0,0
2018-06-08,27650,28000,27600,27850,837359,0.0072332730560578,65.51724137931035,1.0,0
2018-06-11,27950,28400,27900,28350,1245059,0.0179533213644524,76.3157894736842,1.0,0
2018-06-12,28350,28500,28200,28350,643163,0.0,76.3157894736842,1.0,1
2018-06-14,28450,28500,28100,28100,1100357,-0.0088183421516755,70.73170731707317,0.8830420587670446,0
2018-06-15,28200,28350,28050,28300,482811,0.0071174377224199,75.0,0.97244094488189,0
2018-06-18,28300,28850,28150,28550,1227527,0.0088339222614841,79.16666666666667,1.0,1
2018-06-19,28400,28450,27800,28100,645807,-0.0157618213660245,65.45454545454545,0.7289839572192512,0
2018-06-20,28100,28300,27800,28150,480497,0.001779359430605,67.27272727272728,0.7649197860962568,1
2018-06-21,28050,28200,27750,27950,894315,-0.0071047957371225,66.07142857142857,0.7411764705882352,1
2018-06-22,27600,27950,27550,27700,408003,-0.0089445438282647,61.66666666666666,0.6541176470588235,0
2018-06-25,27700,27950,27500,27950,351053,0.0090252707581226,64.61538461538461,0.5683664649956782,1
2018-06-26,27850,28000,27650,27700,313195,-0.0089445438282647,57.57575757575758,0.1363636363636365,0
2018-06-27,27700,27950,27650,27700,353470,0.0,55.55555555555556,0.0,0
2018-06-28,27850,27900,27450,27700,314293,0.0,50.87719298245614,0.0,1
2018-06-29,27800,27850,27400,27400,357125,-0.0108303249097473,42.37288135593221,0.0,1
2018-07-02,27400,27450,27000,27000,493674,-0.0145985401459853,26.31578947368422,0.0,1
2018-07-03,27050,27150,26800,26900,544289,-0.0037037037037036,25.42372881355932,0.0,0
2018-07-04,26750,27000,26700,26900,590901,0.0,27.77777777777777,0.0438020148926849,0
2018-07-05,26850,27050,26850,27050,299110,0.0055762081784387,26.41509433962264,0.0184464334415986,0
2018-07-06,27000,27550,26900,27550,323349,0.0184842883548983,32.758620689655174,0.175270428114367,0
