Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-01-18,26996,27799,26896,27197,1965579,0.0111912552052348,46.720575022461816,0.0,0
2018-01-19,27296,27897,26895,27698,1132433,0.0184211493914769,50.81685999019768,0.2512473963505849,1
2018-01-22,27698,27899,27096,27197,815041,-0.0180879485883457,39.81173864894795,0.0,0
2018-01-23,27196,27696,27095,27397,965243,0.0073537522520865,38.0920740389179,0.0,1
2018-01-24,27395,27696,26995,27096,760888,-0.0109866043727415,27.653483193722835,0.0,0
2018-01-25,27095,27596,26995,27096,649676,0.0,27.653483193722835,0.0,0
2018-01-26,27297,28301,27096,28100,1271640,0.0370534396220845,29.891080969995883,0.064211041265092,1
2018-01-29,28299,28399,27798,27899,708612,-0.0071530249110319,30.845085356802045,0.0915875499914817,1
2018-01-30,27899,28200,27598,27799,642199,-0.0035843578622889,36.24470470969349,0.2492648171280205,0
2018-01-31,27598,28100,27096,28100,943362,0.0108277276161012,49.23312883435583,0.6261096183238304,0
2018-02-01,28100,28501,27598,28401,910082,0.0107117437722419,51.47339099838734,0.6911083542542292,0
2018-02-02,28500,29101,28400,28802,2099421,0.0141192211541847,47.618294033866114,0.6609952244301088,1
2018-02-05,28000,28100,26996,26996,1624472,-0.0627039788903548,41.66435890335087,0.5034993738363412,1
2018-02-06,25389,26292,25088,26293,2291759,-0.0260408949473995,45.44630720434979,0.7469728328311456,1
2018-02-07,26894,26994,25389,25390,1043100,-0.034343741680295,37.49134708569846,0.4130101582529692,0
2018-02-08,25489,26091,24988,25390,1044087,0.0,32.83249033025885,0.2174234753134452,1
2018-02-09,24385,24987,23482,23684,2074927,-0.0671918077983457,27.841554181909927,0.0078955380402548,0
2018-02-12,23883,24084,23382,23684,817489,0.0,25.97385790086709,0.0,0
2018-02-13,24085,24286,23784,23885,721603,0.0084867421043741,28.94978366330143,0.1167051079348485,0
2018-02-14,23984,25087,23884,24587,858572,0.0293908310655222,34.93816784728058,0.3515480033352157,0
2018-02-19,25288,25288,24687,24888,419351,0.012242241835116,28.94046682402308,0.1163397349986961,1
2018-02-20,24888,24989,24387,24688,288935,-0.0080360012857602,28.94426229508197,0.1164885797263379,0
2018-02-21,24788,25189,24487,24989,396493,0.012192158133506,32.04702274469716,0.2381676880358514,1
2018-02-22,24987,25087,24486,24788,306321,-0.0080435391572292,28.565881439295893,0.1016498430977495,0
2018-02-23,24787,24886,24486,24788,383787,0.0,25.67003367003366,0.0,1
2018-02-26,24989,24989,24587,24688,303789,-0.004034210101662,21.125772038180813,0.0,0
2018-02-27,24887,26292,24887,26293,1272000,0.0650113415424498,44.92272136357071,0.9784714506814218,1
2018-02-28,26091,26592,25490,25691,857397,-0.0228958277868633,45.587804163002055,1.0,1
2018-03-02,25390,25792,24989,25591,474394,-0.0038924136857265,51.66971257684,1.0,1
2018-03-05,25591,25691,24688,24688,417227,-0.0352858426790668,44.929211210632765,0.7793178860574377,0
2018-03-06,25289,26894,25289,26594,1167882,0.0772034996759558,70.42965459140692,1.0,1
2018-03-07,26693,26793,25891,25992,596902,-0.0226366849665338,64.94044536509581,0.8886657816372734,0
2018-03-08,25991,26493,25791,26494,499256,0.0193136349646045,66.25545171339564,0.9153372379243156,0
2018-03-09,26695,27197,26293,26896,753680,0.0151732467728542,64.94498381877023,0.8887578322718155,0
2018-03-12,27295,27395,26995,27096,384411,0.0074360499702557,64.48058761804828,0.8793387728251155,0
2018-03-13,27196,28299,27095,28200,1320091,0.0407440212577501,70.59099437148218,1.0,1
2018-03-14,28000,28100,27297,27498,703764,-0.0248936170212765,64.04972561317058,0.8677602475081198,0
2018-03-15,27598,28401,27498,28401,950867,0.0328387519092296,68.75713840722666,0.9629263575952652,1
2018-03-16,28401,28702,27899,28301,1024727,-0.0035210027815921,68.05056006576919,0.9486420117836466,1
2018-03-19,28098,28198,27296,27598,610095,-0.0248401116568318,64.07973679117475,0.746330515562908,0
2018-03-20,27196,28098,27095,27899,556447,0.010906587433872,58.89258028792912,0.5441308965075895,1
2018-03-21,27897,28098,27597,27698,416757,-0.0072045593032008,61.62938926874492,0.6507801096063573,0
2018-03-22,27497,27897,27196,27698,567619,0.0,62.351975612615774,0.67893818183936,1
2018-03-23,27094,27295,25991,26193,1233587,-0.0543360531446314,58.241156499835725,0.0,0
2018-03-26,25991,26592,25389,26293,962796,0.0038178139197495,47.94539249146758,0.0,0
2018-03-27,26996,26996,26293,26394,451505,0.0038413265888259,52.945486518171165,0.2207975770834474,1
2018-03-28,25892,26193,25691,25892,462777,-0.0190194741229067,45.58909730363423,0.0,0
2018-03-29,25991,26291,25389,25992,437532,0.0038621968175498,43.06961054891138,0.0,0
2018-03-30,26393,26793,26092,26494,447866,0.0193136349646045,45.58909730363423,0.0915465141929591,1
2018-04-02,26594,26795,25792,25892,454496,-0.0227221257643239,31.74628282189181,0.0,1
2018-04-03,25491,26193,25390,25792,483608,-0.0038621968175498,35.08741258741259,0.090274318512233,1
2018-04-04,25890,25890,24787,24788,730140,-0.0389267990074442,18.965813434117848,0.0,0
2018-04-05,25088,25290,24888,24989,299168,0.0081087623043407,22.036474164133736,0.0680645907409328,1
2018-04-06,25087,25187,24486,24587,376868,-0.0160870783144583,23.216509517879373,0.097973544335944,1
2018-04-09,24387,24587,24086,24387,547412,-0.0081343799568878,18.188405797101453,0.0,0
2018-04-10,24386,24786,24386,24587,322551,0.0082010907450691,21.815546294618585,0.0821296945122164,1
2018-04-11,24888,25089,24285,24387,379388,-0.0081343799568878,21.05263157894737,0.0715113377132019,1
2018-04-12,24486,24587,24086,24086,367434,-0.012342641571329,26.66666666666667,0.2439290266522787,0
2018-04-13,24186,24487,23984,24186,368169,0.0041517894212406,26.66666666666667,0.2439290266522787,1
2018-04-16,24184,24184,23382,23483,815062,-0.0290664020507731,21.55559898377956,0.1228871609271362,0
2018-04-17,23583,24084,23583,23684,399502,0.0085593833837243,27.076411960132887,0.3243716006551289,0
2018-04-18,24084,24385,23783,23985,495833,0.0127090018577942,29.99800677695835,0.4309964577733847,1
2018-04-19,23883,23883,23282,23383,648909,-0.0250990202209714,19.60132890365448,0.0836098312809193,1
2018-04-20,23383,23584,22781,23082,650463,-0.0128725997519565,20.8264119601329,0.1561042134466696,1
2018-04-23,22980,22980,22278,22279,669590,-0.0347890130837882,18.17358217068309,0.0,0
2018-04-24,22480,23182,22279,23082,473979,0.0360429103640198,33.96013538924407,1.0,0
