Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2019-05-14,65700,67400,62800,63300,173465,-0.0677466863033873,16.544117647058826,0.0,0
2019-05-15,64200,66100,60300,65100,115687,0.028436018957346,21.45328719723183,0.1220802627945172,0
2019-05-16,65700,67600,65100,66100,50942,0.0153609831029186,24.91349480968857,0.2081280251166438,1
2019-05-17,65200,67700,63300,63500,29709,-0.0393343419062027,23.9202657807309,0.2026578073089701,1
2019-05-20,62300,64000,61000,61200,34129,-0.0362204724409448,22.78481012658229,0.2003548992881329,0
2019-05-21,60500,62300,60200,61300,46126,0.0016339869281045,21.290322580645157,0.234867401347304,0
2019-05-22,61300,63200,60400,62100,35459,0.0130505709624795,24.18300653594771,0.9127189204708592,0
2019-05-23,61500,62900,60800,62700,30430,0.0096618357487923,26.31578947368422,1.0,1
2019-05-24,62500,62500,60300,60300,44144,-0.0382775119617224,25.00000000000001,0.865346534653466,1
2019-05-27,59000,60000,56800,57400,67040,-0.0480928689883913,25.07836990595611,0.8733666470095273,0
2019-05-28,57900,61100,57100,61000,41565,0.0627177700348431,24.842767295597483,0.8492558689831238,1
2019-05-29,60900,60900,59400,59600,17037,-0.0229508196721311,25.239616613418534,0.8898680922405334,0
2019-05-30,60000,63400,59300,63200,52816,0.0604026845637584,34.848484848484844,1.0,0
2019-05-31,63200,65700,62200,63900,55729,0.0110759493670886,42.95774647887324,1.0,1
2019-06-03,63100,64400,62100,62900,15485,-0.0156494522691705,49.193548387096776,1.0,1
2019-06-04,62900,64000,60800,61200,25289,-0.0270270270270269,42.10526315789474,0.7459689686644358,0
2019-06-05,63000,63000,60300,61200,11653,0.0,39.66244725738397,0.6584229652935297,0
2019-06-07,61800,62300,60700,61600,13197,0.0065359477124182,45.58139534883721,0.8705471165479232,0
2019-06-10,61600,66000,60800,65300,47809,0.0600649350649351,58.951965065502186,1.0,0
2019-06-11,66000,70000,65200,69000,103764,0.0566615620214394,64.52830188679245,1.0,0
2019-06-12,69000,70400,67100,69500,44823,0.0072463768115942,64.12213740458014,0.9897654274688183,1
2019-06-13,69500,70500,68700,69400,17788,-0.0014388489208633,63.03501945525292,0.96237212256501,1
2019-06-14,70300,70900,68000,68500,20193,-0.0129682997118155,66.94214876033058,1.0,1
2019-06-17,68500,69500,65400,67000,26530,-0.021897810218978,71.05263157894737,1.0,0
2019-06-18,66300,69500,66000,68000,26611,0.0149253731343284,67.32673267326733,0.9186716065623812,1
2019-06-19,68300,68300,63100,65600,66803,-0.0352941176470588,64.15094339622641,0.8093674673759453,0
2019-06-20,65300,66400,64800,66000,23892,0.0060975609756097,57.77777777777777,0.5771017568682935,1
2019-06-21,66600,66600,64100,64100,20172,-0.0287878787878788,50.520833333333336,0.3459166077113547,1
2019-06-24,63800,64500,62000,62200,22291,-0.0296411856474259,48.25870646766169,0.2738518233030106,1
2019-06-25,61500,62500,60400,60800,34227,-0.022508038585209,48.98989898989899,0.2971454909905562,0
2019-06-26,60800,61800,60100,60800,18212,0.0,48.98989898989899,0.1338177546731125,0
2019-06-27,61000,64300,60900,63000,36594,0.0361842105263157,53.24074074074074,0.218568511072819,1
2019-06-28,58800,62800,58000,61100,269756,-0.0301587301587301,39.39393939393939,0.0,1
2019-07-01,61200,61500,58700,59200,82759,-0.0310965630114565,22.77777777777777,0.0,1
2019-07-02,59200,59200,57500,57600,60234,-0.0270270270270269,18.848167539267024,0.0,1
