Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-01-18,385500,388500,379500,385000,211404,-0.0012970168612191,76.71957671957672,0.8102065198839393,0
2018-01-19,385000,395500,384000,385500,227900,0.0012987012987013,78.49462365591398,0.8119001919385798,1
2018-01-22,385000,386000,368000,377500,249860,-0.0207522697795071,70.37037037037037,0.0402742073693222,0
2018-01-23,377500,382000,376000,380000,174829,0.0066225165562914,64.3312101910828,0.0,0
2018-01-24,380000,387000,378000,387000,190705,0.0184210526315788,62.91390728476821,0.0,0
2018-01-25,387000,394000,376500,392000,274674,0.0129198966408268,65.0,0.1039676966292137,0
2018-01-26,393000,396000,387500,395000,194814,0.0076530612244898,65.6441717791411,0.1360722409871098,1
2018-01-29,395000,397500,390000,392000,166584,-0.0075949367088608,59.47712418300654,0.0,1
2018-01-30,388000,393500,379500,379500,270903,-0.0318877551020407,54.16666666666666,0.0,0
2018-01-31,380000,385500,370500,380500,250773,0.0026350461133068,58.86075949367089,0.1833013213616275,0
2018-02-01,385000,400000,381500,395000,334689,0.038107752956636,55.78231292517007,0.0664110948246702,1
2018-02-02,390000,390500,381000,383500,227378,-0.0291139240506329,51.89873417721519,0.0,1
2018-02-05,378000,383000,374500,381500,206251,-0.0052151238591916,52.22929936305732,0.01242918331823,1
2018-02-06,380000,380500,367000,375000,318632,-0.0170380078636959,43.2258064516129,0.0,1
2018-02-07,381000,385000,363000,365000,242550,-0.0266666666666666,38.50574712643678,0.0,1
2018-02-08,362000,374000,360000,360500,359224,-0.0123287671232876,36.26373626373627,0.0,1
2018-02-09,348000,354000,345000,352000,311718,-0.0235783633841886,36.06557377049181,0.0,0
2018-02-12,355500,364500,352500,363000,215516,0.03125,41.50000000000001,0.183728323699422,1
2018-02-13,364500,364500,356500,358500,145737,-0.0123966942148759,35.38461538461537,0.0,0
2018-02-14,358500,367500,357500,363500,110771,0.0139470013947,35.38461538461537,0.0,0
2018-02-19,360000,365000,355500,363500,206970,0.0,33.33333333333333,0.0,0
2018-02-20,364000,371500,361500,364500,99610,0.0027510316368637,35.135135135135144,0.0705829796738892,1
2018-02-21,365500,365500,356500,364000,168234,-0.0013717421124828,40.372670807453424,0.2757558646886714,1
2018-02-22,359000,363000,356500,359500,144617,-0.0123626373626373,37.5,0.1856060606060607,0
2018-02-23,364000,368500,359500,362500,125529,0.0083449235048678,27.58620689655173,0.0,0
2018-02-26,368000,375000,366500,369500,190909,0.0193103448275862,39.70588235294118,0.4918082206144491,0
2018-02-27,371500,381000,370500,378500,225515,0.0243572395128552,48.0,1.0,1
2018-02-28,370500,371500,360500,361500,285527,-0.0449141347424042,42.10526315789474,0.7112375533428166,1
2018-03-02,363500,363500,343500,348500,315702,-0.0359612724757952,40.67796610169491,0.6413192853870818,0
2018-03-05,349000,361500,346000,348500,220885,0.0,42.85714285714285,0.7480694980694979,0
2018-03-06,355000,357500,347500,348500,183409,0.0,47.682119205298015,0.9844281367460176,1
2018-03-07,346000,355000,344000,347500,263641,-0.0028694404591105,38.16793893129771,0.5183618733237054,0
2018-03-08,351000,358000,347500,358000,301548,0.0302158273381294,49.65034965034965,1.0,1
2018-03-09,354000,357000,344000,345000,387238,-0.0363128491620111,38.36477987421383,0.4885108430422376,0
2018-03-12,350000,356000,345500,353000,236809,0.0231884057971014,43.99999999999999,0.7439125683060105,0
2018-03-13,348500,356000,348000,353500,190091,0.0014164305949009,43.67816091954023,0.7293260473588342,1
2018-03-14,348000,350500,338500,340000,307670,-0.0381895332390381,37.99999999999999,0.4719781420765022,1
2018-03-15,340000,343500,335500,337500,216743,-0.0073529411764705,38.775510204081634,0.5071261291401805,0
2018-03-16,338500,344500,338500,342000,246914,0.0133333333333334,39.69849246231156,0.1457889688538741,0
2018-03-19,345500,354500,341500,343000,305657,0.0029239766081872,35.82887700534759,0.0,1
2018-03-20,343500,348000,339000,340500,239582,-0.0072886297376093,28.160919540229884,0.0,0
2018-03-21,339500,346000,339000,345500,186907,0.014684287812041,39.33333333333333,0.5199027492051616,1
2018-03-22,348000,351000,340000,340500,258138,-0.0144717800289435,44.02985074626866,0.7384528637902688,1
2018-03-23,334500,336000,320000,321500,450499,-0.0558002936857562,34.30232558139535,0.2857872921568714,0
2018-03-26,325000,333000,322000,328000,318415,0.0202177293934682,38.91891891891892,0.5006181794287273,0
2018-03-27,335000,345500,333500,345500,368550,0.0533536585365854,49.08256880733945,0.9735785993346175,1
2018-03-28,335000,338000,332000,335000,164541,-0.0303907380607815,39.44954128440367,0.5395665322580644,0
2018-03-29,333500,337500,326000,337000,187759,0.0059701492537314,45.91836734693878,0.8487594634628047,1
2018-03-30,334000,336000,324500,325500,247665,-0.0341246290801187,36.45320197044335,0.3963493663594472,0
2018-04-02,324500,332500,324500,327500,164983,0.0061443932411673,37.37864077669904,0.4405829157532105,1
2018-04-03,326000,327000,321500,325000,143539,-0.0076335877862595,41.84782608695652,0.6541982599929875,1
2018-04-04,322000,324000,316500,317500,227865,-0.0230769230769231,39.69072164948453,0.5510943215829728,0
2018-04-05,318000,321500,316500,318500,236533,0.0031496062992126,37.43315508021391,0.4431885565809904,0
2018-04-06,319000,323500,316500,319000,273644,0.0015698587127157,37.09677419354839,0.4271104318418317,1
2018-04-09,317500,317500,310000,313000,286966,-0.018808777429467,35.751295336787564,0.0980342294265363,0
2018-04-10,312000,325000,310000,324500,387151,0.036741214057508,39.80582524271844,0.3723551485040971,0
2018-04-11,329000,333500,324500,326500,258804,0.0061633281972264,43.00000000000001,0.5884662576687121,1
2018-04-12,326000,327500,319000,321500,279808,-0.0153139356814701,50.0,1.0,0
2018-04-13,325000,332500,324500,327500,209612,0.0186625194401244,49.707602339181285,0.979479000531632,1
2018-04-16,330000,332000,321500,325000,135924,-0.0076335877862595,35.460992907801426,0.0,0
2018-04-17,322500,333000,322500,333000,220848,0.0246153846153847,48.52941176470589,0.8988522238163563,0
2018-04-18,332000,349500,329000,349500,461637,0.0495495495495494,57.57575757575757,1.0,0
2018-04-19,355000,359500,349000,355000,310011,0.0157367668097281,69.28104575163398,1.0,1
2018-04-20,354500,355000,345000,349500,157262,-0.0154929577464788,63.75,0.8364566200657896,0
2018-04-23,350000,357000,347000,350000,182375,0.0014306151645206,66.02564102564102,0.9037433577935222,0
2018-04-24,354000,357500,350000,354000,175757,0.0114285714285713,74.49664429530202,1.0,0
2018-04-25,357500,359000,352500,359000,219208,0.0141242937853107,75.79617834394904,1.0,1
2018-04-26,359000,363000,355500,358500,190113,-0.0013927576601671,75.1592356687898,0.984208757979617,1
2018-04-27,358500,360000,350500,351000,239939,-0.0209205020920502,73.75,0.9492706350095196,0
2018-04-30,359500,378500,357000,372500,357719,0.0612535612535611,76.66666666666666,1.0,0
2018-05-02,371000,380500,363000,372500,310219,0.0,76.13636363636363,0.987130339539978,1
2018-05-03,379000,380000,359500,360500,209702,-0.0322147651006711,70.52631578947368,0.8509828788839571,0
2018-05-04,356000,371500,353500,367500,210619,0.0194174757281553,70.83333333333333,0.858433734939759,1
2018-05-08,361500,365000,358000,359000,248820,-0.0231292517006802,66.66666666666666,0.6445993031358883,1
2018-05-09,359000,359500,350500,350500,196712,-0.0236768802228412,58.53658536585365,0.0503290747193186,0
2018-05-10,353000,360000,350000,359500,224085,0.0256776034236805,55.26315789473684,0.0,1
2018-05-11,358500,366500,357500,358000,150948,-0.0041724617524339,51.64835164835165,0.0,0
2018-05-14,363000,372000,360000,371000,229020,0.0363128491620112,60.91370558375634,0.3703428439773765,1
2018-05-15,373500,376000,366000,370500,215779,-0.0013477088948786,60.40609137055837,0.3500531397016744,1
2018-05-16,360000,370000,359000,363000,157874,-0.020242914979757,54.41176470588235,0.1104556024459562,1
2018-05-17,368500,371500,359000,360000,177278,-0.0082644628099173,50.5,0.0,0
2018-05-18,359000,365000,358000,360500,166030,0.0013888888888888,51.0,0.019108280254777,0
2018-05-21,359500,366000,356000,361000,185030,0.001386962552011,55.376344086021504,0.1863570988288473,1
2018-05-23,355000,358000,350000,352500,253857,-0.0235457063711911,37.5,0.0,0
2018-05-24,356500,358500,354000,357000,154721,0.0127659574468084,40.82840236686391,0.0998520710059171,1
2018-05-25,352500,355000,344500,346000,264285,-0.0308123249299719,41.31736526946108,0.1145209580838323,0
2018-05-28,353000,359500,352500,354000,219204,0.0231213872832369,42.01183431952663,0.1546914623837701,1
2018-05-29,352500,353500,349000,349000,125714,-0.0141242937853107,43.82716049382716,0.270233196159122,1
2018-05-30,344500,345000,337500,342000,266614,-0.0200573065902578,44.65408805031447,0.3055512945066561,1
2018-05-31,342500,345500,337000,339500,447359,-0.0073099415204678,36.3013698630137,0.0,0
2018-06-01,340000,346500,339500,339500,150102,0.0,37.06293706293707,0.0309425000765587,0
2018-06-04,345500,352500,343500,352500,176666,0.0382916053019146,37.06293706293707,0.0315941090497561,0
2018-06-05,353000,356500,350500,352500,167763,0.0,37.32394366197183,0.0536081352982758,0
2018-06-07,370000,370500,363000,368000,268336,0.0439716312056737,53.16455696202532,0.8840477005033968,1
2018-06-08,364000,367500,359000,360000,166314,-0.0217391304347825,50.0,0.7181467181467183,0
2018-06-11,363000,374500,362000,372000,239269,0.0333333333333334,56.02094240837696,1.0,1
2018-06-12,373000,375000,364000,366000,155256,-0.0161290322580645,52.47524752475248,0.8201941307060334,0
2018-06-14,368000,369500,361000,369500,395092,0.0095628415300546,58.85416666666666,1.0,1
2018-06-15,374500,374500,363000,365000,233528,-0.0121786197564276,54.16666666666666,0.7921543815248342,1
2018-06-18,359000,363000,353000,356000,195011,-0.0246575342465753,55.319148936170215,0.8432559047433149,1
2018-06-19,352500,357500,336500,340000,299004,-0.0449438202247191,43.13725490196077,0.3031058674656193,0
2018-06-20,347000,349000,338500,342500,206123,0.0073529411764705,46.73366834170854,0.462572272943331,1
2018-06-21,342500,345500,339000,339000,181774,-0.0102189781021897,48.4375,0.5381208478329645,0
2018-06-22,336500,343500,334500,343500,190144,0.0132743362831857,52.0408163265306,0.6873352048491131,0
2018-06-25,349000,357500,347500,354000,214631,0.0305676855895196,56.68202764976959,0.9003204933178572,1
2018-06-26,347000,349500,340500,342000,232791,-0.0338983050847457,45.11627906976744,0.3619254387702552,1
2018-06-27,340000,343500,330000,331000,292426,-0.0321637426900585,40.92827004219409,0.0,1
2018-06-28,336500,337000,321000,322000,267029,-0.0271903323262839,29.464285714285708,0.0,0
2018-06-29,326500,329500,319500,329000,235902,0.0217391304347827,36.036036036036045,0.2236058843653785,1
2018-07-02,326500,328500,313500,315000,241273,-0.0425531914893616,24.77876106194689,0.0,1
2018-07-03,319000,321000,306500,314000,227575,-0.0031746031746031,25.925925925925924,0.0336654793573502,1
2018-07-04,310500,313500,303500,305000,200106,-0.0286624203821656,21.58590308370043,0.0,0
2018-07-05,304500,309000,303500,309000,131409,0.0131147540983607,25.221238938053105,0.1035822587052049,0
2018-07-06,311500,317000,310000,312500,193347,0.0113268608414238,29.767441860465112,0.2331180116870958,1
2018-07-09,308000,308000,297500,305000,248095,-0.024,32.32323232323233,0.3059405952163939,0
2018-07-10,311500,315000,306000,309000,161295,0.0131147540983607,33.33333333333333,0.3347215795156564,0
