Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI,Target
2018-09-11,29050,29450,28800,29350,64355,0.0103270223752152,73.64864864864865,1.0,1
2018-09-12,29500,29500,28150,28450,93047,-0.0306643952299829,63.2258064516129,0.7781523520861041,0
2018-09-13,28450,29750,28150,29750,99237,0.0456942003514937,64.59627329192546,0.8073224037207528,0
2018-09-14,29750,32800,29750,31700,346660,0.0655462184873949,73.33333333333333,0.9932885906040269,0
2018-09-17,31500,33600,30900,33600,265318,0.0599369085173502,81.90045248868779,1.0,0
2018-09-18,33700,36650,33700,35000,476862,0.0416666666666667,84.61538461538461,1.0,1
2018-09-19,35200,36550,33950,34800,193805,-0.0057142857142856,82.3529411764706,0.9536168159150626,0
2018-09-20,34800,37350,34500,37350,205873,0.0732758620689655,84.55882352941177,0.9987732398658946,1
2018-09-21,38050,39600,36100,37200,224719,-0.0040160642570281,83.63636363636364,0.9777962060744274,1
2018-09-27,37500,37500,35800,37050,123144,-0.0040322580645161,82.73381294964028,0.9485755793705284,0
2018-09-28,36800,38900,36150,38400,161850,0.0364372469635627,83.6734693877551,0.9694324445106512,1
2018-10-01,37750,39150,37200,38150,109459,-0.0065104166666666,81.00358422939068,0.8311420469193093,1
2018-10-02,38400,38650,34700,35250,168735,-0.0760157273918742,65.95092024539878,0.1274038119368569,1
2018-10-04,35400,35950,33600,34250,172314,-0.0283687943262411,65.95092024539878,0.1274038119368569,0
2018-10-05,33950,36100,33150,36050,157784,0.0525547445255474,68.82022471910112,0.2615487890716649,1
2018-10-08,37400,37500,35950,35950,144997,-0.0027739251040221,72.05882352941177,0.3727713042257481,1
2018-10-10,35950,36000,33600,35100,90807,-0.0236439499304589,66.16314199395771,0.0113703637217794,1
2018-10-11,34050,34550,32500,32700,147165,-0.0683760683760683,52.94117647058823,0.0,0
2018-10-12,32600,34350,31850,34050,84527,0.0412844036697248,51.3677811550152,0.0,1
2018-10-15,34050,34050,33200,33300,68425,-0.0220264317180616,44.62025316455696,0.0,0
2018-10-16,33450,34600,33400,33750,46346,0.0135135135135135,46.728971962616825,0.0527990556195647,0
2018-10-17,34300,36450,34150,35150,97448,0.0414814814814814,42.61744966442953,0.0,1
2018-10-18,35150,35850,33250,34050,104574,-0.0312944523470839,40.063091482649845,0.0,0
2018-10-19,33500,35400,33300,34800,55424,0.0220264317180616,43.16109422492401,0.0710381998756193,1
2018-10-22,34800,34800,33800,34200,56861,-0.0172413793103448,36.624203821656046,0.0,0
2018-10-23,33850,35400,33550,34200,118410,0.0,37.21682847896441,0.016724453717748,0
2018-10-24,35100,37400,35100,36150,305673,0.0570175438596491,53.10344827586207,0.4650605704285051,0
2018-10-25,35450,37500,34550,37000,218660,0.0235131396957122,59.58188153310105,0.6478883617430261,1
2018-10-26,36800,38100,34850,36950,144997,-0.0013513513513513,53.57142857142858,0.4782674370303238,1
2018-10-29,36800,36950,31800,32650,148687,-0.1163734776725304,40.17857142857142,0.1203282117381006,0
2018-10-30,31500,33500,30500,32750,152877,0.003062787136294,42.679127725856695,0.2637428741837468,1
2018-10-31,32900,33300,31900,32700,53234,-0.0015267175572518,50.0,0.5826284499009136,0
2018-11-01,33400,36200,33200,34400,172083,0.0519877675840978,51.245551601423486,0.6368827005737744,0
2018-11-02,34800,36500,34700,35900,81391,0.0436046511627907,58.78378378378378,0.9652361288738106,1
2018-11-05,35400,35900,34650,35300,39893,-0.0167130919220055,55.18394648829432,0.8084329303649801,1
2018-11-06,35400,36200,34350,34600,49765,-0.0198300283286119,48.07017543859649,0.4985683552493783,1
2018-11-07,35300,35350,33500,33850,56912,-0.0216763005780347,49.280575539568346,0.5512914623591378,0
2018-11-08,34500,34950,33750,34200,57270,0.0103397341211226,47.77777777777778,0.485831977271873,0
2018-11-09,33500,34900,33400,34450,45316,0.0073099415204678,50.95057034220533,0.6140715083481871,0
2018-11-12,34100,35550,33600,34850,47880,0.0116110304789549,52.398523985239855,0.6297870049407567,1
2018-11-13,33500,35000,33100,34500,83179,-0.0100430416068866,43.09623430962343,0.1503693372591563,0
2018-11-14,34500,36000,34050,35300,106434,0.0231884057971014,42.85714285714285,0.1439688715953308,1
2018-11-15,34850,35300,34100,34700,71174,-0.0169971671388101,40.963855421686745,0.0422077414717236,1
2018-11-16,34700,34900,33200,33350,128543,-0.0389048991354467,53.6842105263158,0.7138275107595397,0
2018-11-19,33050,33900,33000,33700,49904,0.0104947526236882,54.87179487179487,0.7804711201696125,1
2018-11-20,33100,34500,32700,33450,61529,-0.0074183976261127,53.76884422110553,0.7185768954411164,1
2018-11-21,33450,33650,32550,33150,39808,-0.0089686098654708,42.69005847953216,0.096869247887497,1
2018-11-22,33250,33700,32750,32900,44927,-0.0075414781297133,29.45205479452055,0.0,0
2018-11-23,32450,33400,32350,33000,47421,0.0030395136778116,33.08823529411765,0.1430455421079584,1
2018-11-26,32700,33000,32150,32450,45243,-0.0166666666666667,33.834586466165405,0.1724066280112326,1
2018-11-27,32450,32850,32100,32400,49614,-0.0015408320493066,37.81512605042017,0.3289990861620315,0
2018-11-28,32700,33900,32350,33650,68533,0.0385802469135803,45.98540145985401,0.650413679096371,0
2018-11-29,34000,34750,33750,33750,74854,0.0029717682020802,44.77611940298508,0.6028411211869356,1
2018-11-30,34050,34500,33500,33500,43106,-0.0074074074074074,39.69465648854962,0.4029388838317088,1
2018-12-03,33850,34200,32600,32900,74468,-0.0179104477611939,38.23529411764706,0.345528290077949,1
2018-12-04,33250,33250,31400,31750,112558,-0.0349544072948327,25.174825174825173,0.0,1
2018-12-05,31000,31850,30850,31300,55218,-0.0141732283464567,25.71428571428572,0.0181655079614266,1
2018-12-06,31500,31650,28850,30100,125454,-0.0383386581469649,26.277372262773724,0.037126585614594,0
2018-12-07,30900,31450,29650,31400,69362,0.043189368770764,35.25641025641026,0.3525767072221542,0
2018-12-10,31000,31850,30700,31850,58565,0.0143312101910828,40.0,0.7123865587441748,1
2018-12-11,31850,32000,30750,31650,28605,-0.0062794348508634,40.50632911392405,0.7367169332128678,0
2018-12-12,31600,33750,31500,33500,105282,0.0584518167456555,53.15789473684211,1.0,0
2018-12-13,33200,34800,33150,34100,62676,0.0179104477611939,55.5,1.0,0
2018-12-14,34500,35000,33850,34350,62899,0.0073313782991202,59.79381443298969,1.0,1
2018-12-17,34050,34850,33200,33850,56616,-0.014556040756914,57.14285714285714,0.9234247634914022,0
2018-12-18,33500,34500,33000,34500,33069,0.0192023633677991,54.45026178010472,0.8456467745769107,0
2018-12-19,34400,35150,34000,35050,57539,0.0159420289855072,56.5,0.9048552686380674,0
2018-12-20,35000,36200,34300,35350,65631,0.0085592011412267,59.20398009950249,0.9829621157022054,1
2018-12-21,34950,35900,34500,34750,34504,-0.016973125884017,59.20398009950249,0.9829621157022054,1
2018-12-24,34600,35000,33800,34450,38070,-0.0086330935251798,64.67391304347825,1.0,0
2018-12-26,34200,34750,33300,34500,45271,0.0014513788098693,68.18181818181819,1.0,1
2018-12-27,34950,35450,34100,34400,32588,-0.0028985507246376,77.92207792207792,1.0,0
2018-12-28,34650,35600,34300,35400,57381,0.0290697674418605,77.02702702702703,0.9763976305072196,0
2019-01-02,35600,37400,35600,36500,102336,0.0310734463276836,78.88198757763975,1.0,0
2019-01-03,36700,36700,36050,36500,21130,0.0,80.89171974522293,1.0,0
2019-01-04,36400,37350,35900,37000,46445,0.0136986301369863,76.92307692307693,0.84990832096394,0
2019-01-07,37000,37700,36550,37350,48682,0.0094594594594594,76.0,0.814998108210367,1
2019-01-08,36900,37200,35100,35650,79641,-0.0455153949129852,58.44155844155844,0.1509484335818045,0
2019-01-09,35650,37300,35200,37250,87285,0.0448807854137447,69.31818181818181,0.5622957727100744,0
2019-01-10,37000,39800,36650,38000,175860,0.0201342281879195,69.66292134831461,0.5396471214741857,0
2019-01-11,37950,40000,37650,40000,158054,0.0526315789473683,73.91304347826087,0.6891480567748552,0
2019-01-14,39950,41950,39200,41300,195857,0.0324999999999999,76.2114537444934,0.791526397631469,1
2019-01-15,41700,43600,39600,40700,296331,-0.0145278450363196,76.2114537444934,0.791526397631469,1
2019-01-16,40200,41450,39700,40200,114500,-0.0122850122850123,74.8917748917749,0.7327437975927295,1
2019-01-17,40200,40200,38750,39450,147841,-0.0186567164179104,70.20408163265306,0.5239393620381091,0
2019-01-18,39800,41600,38400,41250,109085,0.0456273764258554,74.55197132616487,0.7176078900589801,1
2019-01-21,41200,41500,39050,39500,146173,-0.0424242424242424,63.94557823129252,0.2451661578411761,1
2019-01-22,39350,39350,37900,38100,123822,-0.0354430379746835,55.33333333333333,0.0,0
2019-01-23,38200,39600,38150,38800,81631,0.0183727034120735,57.324840764331206,0.0922432183003767,0
2019-01-24,38800,41000,38550,40450,140723,0.0425257731958763,60.23738872403561,0.2348896976415988,1
2019-01-25,40450,40950,38850,38950,144680,-0.0370828182941903,54.44444444444445,0.0,1
2019-01-28,38650,38800,36600,38300,359423,-0.0166880616174582,57.817109144542776,0.1549438718754414,1
2019-01-29,38300,38300,37200,37600,68568,-0.0182767624020887,51.09034267912772,0.0,0
2019-01-30,37500,38350,37300,38050,68716,0.011968085106383,50.158730158730165,0.0,0
2019-01-31,38050,38400,37850,38300,61637,0.0065703022339027,43.92857142857143,0.0,1
2019-02-01,37950,38300,37100,37700,92854,-0.0156657963446474,36.46616541353384,0.0,0
2019-02-07,37700,39400,37300,39000,116340,0.0344827586206897,43.92857142857143,0.1942039727245774,1
2019-02-08,38950,39050,38100,38800,40853,-0.0051282051282051,44.89051094890511,0.2211938367458141,1
2019-02-11,38600,38850,38000,38550,44106,-0.0064432989690721,46.59090909090909,0.2658403422157182,1
2019-02-12,39500,40500,38350,38500,226272,-0.0012970168612191,37.99126637554585,0.0554997653016227,1
2019-02-13,38800,38800,37450,38050,103371,-0.0116883116883116,42.85714285714285,0.2688535360645734,0
2019-02-14,38400,39950,37700,39800,127907,0.0459921156373193,58.0952380952381,0.9098847122499102,1
2019-02-15,39850,40000,38650,39300,93556,-0.0125628140703517,52.42718446601941,0.6714428973217476,0
2019-02-18,39300,40150,38850,39750,87578,0.0114503816793893,46.15384615384615,0.447900882431589,0
2019-02-19,40800,41350,39800,40850,95826,0.0276729559748427,60.91954022988505,1.0,0
2019-02-20,41100,41800,40950,41200,62901,0.0085679314565483,67.26190476190476,1.0,0
2019-02-21,41400,43300,40300,43150,136201,0.0473300970873786,78.75647668393782,1.0,1
