체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,256000,1000,256000,0,659088,21
15:57,256000,1000,256000,0,659067,3
15:56,256000,1000,256000,0,659064,12
15:55,256000,1000,256000,0,659052,92
15:52,256000,1000,256000,0,658960,36
15:50,256000,1000,256000,0,658924,2
15:49,256000,1000,256000,0,658922,20
15:48,256000,1000,256000,0,658902,12
15:47,256000,1000,256000,0,658890,178
15:46,256000,1000,256000,0,658712,36
15:44,256000,1000,256000,0,658676,3
15:43,256000,1000,256000,0,658673,21
15:42,256000,1000,256000,0,658652,5
15:41,256000,1000,256000,0,658647,1
15:40,256000,1000,256000,0,658646,145
15:30,256000,1000,256000,255500,658501,22102
15:19,255500,500,256000,255500,636399,2797
15:18,256000,1000,256000,255500,633602,1620
15:17,256000,1000,256000,255500,631982,935
15:16,255500,500,256000,255500,631047,1916
15:15,255500,500,256000,255500,629131,980
15:14,255500,500,256000,255500,628151,782
15:13,255500,500,256000,255500,627369,1356
15:12,255500,500,256000,255500,626013,531
15:11,255500,500,256000,255500,625482,7869
15:10,256500,1500,256500,256000,617613,915
15:09,256000,1000,256500,256000,616698,335
15:08,256000,1000,256500,256000,616363,713
15:07,256000,1000,256500,256000,615650,10081
15:06,257000,2000,257000,256500,605569,653
15:05,256500,1500,257000,256500,604916,356
15:04,256500,1500,257000,256500,604560,480
15:03,256500,1500,257000,256500,604080,496
15:02,256500,1500,257000,256500,603584,1583
15:01,256500,1500,257000,256500,602001,727
15:00,256500,1500,257000,256500,601274,977
14:59,256500,1500,257000,256500,600297,1060
14:58,256500,1500,257000,256500,599237,649
14:57,257000,2000,257000,256500,598588,1363
14:56,256500,1500,257000,256500,597225,673
14:55,257000,2000,257000,256500,596552,636
14:54,256500,1500,257000,256500,595916,393
14:53,256500,1500,257000,256500,595523,816
14:52,257000,2000,257000,256500,594707,690
14:51,256500,1500,257000,256500,594017,537
14:50,257000,2000,257000,256500,593480,847
14:49,256500,1500,257000,256500,592633,819
14:48,256500,1500,257000,256500,591814,498
14:47,256500,1500,257000,256500,591316,3113
14:46,256500,1500,257000,256500,588203,485
14:45,257000,2000,257000,256500,587718,575
14:44,256500,1500,257000,256500,587143,668
14:43,256500,1500,257000,256500,586475,254
14:42,256500,1500,257000,256500,586221,277
14:41,257000,2000,257000,256500,585944,806
14:40,256500,1500,257000,256500,585138,907
14:39,256000,1000,256500,256000,584231,7009
14:38,256000,1000,256500,256000,577222,365
14:37,256000,1000,256500,256000,576857,1710
14:36,256500,1500,256500,256000,575147,432
14:35,256000,1000,256500,256000,574715,419
14:34,256000,1000,256500,256000,574296,313
14:33,256500,1500,256500,256000,573983,4112
14:32,256500,1500,257000,256500,569871,452
14:31,256500,1500,257000,256500,569419,398
14:30,257000,2000,257000,256500,569021,915
14:29,256500,1500,257000,256500,568106,301
14:28,256500,1500,257000,256500,567805,872
14:27,257000,2000,257000,256500,566933,1528
14:26,256500,1500,257000,256500,565405,1512
14:25,257000,2000,257500,257000,563893,3025
14:24,256500,1500,257000,256500,560868,940
14:23,256500,1500,257000,256500,559928,4885
14:22,257000,2000,257500,257000,555043,381
14:21,257000,2000,257500,257000,554662,235
14:20,257000,2000,257500,257000,554427,195
14:19,257500,2500,257500,257000,554232,924
14:18,257000,2000,257500,256500,553308,629
14:17,257000,2000,257500,257000,552679,1311
14:16,257000,2000,257000,256500,551368,2223
14:15,256500,1500,257000,256500,549145,434
14:14,257000,2000,257000,256500,548711,267
14:13,256500,1500,257000,256500,548444,2172
14:12,257000,2000,257500,257000,546272,1555
14:11,257000,2000,257500,257000,544717,1487
14:10,257000,2000,257500,257000,543230,209
14:09,257000,2000,257500,257000,543021,528
14:08,257000,2000,257500,257000,542493,771
14:07,257000,2000,257500,257000,541722,384
14:06,257000,2000,257500,257000,541338,646
14:05,257000,2000,257500,257000,540692,823
14:04,257000,2000,257500,257000,539869,219
14:03,257500,2500,257500,257000,539650,370
14:02,257000,2000,257500,257000,539280,403
14:01,257000,2000,257500,257000,538877,330
14:00,257000,2000,257500,257000,538547,384
13:59,257000,2000,257500,257000,538163,298
13:58,257000,2000,257500,257000,537865,655
13:57,257000,2000,257500,257000,537210,313
13:56,257000,2000,257500,257000,536897,550
13:55,257000,2000,257500,257000,536347,275
13:54,257000,2000,257500,257000,536072,296
13:53,257000,2000,257500,257000,535776,821
13:52,257500,2500,257500,257000,534955,1077
13:51,257000,2000,257500,257000,533878,257
13:50,257500,2500,257500,257000,533621,465
13:49,257000,2000,257500,257000,533156,336
13:48,257000,2000,257500,257000,532820,337
13:47,257000,2000,257500,257000,532483,237
13:46,257000,2000,257500,257000,532246,192
13:45,257500,2500,257500,257000,532054,181
13:44,257500,2500,257500,257000,531873,323
13:43,257000,2000,257500,257000,531550,5217
13:42,257000,2000,257500,257000,526333,320
13:41,257000,2000,257500,257000,526013,258
13:40,257000,2000,257500,257000,525755,1554
13:39,257000,2000,257500,257000,524201,469
13:38,257500,2500,257500,257000,523732,5472
13:37,257500,2500,258000,257500,518260,861
13:36,258000,3000,258000,257500,517399,260
13:35,257500,2500,258000,257500,517139,376
13:34,257500,2500,258000,257500,516763,282
13:33,257500,2500,258000,257500,516481,919
13:32,257500,2500,258000,257500,515562,398
13:31,258000,3000,258000,257500,515164,538
13:30,257500,2500,258000,257500,514626,399
13:29,257500,2500,258000,257500,514227,444
13:28,258000,3000,258000,257500,513783,474
13:27,257500,2500,258000,257500,513309,574
13:26,257500,2500,258000,257500,512735,342
13:25,257500,2500,258000,257500,512393,234
13:24,257500,2500,258000,257500,512159,278
13:23,258000,3000,258000,257500,511881,248
13:22,257500,2500,258000,257500,511633,125
13:21,257500,2500,258000,257500,511508,237
13:20,257500,2500,258000,257500,511271,170
13:19,258000,3000,258000,257500,511101,1635
13:18,257500,2500,258000,257500,509466,486
13:17,257500,2500,258000,257500,508980,161
13:16,258000,3000,258000,257500,508819,248
13:15,257500,2500,258000,257500,508571,385
13:14,257500,2500,258000,257500,508186,753
13:13,257500,2500,258000,257500,507433,572
13:12,258000,3000,258000,257500,506861,1095
13:11,257500,2500,258000,257500,505766,3330
13:10,257500,2500,258000,257500,502436,594
13:09,258000,3000,258000,257500,501842,205
13:08,257500,2500,258000,257500,501637,321
13:07,258000,3000,258000,257500,501316,453
13:06,258000,3000,258000,257500,500863,1339
13:05,258000,3000,258000,257500,499524,801
13:04,257500,2500,258000,257500,498723,4930
13:03,257500,2500,258000,257500,493793,3783
13:02,258000,3000,258500,258000,490010,268
13:01,258500,3500,258500,258000,489742,4244
13:00,258500,3500,259000,258500,485498,328
12:59,258500,3500,259000,258500,485170,356
12:58,259000,4000,259000,258500,484814,490
12:57,258500,3500,259000,258500,484324,517
12:56,259000,4000,259000,258500,483807,863
12:55,258500,3500,259000,258500,482944,478
12:54,258500,3500,259000,258500,482466,426
12:53,258500,3500,259000,258500,482040,540
12:52,259000,4000,259000,258500,481500,485
12:51,258500,3500,259000,258500,481015,386
12:50,259000,4000,259000,258500,480629,471
12:49,259000,4000,259000,258500,480158,350
12:48,259000,4000,259000,258500,479808,246
12:47,259000,4000,259000,258500,479562,225
