stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20201201,7010,7210,7220,6930,2594584,18327370920,00,0.00,N,5,-40,
20201130,7050,6930,7270,6930,6163323,44039311260,00,0.00,N,2,140,
20201127,6910,6830,6950,6820,1017529,7009142700,00,0.00,N,2,90,
20201126,6820,6810,6890,6780,892952,6106029810,00,0.00,N,5,-20,
20201125,6840,7070,7150,6780,2444462,16987956900,00,0.00,N,5,-190,
20201124,7030,6940,7110,6860,3490475,24448813760,00,0.00,N,2,180,
20201123,6850,6880,6920,6800,1008389,6916133700,00,0.00,N,3,0,
20201120,6850,6830,6870,6750,1017971,6930338900,00,0.00,N,2,50,
20201119,6800,6900,6900,6760,1439862,9817942180,00,0.00,N,5,-120,
20201118,6920,6870,6990,6840,1025311,7091929280,00,0.00,N,2,30,
20201117,6890,6950,7000,6840,1333787,9202392840,00,0.00,N,5,-60,
20201116,6950,7100,7110,6900,2363247,16512627060,00,0.00,N,3,0,
20201113,6950,6920,6960,6750,1664250,11448509380,00,0.00,N,5,-30,
20201112,6980,7000,7150,6910,1825078,12826508900,00,0.00,N,5,-10,
20201111,6990,7140,7230,6990,2042593,14485443460,00,0.00,N,5,-130,
20201110,7120,7170,7170,6970,1766686,12496718300,00,0.00,N,5,-60,
20201109,7180,7050,7330,7040,6814422,49102645440,00,0.00,N,2,380,
20201106,6800,7020,7040,6800,2152618,14878194560,00,0.00,N,5,-140,
20201105,6940,6810,7050,6740,3634530,25148603210,00,0.00,N,2,240,
20201104,6700,6760,6830,6630,1581117,10619996350,00,0.00,N,2,40,
20201103,6660,6780,6790,6610,1302145,8720635950,00,0.00,N,2,10,
20201102,6650,6560,6730,6560,1198614,7993793440,00,0.00,N,5,-10,
20201030,6660,6880,6920,6620,1925179,13018258360,00,0.00,N,5,-210,
20201029,6870,6700,6930,6620,1727876,11709234890,00,0.00,N,2,10,
20201028,6860,6720,6920,6720,1773139,12105469520,00,0.00,N,2,100,
20201027,6760,6750,6930,6570,3110953,21041496690,00,0.00,N,2,50,
20201026,6710,6890,6960,6670,2715856,18310679320,00,0.00,N,5,-180,
20201023,6890,7150,7650,6890,23663568,174732711380,00,0.00,N,2,110,
20201022,6780,6950,6990,6740,2099538,14409491390,00,0.00,N,5,-260,
20201021,7040,7030,7130,6930,2192853,15434388420,00,0.00,N,2,120,
20201020,6920,6790,7040,6640,3435447,23495024300,00,0.00,N,2,110,
20201019,6810,7020,7170,6780,3359500,23474268730,00,0.00,N,5,-210,
20201016,7020,7450,7530,6980,5160373,36933883010,00,0.00,N,5,-450,
20201015,7470,7500,7610,7310,5013171,37479506820,00,0.00,N,5,-80,
20201014,7550,7880,8120,7530,13191607,103741836700,00,0.00,N,5,-260,
20201013,7810,7750,7960,7570,9484564,73431810790,00,0.00,N,2,10,
20201012,7800,7400,8230,7230,51940316,408835908120,00,0.00,N,2,520,
20201008,7280,7230,7330,7060,5670832,40804837240,00,0.00,N,2,60,
20201007,7220,7010,7290,6960,5383020,38448102650,00,0.00,N,2,110,
20201006,7110,7190,7350,7050,6388540,45933832390,00,0.00,N,5,-170,
20201005,7280,6910,7280,6860,10886612,77237234160,00,0.00,N,2,340,
20200929,6940,7070,7140,6840,6662360,46391040310,00,0.00,N,5,-160,
20200928,7100,6790,7100,6630,10834758,74766290610,00,0.00,N,2,510,
20200925,6590,7080,7130,6550,6031361,41425025780,00,0.00,N,5,-280,
20200924,6870,6550,7030,6550,7564423,51877963640,00,0.00,N,2,20,
20200923,6850,6970,7190,6750,14689069,102448573150,00,0.00,N,2,240,
20200922,6610,6980,6990,6570,5480086,36969152580,00,0.00,N,5,-420,
20200921,7030,6920,7220,6780,11235718,78408899080,00,0.00,N,2,170,
20200918,6860,6900,7750,6800,54569075,398221463790,00,0.00,N,2,340,
20200917,6520,6760,6780,6500,5658710,37348053050,00,0.00,N,5,-240,
20200916,6760,6310,7380,6310,60250941,421645530410,00,0.00,N,2,580,
20200915,6180,6530,6570,6160,5273014,33135756960,00,0.00,N,5,-240,
20200914,6420,6660,6720,6340,6658348,43172433870,00,0.00,N,2,10,
20200911,6410,6200,7200,6200,62591686,428160351620,00,0.00,N,2,230,
20200910,6180,6260,6390,5870,17608024,107903551150,00,0.00,N,5,-110,
20200909,6290,5440,6890,5120,101754473,641302223200,00,0.00,N,2,770,
20200908,5520,4270,5520,4270,44800275,235090474470,00,0.00,N,1,1270,
20200907,4250,4255,4290,4205,685898,2915131995,00,0.00,N,5,-5,
20200904,4255,4185,4275,4140,548409,2322425390,00,0.00,N,5,-80,
20200903,4335,4400,4410,4330,377959,1648322035,00,0.00,N,5,-35,
20200902,4370,4360,4395,4330,300015,1308269370,00,0.00,N,2,40,
20200901,4330,4345,4400,4295,294205,1273391950,00,0.00,N,5,-15,
20200831,4345,4365,4420,4320,342358,1498696570,00,0.00,N,5,-10,
20200828,4355,4305,4390,4305,404211,1760032275,00,0.00,N,2,55,
20200827,4300,4375,4395,4290,442966,1915011270,00,0.00,N,5,-75,
20200826,4375,4425,4430,4315,392735,1707837945,00,0.00,N,5,-30,
20200825,4405,4300,4405,4285,494051,2151120285,00,0.00,N,2,150,
20200824,4255,4200,4275,4150,460488,1949319910,00,0.00,N,2,105,
20200821,4150,4105,4200,4040,569991,2346695660,00,0.00,N,2,85,
20200820,4065,4245,4270,4065,777899,3212899950,00,0.00,N,5,-215,
20200819,4280,4260,4320,4220,355367,1517524680,00,0.00,N,2,65,
20200818,4215,4465,4465,4190,1015502,4379366305,00,0.00,N,5,-250,
20200814,4465,4505,4515,4430,494230,2206160700,00,0.00,N,5,-20,
20200813,4485,4500,4525,4435,1087629,4865174545,00,0.00,N,5,-15,
20200812,4500,4520,4560,4430,725782,3252438300,00,0.00,N,3,0,
20200811,4500,4450,4570,4450,817199,3692589490,00,0.00,N,2,60,
20200810,4440,4415,4465,4350,579074,2550672550,00,0.00,N,2,15,
20200807,4425,4545,4550,4375,573419,2536255300,00,0.00,N,5,-65,
20200806,4490,4425,4565,4405,929418,4183819600,00,0.00,N,2,80,
20200805,4410,4425,4430,4360,385047,1689230420,00,0.00,N,2,10,
20200804,4400,4315,4405,4290,417283,1826366680,00,0.00,N,2,115,
20200803,4285,4325,4345,4270,527015,2264131690,00,0.00,N,5,-60,
