stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20240401,48150,48950,49300,47650,740935,35744771550,00,0.00,N,5,-750,
20240329,48900,48550,49450,48150,902719,43934259900,00,0.00,N,2,350,
20240328,48550,50400,51000,48500,1891808,93079455600,02,0.00,N,5,-2250,
20240327,50800,51500,52000,50700,846785,43286285000,00,0.00,N,5,-1000,
20240326,51800,53000,53400,51500,899303,47002359700,00,0.00,N,5,-1200,
20240325,53000,53000,53500,52300,463137,24497114500,00,0.00,N,3,0,
20240322,53000,53400,54200,53000,401143,21436875200,00,0.00,N,5,-400,
20240321,53400,52700,54200,52700,642876,34413241000,00,0.00,N,2,900,
20240320,52500,53000,53400,52300,610178,32164488800,00,0.00,N,5,-500,
20240319,53000,54200,54400,52400,640484,34016122100,00,0.00,N,5,-700,
20240318,53700,54000,54600,53300,668319,36049024600,00,0.00,N,5,-600,
20240315,54300,56300,56600,54000,1958704,107219895200,00,0.00,N,5,-2700,
20240314,57000,57300,57700,55000,2389861,135382322400,00,0.00,N,2,100,
20240313,56900,56400,57000,55300,1085558,60957101900,00,0.00,N,2,1600,
20240312,55300,54900,55700,54300,825096,45463591300,00,0.00,N,2,1200,
20240311,54100,53300,55800,53100,1181224,64656519400,00,0.00,N,2,800,
20240308,53300,53600,53900,52700,614862,32705278200,00,0.00,N,5,-100,
20240307,53400,54100,54100,52800,569003,30385776800,00,0.00,N,2,200,
20240306,53200,54300,55200,53100,800814,43107521700,00,0.00,N,5,-1100,
20240305,54300,53700,56700,53200,1159845,63850290300,00,0.00,N,2,100,
20240304,54200,54000,54400,53400,705925,38040444200,00,0.00,N,2,100,
20240229,54100,52200,54400,52200,928163,49615726600,00,0.00,N,2,1100,
20240228,53000,54400,55000,52500,1277816,68500391500,00,0.00,N,5,-1600,
20240227,54600,56700,57100,54100,958898,53215718600,00,0.00,N,5,-2000,
20240226,56600,57100,57500,56600,488239,27809131400,00,0.00,N,5,-400,
20240223,57000,57000,57900,56100,763373,43478142600,00,0.00,N,3,0,
20240222,57000,58600,58700,57000,663959,38127925900,00,0.00,N,5,-600,
20240221,57600,57500,58600,57100,761878,44047373400,00,0.00,N,5,-500,
20240220,58100,58600,59200,57600,642696,37404351300,00,0.00,N,5,-500,
20240219,58600,60800,61000,58500,1188252,70700352300,00,0.00,N,5,-2400,
20240216,61000,59200,62800,59100,3254375,200071398800,00,0.00,N,2,2600,
