stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20200401,3700,3770,3900,3700,702100,2679842475,00,0.00,N,5,-120,
20200331,3820,3825,3900,3760,686911,2627948725,00,0.00,N,2,30,
20200330,3790,3575,3790,3520,444140,1634855650,00,0.00,N,2,90,
20200327,3700,3800,3815,3615,710561,2625709020,00,0.00,N,2,20,
20200326,3680,3630,3800,3515,921879,3424888345,00,0.00,N,2,70,
20200325,3610,3650,3650,3445,789265,2774932795,00,0.00,N,2,205,
20200324,3405,3135,3405,3110,589721,1912052935,00,0.00,N,2,335,
20200323,3070,3020,3170,3000,721172,2204246970,00,0.00,N,5,-310,
20200320,3380,2995,3380,2995,612426,1913480650,00,0.00,N,2,430,
20200319,2950,3530,3700,2900,1162093,3854350125,00,0.00,N,5,-575,
20200318,3525,3970,4150,3525,502475,1900049195,00,0.00,N,5,-365,
20200317,3890,3495,3905,3495,613539,2315364265,00,0.00,N,2,150,
20200316,3740,3710,4000,3680,619182,2329741710,00,0.00,N,2,15,
20200313,3725,3585,3895,3540,1015129,3760092505,00,0.00,N,5,-230,
20200312,3955,4250,4290,3950,967890,3919658835,00,0.00,N,5,-345,
20200311,4300,4480,4485,4285,409514,1801367055,00,0.00,N,5,-175,
20200310,4475,4345,4515,4345,402579,1792313755,00,0.00,N,2,30,
20200309,4445,4580,4585,4440,370711,1659533110,00,0.00,N,5,-230,
20200306,4675,4670,4710,4580,298945,1382875295,00,0.00,N,5,-80,
20200305,4755,4755,4765,4705,352278,1667625440,00,0.00,N,2,50,
20200304,4705,4650,4740,4590,239225,1122397410,00,0.00,N,2,105,
20200303,4600,4705,4705,4570,237624,1101663080,00,0.00,N,3,0,
20200302,4600,4410,4600,4400,350241,1586291705,00,0.00,N,2,140,
20200228,4460,4540,4610,4430,443368,2001580625,00,0.00,N,5,-170,
20200227,4630,4765,4830,4620,396058,1857007530,00,0.00,N,5,-165,
20200226,4795,4705,4795,4650,297791,1408980415,00,0.00,N,5,-5,
20200225,4800,4605,4825,4600,320280,1509917410,00,0.00,N,2,195,
20200224,4605,4755,4765,4605,555978,2595609165,00,0.00,N,5,-245,
20200221,4850,4910,4925,4830,270292,1320062125,00,0.00,N,5,-105,
20200220,4955,4970,5020,4925,224474,1114942635,00,0.00,N,5,-15,
20200219,4970,4960,5010,4935,349401,1733440845,00,0.00,N,2,10,
20200218,4960,5050,5050,4905,390582,1930375370,00,0.00,N,5,-50,
20200217,5010,5000,5070,4980,377330,1892981470,00,0.00,N,5,-60,
20200214,5070,5060,5100,5000,347587,1753406210,00,0.00,N,2,20,
20200213,5050,5150,5160,5050,351052,1783549030,00,0.00,N,5,-80,
20200212,5130,5110,5160,5070,203193,1036520820,00,0.00,N,5,-10,
20200211,5140,5050,5180,5050,262159,1345036940,00,0.00,N,2,90,
20200210,5050,5040,5100,4995,122978,621059120,00,0.00,N,5,-20,
20200207,5070,5170,5170,5050,249746,1267842280,00,0.00,N,5,-90,
20200206,5160,5170,5180,5090,275881,1414319310,00,0.00,N,2,10,
20200205,5150,5110,5150,5050,437630,2237182740,00,0.00,N,2,100,
20200204,5050,4990,5060,4935,314399,1574708330,00,0.00,N,2,90,
20200203,4960,4900,4990,4815,383676,1884299990,00,0.00,N,2,20,
20200131,4940,4840,5080,4840,455073,2254290695,00,0.00,N,2,100,
20200130,4840,4945,4965,4825,317249,1548796625,00,0.00,N,5,-105,
20200129,4945,4900,4945,4855,226849,1112522690,00,0.00,N,2,95,
20200128,4850,4970,4970,4840,523907,2563562845,00,0.00,N,5,-230,
20200123,5080,5170,5170,5070,196118,1000136040,00,0.00,N,5,-100,
20200122,5180,5070,5180,5050,188273,965288230,00,0.00,N,2,110,
20200121,5070,5150,5210,5050,269623,1371874920,00,0.00,N,5,-90,
20200120,5160,5230,5260,5140,205845,1071009710,00,0.00,N,5,-90,
20200117,5250,5290,5300,5210,248565,1304347540,00,0.00,N,3,0,
20200116,5250,5130,5270,5130,310729,1624988950,00,0.00,N,2,120,
20200115,5130,5120,5200,5120,171190,880620960,00,0.00,N,5,-50,
20200114,5180,5220,5280,5140,310332,1619955340,00,0.00,N,5,-10,
20200113,5190,5240,5240,5140,192763,996403640,00,0.00,N,5,-10,
20200110,5200,5180,5230,5130,270524,1402432610,00,0.00,N,2,60,
20200109,5140,5040,5140,5010,294231,1497825730,00,0.00,N,2,215,
20200108,4925,5110,5110,4925,372175,1862434640,00,0.00,N,5,-185,
20200107,5110,5030,5130,5030,193648,986501600,00,0.00,N,2,90,
20200106,5020,5080,5110,5020,224673,1136594480,00,0.00,N,5,-60,
20200103,5080,5230,5250,5080,325222,1672002880,00,0.00,N,5,-130,
20200102,5210,5280,5280,5180,245865,1282164650,00,0.00,N,5,-80,
20191230,5290,5200,5290,5200,148295,781158820,00,0.00,N,2,40,
20191227,5250,5250,5280,5200,204301,1073968050,02,0.00,N,5,-20,
