stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20221201,171500,172000,173000,170500,499538,85596513500,00,0.00,N,2,2500,
20221130,169000,169000,170500,168500,633720,107252827000,00,0.00,N,3,0,
20221129,169000,168000,169500,167000,341427,57571750500,00,0.00,N,2,1500,
20221128,167500,166000,169500,164000,551024,92067423000,00,0.00,N,2,1500,
20221125,166000,168000,168500,166000,356637,59448835500,00,0.00,N,5,-1500,
20221124,167500,168000,168500,166500,323362,54085682500,00,0.00,N,2,1500,
20221123,166000,166500,167500,164000,449446,74596782500,00,0.00,N,2,500,
20221122,165500,167500,168000,165000,454542,75523551000,00,0.00,N,5,-2500,
20221121,168000,169500,170000,166500,517728,86829837700,00,0.00,N,5,-1500,
20221118,169500,170000,173000,169500,559141,95612104500,00,0.00,N,5,-500,
20221117,170000,171000,172500,169500,502812,85753628500,00,0.00,N,5,-2000,
20221116,172000,175000,175500,170500,642717,110754817000,00,0.00,N,5,-2500,
20221115,174500,176500,177000,173000,838806,146313634000,00,0.00,N,5,-1500,
20221114,176000,174500,179500,174000,1379189,244360273500,00,0.00,N,2,4000,
20221111,172000,174500,175500,171000,980474,169239286500,00,0.00,N,2,2500,
20221110,169500,167000,173000,166500,1018720,173346964500,00,0.00,N,3,0,
20221109,169500,170500,172000,167000,953568,162099245500,00,0.00,N,5,-500,
20221108,170000,171500,172000,167500,804889,136684418500,00,0.00,N,2,500,
20221107,169500,166500,170000,165500,1126417,189857549000,00,0.00,N,2,6500,
20221104,163000,162000,164000,161500,522276,85002323500,00,0.00,N,2,1000,
20221103,162000,162500,163000,160500,1008989,163007201000,00,0.00,N,5,-3000,
20221102,165000,164500,165000,162000,941434,153965415565,00,0.00,N,2,500,
20221101,164500,163500,165000,162000,628185,102859185500,00,0.00,N,3,0,
20221031,164500,166000,166500,162000,622380,101737589500,00,0.00,N,2,500,
20221028,164000,162000,166000,161500,752111,123484591500,00,0.00,N,2,2000,
20221027,162000,161000,163500,160500,876823,141938280000,00,0.00,N,2,1500,
20221026,160500,163000,164000,160000,1023919,165090428000,00,0.00,N,5,-2000,
20221025,162500,162500,163000,160000,967860,156034393500,00,0.00,N,2,1000,
20221024,161500,169000,169500,161500,1443569,236922328000,00,0.00,N,5,-5500,
20221021,167000,169000,169500,165500,695788,116070381000,00,0.00,N,5,-1500,
20221020,168500,168500,169500,166500,692203,116184077000,00,0.00,N,2,500,
20221019,168000,166000,172500,166000,1111330,188390630500,00,0.00,N,3,0,
20221018,168000,170500,171500,165000,1286984,216610671000,00,0.00,N,2,1000,
20221017,167000,166000,168500,164000,665601,110792046500,00,0.00,N,3,0,
20221014,167000,167000,168000,165000,657249,109571773000,00,0.00,N,2,2500,
20221013,164500,167500,168000,164500,691537,114500669000,00,0.00,N,5,-3500,
