stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190801,125500,126500,130000,125000,468797,59818661500,00,0.00,N,5,-1000,
20190731,126500,126500,129000,126500,488189,62240758500,00,0.00,N,5,-1500,
20190730,128000,129000,129500,126500,321935,41139680000,00,0.00,N,3,0,
20190729,128000,130000,131000,126500,464288,59478507500,00,0.00,N,5,-2500,
20190726,130500,130500,132500,130000,394087,51685859000,00,0.00,N,5,-1000,
20190725,131500,131500,133500,130000,613289,80425373500,00,0.00,N,5,-1000,
20190724,132500,131500,133500,131500,419148,55638286000,00,0.00,N,2,500,
20190723,132000,133500,133500,128500,1128639,147746210500,00,0.00,N,5,-1000,
20190722,133000,134000,135500,132000,608574,81357556000,00,0.00,N,5,-1500,
20190719,134500,135500,135500,132000,363374,48674446500,00,0.00,N,2,500,
20190718,134000,133000,134500,132500,355896,47471144500,00,0.00,N,2,500,
20190717,133500,133000,134500,132000,375651,50121086500,00,0.00,N,2,500,
20190716,133000,139000,139000,132000,902923,120876676000,00,0.00,N,5,-5000,
20190715,138000,139500,140000,137000,280032,38640096500,00,0.00,N,5,-1500,
20190712,139500,138500,142000,138000,549266,76924045000,00,0.00,N,2,500,
20190711,139000,136500,140500,135000,1070266,147661516000,00,0.00,N,2,2000,
20190710,137000,139000,140000,135500,567104,77761381000,00,0.00,N,5,-500,
20190709,137500,139500,141500,137000,435577,60616050000,00,0.00,N,5,-1000,
20190708,138500,140500,142000,138000,339244,47476389000,00,0.00,N,5,-3000,
20190705,141500,139000,142000,138500,338177,47637114000,00,0.00,N,2,2500,
20190704,139000,135500,139500,135000,305720,42091820500,00,0.00,N,2,3000,
20190703,136000,136000,138000,134000,582636,79397063500,00,0.00,N,5,-1000,
20190702,137000,139500,140000,136500,444895,61162973000,00,0.00,N,5,-4000,
20190701,141000,141500,142500,139500,328363,46191075000,00,0.00,N,2,1000,
20190628,140000,140000,141000,139000,274397,38369741500,00,0.00,N,5,-500,
20190627,140500,141000,142500,139500,343337,48441831000,05,0.00,N,5,-1000,
20190626,141500,141000,142000,140000,239375,33809069000,00,0.00,N,3,0,
20190625,141500,142500,142500,140500,294735,41638446500,00,0.00,N,5,-1000,
20190624,142500,142000,143500,141500,287939,41035245000,00,0.00,N,2,2000,
20190621,140500,140000,141000,139500,291573,40977481500,00,0.00,N,3,0,
20190620,140500,139500,141000,139000,259704,36370338500,00,0.00,N,2,500,
20190619,140000,140500,141000,139000,303777,42578764000,00,0.00,N,5,-1000,
20190618,141000,140500,141500,139500,222606,31296377000,00,0.00,N,2,1000,
20190617,140000,140000,141500,139500,228663,32094471000,00,0.00,N,5,-500,
20190614,140500,140000,142500,139500,339897,47804085000,00,0.00,N,5,-500,
20190613,141000,140500,141500,137500,946951,132583386000,00,0.00,N,3,0,
20190612,141000,143500,143500,139500,535905,75528251500,00,0.00,N,5,-2500,
20190611,143500,142500,143500,140500,362392,51563308000,00,0.00,N,2,500,
20190610,143000,142000,143000,140000,468996,66627155500,00,0.00,N,2,3000,
20190607,140000,141500,142000,139500,492290,69112520628,00,0.00,N,5,-1000,
20190605,141000,139500,142000,139000,608171,85466499330,00,0.00,N,2,2000,
20190604,139000,137000,140500,137000,585901,81326296290,00,0.00,N,2,500,
20190603,138500,134000,138500,132500,651551,88928721500,00,0.00,N,2,4000,
20190531,134500,134500,135000,131000,925504,123694978000,00,0.00,N,5,-1000,
20190530,135500,132500,136500,132500,495640,66543557500,00,0.00,N,2,1500,
20190529,134000,135000,135500,131500,637263,85120663000,00,0.00,N,5,-2500,
20190528,136500,135000,136500,133000,1209912,164030859500,00,0.00,N,2,1500,
20190527,135000,130000,135500,130000,716578,95962210000,00,0.00,N,2,4500,
20190524,130500,127000,130500,126000,649719,83905448950,00,0.00,N,2,3000,
20190523,127500,129000,129500,126500,637184,81634053500,00,0.00,N,2,500,
20190522,127000,127000,129000,126000,381004,48457805750,00,0.00,N,3,0,
20190521,127000,129000,129500,125000,733503,93189026500,00,0.00,N,5,-2000,
20190520,129000,125500,129500,125500,825485,106224099500,00,0.00,N,2,3500,
20190517,125500,127000,128500,125000,298037,37706929000,00,0.00,N,5,-2000,
20190516,127500,133000,135000,127000,1005933,130611722500,00,0.00,N,5,-500,
20190515,128000,127500,130000,125500,494972,63212993000,00,0.00,N,3,0,
20190514,128000,128500,129500,127000,442314,56730051500,00,0.00,N,5,-1000,
20190513,129000,128000,131000,128000,384073,49709271500,00,0.00,N,5,-1000,
20190510,130000,131500,134000,128000,544413,70936538000,00,0.00,N,5,-1000,
20190509,131000,135000,135500,131000,810123,107469860500,00,0.00,N,5,-4500,
20190508,135500,134500,136000,134000,424168,57468649000,00,0.00,N,5,-500,
20190507,136000,134500,137000,134000,545860,74086637600,00,0.00,N,5,-1500,
20190503,137500,137500,138500,136500,430867,59371579500,00,0.00,N,5,-1000,
20190502,138500,138000,140500,137000,430420,59892616500,00,0.00,N,3,0,
20190430,138500,139500,140500,138000,623895,86758552500,00,0.00,N,5,-500,
20190429,139000,136500,139500,136500,758885,105162567000,00,0.00,N,2,3500,
20190426,135500,138000,138500,134500,657701,89695705521,00,0.00,N,5,-2500,
20190425,138000,138500,139000,136500,598551,82498863000,00,0.00,N,5,-500,
20190424,138500,139000,140000,136000,1394398,192898862112,00,0.00,N,2,2500,
20190423,136000,134000,137000,133000,480332,65156322500,00,0.00,N,2,2000,
20190422,134000,133000,134500,132000,231200,30827334000,00,0.00,N,3,0,
20190419,134000,135000,135500,133000,335516,45010003000,00,0.00,N,3,0,
20190418,134000,133500,137000,132500,1523085,205680927500,00,0.00,N,2,3000,
20190417,131000,128500,131000,127500,535629,69723496500,00,0.00,N,2,2500,
20190416,128500,126500,130500,125500,753845,96898339303,00,0.00,N,2,3000,
20190415,125500,126000,127000,125000,222997,28095534500,00,0.00,N,5,-1000,
20190412,126500,127000,128000,125500,286762,36224798000,00,0.00,N,5,-1500,
20190411,128000,127500,128000,125500,551990,70245993000,00,0.00,N,2,500,
20190410,127500,126500,128500,126500,349261,44488465500,00,0.00,N,2,500,
