stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20170801,145500,145000,147000,144500,415903,60674192831,00,0.00,N,2,500,
20170731,145000,149500,149500,144500,871600,127126987668,00,0.00,N,5,-4500,
20170728,149500,146500,150000,146500,857408,127940474000,00,0.00,N,2,3000,
20170727,146500,148000,148500,144500,552184,80539536000,00,0.00,N,5,-1500,
20170726,148000,147000,150000,146500,1000733,148140985250,00,0.00,N,2,2000,
20170725,146000,145000,147500,144500,769128,112518575500,00,0.00,N,2,1000,
20170724,145000,148000,148000,144500,558419,81236440285,00,0.00,N,5,-2500,
20170721,147500,148000,148000,146500,303019,44612137000,00,0.00,N,5,-500,
20170720,148000,149000,149000,145000,482332,70864182448,00,0.00,N,5,-500,
20170719,148500,148500,149500,147000,480211,71084232000,00,0.00,N,2,500,
20170718,148000,151000,151500,147000,531137,78873806000,00,0.00,N,5,-2500,
20170717,150500,153500,154000,149500,503286,75936326000,00,0.00,N,5,-3500,
20170714,154000,150000,154500,149500,776297,118214707800,00,0.00,N,2,5000,
20170713,149000,150000,151500,148000,609170,91246666000,00,0.00,N,3,0,
20170712,149000,149000,151000,148000,592811,88758592500,00,0.00,N,2,1000,
20170711,148000,148500,150000,146500,592204,87690214925,00,0.00,N,3,0,
20170710,148000,151000,151500,147500,805494,119556222749,00,0.00,N,5,-3500,
20170707,151500,153500,154500,150500,857341,130347252500,00,0.00,N,5,-4000,
20170706,155500,156500,157000,155000,380091,59214794644,00,0.00,N,5,-500,
20170705,156000,158000,159000,155000,533353,83301310485,00,0.00,N,5,-2500,
20170704,158500,162500,162500,157500,448579,71283807000,00,0.00,N,5,-5000,
20170703,163500,158500,164000,158000,392228,63239001000,00,0.00,N,2,4000,
20170630,159500,159500,162000,158000,340379,54243207580,00,0.00,N,5,-1500,
20170629,161000,159500,162500,159000,400255,64462873000,05,0.00,N,2,1000,
20170628,160000,160000,162500,159500,347569,55810820500,00,0.00,N,5,-500,
20170627,160500,163000,163500,160000,449056,72390500000,00,0.00,N,5,-3500,
20170626,164000,163000,165000,162000,211301,34661083500,00,0.00,N,3,0,
20170623,164000,162000,166000,162000,292130,47932655500,00,0.00,N,2,2500,
20170622,161500,162000,162000,160000,401279,64588983000,00,0.00,N,2,1000,
