stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190401,101500,101000,102000,100500,32310,3269829000,00,0.00,N,2,500,
20190329,101000,100000,102000,99600,72190,7284732900,00,0.00,N,2,2200,
20190328,98800,99900,101000,98200,50287,4992929300,00,0.00,N,5,-1200,
20190327,100000,102000,103000,99700,66410,6673613700,00,0.00,N,5,-2000,
20190326,102000,101500,103000,100500,45408,4617052000,00,0.00,N,2,1000,
20190325,101000,102000,103500,100500,44954,4555986500,00,0.00,N,5,-3500,
20190322,104500,103500,105500,103500,41178,4295814500,00,0.00,N,3,0,
20190321,104500,105500,106000,102500,45667,4761835000,00,0.00,N,5,-1500,
20190320,106000,104500,106000,103500,96446,10115677500,00,0.00,N,2,2000,
20190319,104000,103500,105500,103000,61279,6378709500,00,0.00,N,5,-500,
20190318,104500,103500,105000,103000,67584,7051014000,00,0.00,N,2,1000,
20190315,103500,100000,103500,99900,103599,10634419900,00,0.00,N,2,3500,
20190314,100000,101500,101500,98800,98222,9811930300,00,0.00,N,5,-1500,
20190313,101500,101000,102000,99400,69626,7022297500,00,0.00,N,2,1500,
20190312,100000,98000,101000,96900,117783,11656854400,00,0.00,N,2,2600,
20190311,97400,96100,98000,95800,61998,6012472500,00,0.00,N,2,600,
20190308,96800,97200,98400,96200,53190,5165702300,00,0.00,N,5,-1600,
20190307,98400,98700,98700,97400,77460,7601342500,00,0.00,N,2,400,
20190306,98000,98900,99300,97100,61131,5996151700,00,0.00,N,3,0,
20190305,98000,97300,99100,96000,63041,6172930000,00,0.00,N,5,-300,
20190304,98300,97800,100500,96800,109662,10809084200,00,0.00,N,2,1500,
20190228,96800,97600,98300,96500,88449,8632875000,00,0.00,N,5,-300,
20190227,97100,97500,97500,96000,52325,5068341700,00,0.00,N,2,400,
20190226,96700,95700,97800,95700,49832,4824008700,00,0.00,N,5,-800,
20190225,97500,97900,98000,95500,95031,9183512500,00,0.00,N,5,-100,
20190222,97600,96600,97600,96300,38292,3719071700,00,0.00,N,2,1300,
20190221,96300,96100,97100,95600,40740,3926758400,00,0.00,N,5,-100,
20190220,96400,96000,98400,95700,146641,14240155800,00,0.00,N,2,900,
20190219,95500,95000,95800,94400,36419,3470860600,00,0.00,N,2,500,
20190218,95000,94800,95800,93700,52678,5017332000,00,0.00,N,2,900,
20190215,94100,94300,95300,93600,59614,5619178100,00,0.00,N,5,-1100,
20190214,95200,93100,95200,92700,124693,11727448500,00,0.00,N,2,2400,
20190213,92800,92600,93000,91400,73824,6810784500,00,0.00,N,2,400,
20190212,92400,91400,92800,91300,89215,8215486300,00,0.00,N,2,1300,
20190211,91100,91900,92900,90500,121271,11045808700,00,0.00,N,5,-700,
20190208,91800,94700,95000,91200,129677,11933767500,00,0.00,N,5,-4100,
20190207,95900,95500,96200,93100,83450,7914941400,00,0.00,N,2,400,
20190201,95500,95500,96000,94200,43308,4126358400,00,0.00,N,5,-100,
20190131,95600,95000,95800,94000,82506,7853091200,00,0.00,N,2,1500,
20190130,94100,96000,96000,93500,62460,5882568200,00,0.00,N,5,-1000,
20190129,95100,95700,95900,94300,76705,7273601200,00,0.00,N,5,-600,
20190128,95700,93000,95800,92600,98175,9316330800,00,0.00,N,2,2100,
20190125,93600,93000,94500,92200,57718,5409463200,00,0.00,N,2,100,
20190124,93500,92100,93700,91800,57678,5355669800,00,0.00,N,2,200,
20190123,93300,92800,93900,92600,66974,6243540000,00,0.00,N,2,500,
20190122,92800,92200,93000,91700,53239,4924800100,00,0.00,N,2,200,
20190121,92600,92300,92700,91400,49910,4605101400,00,0.00,N,2,800,
20190118,91800,91500,92200,90700,62150,5685293950,00,0.00,N,2,900,
20190117,90900,90300,91400,89700,56356,5118597300,00,0.00,N,2,1500,
20190116,89400,90800,91900,89200,78926,7145552800,00,0.00,N,5,-1700,
20190115,91100,90800,92400,90600,70488,6451372900,00,0.00,N,2,700,
20190114,90400,89300,90900,89200,70377,6346245400,00,0.00,N,2,500,
20190111,89900,88600,89900,88500,43534,3896862400,00,0.00,N,2,1300,
