stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20211201,68400,67000,69400,66800,92747,6329467800,00,0.00,N,2,1300,
20211130,67100,69400,70000,66600,149110,10200430300,00,0.00,N,5,-1800,
20211129,68900,69200,70500,68600,241571,16790359600,00,0.00,N,5,-2600,
20211126,71500,73400,73400,71300,132077,9488284900,00,0.00,N,5,-1900,
20211125,73400,75700,76100,73100,228390,16886864500,00,0.00,N,5,-2300,
20211124,75700,76000,76700,75500,64043,4859501900,00,0.00,N,2,100,
20211123,75600,75700,76900,75600,83265,6329690100,00,0.00,N,3,0,
20211122,75600,76100,76400,75300,97895,7403414200,00,0.00,N,5,-900,
20211119,76500,76700,76800,76200,68522,5237911900,00,0.00,N,3,0,
20211118,76500,77700,77700,76400,62914,4820851700,00,0.00,N,5,-1200,
20211117,77700,79200,79200,77000,116372,9019157600,00,0.00,N,5,-900,
20211116,78600,79700,79700,78200,97623,7681464400,00,0.00,N,5,-1100,
20211115,79700,79300,79800,78600,53873,4269862000,00,0.00,N,2,400,
20211112,79300,78900,79900,78900,82721,6561377200,00,0.00,N,2,500,
20211111,78800,79300,80000,78700,132147,10443837400,00,0.00,N,5,-1400,
20211110,80200,80900,81300,79700,99731,7996660000,00,0.00,N,5,-1200,
20211109,81400,81100,81800,80500,79798,6484967800,00,0.00,N,2,600,
20211108,80800,80000,81400,79400,154856,12502885100,00,0.00,N,2,1500,
20211105,79300,81000,81100,78700,196244,15535688100,00,0.00,N,5,-1600,
20211104,80900,81600,81600,80700,75113,6088068900,00,0.00,N,3,0,
20211103,80900,83300,83300,80900,115852,9430914500,00,0.00,N,5,-2800,
20211102,83700,81300,83700,81300,127895,10583728400,00,0.00,N,2,2800,
20211101,80900,83000,83300,80900,151138,12331324200,00,0.00,N,5,-1900,
20211029,82800,84100,84100,82600,103183,8566509300,00,0.00,N,5,-900,
