체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,19490,410,19490,0,1996428,272
15:57,19490,410,19490,0,1996156,100
15:56,19490,410,19490,0,1996056,21
15:55,19490,410,19490,0,1996035,35
15:54,19490,410,19490,0,1996000,629
15:53,19490,410,19490,0,1995371,101
15:52,19490,410,19490,0,1995270,706
15:51,19490,410,19490,0,1994564,2236
15:50,19490,410,19490,0,1992328,10
15:49,19490,410,19490,0,1992318,200
15:48,19490,410,19490,0,1992118,15
15:47,19490,410,19490,0,1992103,225
15:46,19490,410,19490,0,1991878,115
15:45,19490,410,0,0,1991763,1370
15:44,19490,410,0,19490,1990393,66
15:43,19490,410,0,19490,1990327,9690
15:42,19490,410,19490,0,1980637,26
15:41,19490,410,19490,0,1980611,212
15:40,19490,410,19490,0,1980399,2874
15:32,19490,410,19490,19480,1977525,235470
15:19,19300,220,19310,19300,1742055,7997
15:18,19300,220,19300,19290,1734058,2234
15:17,19300,220,19300,19290,1731824,4888
15:16,19310,230,19310,19300,1726936,10096
15:15,19300,220,19300,19290,1716840,5059
15:14,19300,220,19300,19290,1711781,8029
15:13,19300,220,19300,19290,1703752,8401
15:12,19290,210,19290,19280,1695351,7113
15:11,19290,210,19280,19270,1688238,5442
15:10,19270,190,19270,19260,1682796,7209
15:09,19270,190,19270,19260,1675587,5232
15:08,19250,170,19250,19240,1670355,3897
15:07,19250,170,19250,19240,1666458,3596
15:06,19240,160,19250,19220,1662862,4185
15:05,19230,150,19230,19220,1658677,2072
15:04,19220,140,19220,19210,1656605,3102
15:03,19210,130,19230,19210,1653503,9512
15:02,19240,160,19250,19240,1643991,1639
15:01,19240,160,19250,19240,1642352,4423
15:00,19250,170,19270,19240,1637929,2202
14:59,19240,160,19260,19240,1635727,2519
14:58,19260,180,19270,19260,1633208,1874
14:57,19230,150,19250,19230,1631334,6386
14:56,19270,190,19280,19270,1624948,2351
14:55,19260,180,19260,19250,1622597,2149
14:54,19260,180,19260,19250,1620448,3201
14:53,19250,170,19250,19240,1617247,2175
14:52,19250,170,19250,19240,1615072,4310
14:51,19240,160,19250,19240,1610762,3577
14:50,19240,160,19250,19240,1607185,1626
14:49,19240,160,19250,19240,1605559,2827
14:48,19220,140,19230,19220,1602732,2042
14:47,19230,150,19230,19220,1600690,1905
14:46,19220,140,19230,19220,1598785,9104
14:45,19240,160,19250,19240,1589681,3229
14:44,19250,170,19260,19250,1586452,3778
14:43,19250,170,19260,19250,1582674,756
14:42,19250,170,19250,19240,1581918,2620
14:41,19250,170,19260,19250,1579298,2919
14:40,19240,160,19240,19220,1576379,3347
14:39,19240,160,19250,19230,1573032,9253
14:38,19290,210,19290,19280,1563779,1706
14:37,19280,200,19290,19280,1562073,3695
14:36,19290,210,19290,19280,1558378,1698
14:35,19290,210,19290,19280,1556680,1667
14:34,19280,200,19280,19270,1555013,1124
14:33,19280,200,19280,19270,1553889,2867
14:32,19270,190,19280,19270,1551022,2519
14:31,19270,190,19270,19260,1548503,5059
14:30,19280,200,19280,19270,1543444,2373
14:29,19270,190,19280,19270,1541071,1925
14:28,19290,210,19290,19280,1539146,3554
14:27,19290,210,19300,19290,1535592,4332
14:26,19290,210,19290,19280,1531260,1091
14:25,19280,200,19280,19270,1530169,2239
14:24,19260,180,19270,19260,1527930,3752
14:23,19270,190,19280,19270,1524178,2520
14:22,19270,190,19280,19270,1521658,3100
14:21,19280,200,19300,19290,1518558,455
14:20,19280,200,19300,19280,1518103,6085
14:19,19300,220,19310,19300,1512018,1752
14:18,19320,240,19320,19310,1510266,3438
14:17,19320,240,19330,19320,1506828,2876
14:16,19330,250,19340,19330,1503952,1009
14:15,19340,260,19340,19330,1502943,2073
14:14,19330,250,19340,19320,1500870,2300
14:13,19350,270,19350,19340,1498570,1244
14:12,19340,260,19350,19340,1497326,3264
14:11,19330,250,19340,19330,1494062,1279
14:10,19340,260,19350,19340,1492783,3013
14:09,19310,230,19320,19310,1489770,2061
14:08,19320,240,19320,19310,1487709,1912
14:07,19310,230,19320,19310,1485797,1786
14:06,19280,200,19300,19280,1484011,4267
14:05,19340,260,19340,19330,1479744,3654
14:04,19360,280,19360,19350,1476090,8049
14:03,19360,280,19360,19350,1468041,1602
14:02,19360,280,19360,19350,1466439,14572
14:01,19330,250,19330,19320,1451867,5622
14:00,19330,250,19330,19320,1446245,8568
13:59,19300,220,19300,19290,1437677,2467
13:58,19300,220,19300,19290,1435210,1023
13:57,19300,220,19300,19290,1434187,5671
13:56,19310,230,19310,19300,1428516,2626
13:55,19300,220,19300,19290,1425890,5480
13:54,19290,210,19290,19280,1420410,2722
13:53,19280,200,19280,19270,1417688,2592
13:52,19270,190,19280,19270,1415096,6365
13:51,19210,130,19220,19210,1408731,1383
13:50,19210,130,19210,19200,1407348,2205
13:49,19200,120,19210,19200,1405143,807
13:48,19210,130,19210,19190,1404336,2603
13:47,19200,120,19200,19190,1401733,6393
13:46,19180,100,19190,19180,1395340,6579
13:45,19200,120,19210,19200,1388761,1874
13:44,19220,140,19220,19210,1386887,10846
13:43,19230,150,19240,19230,1376041,5255
13:42,19230,150,19230,19220,1370786,3423
13:41,19260,180,19260,19240,1367363,3027
13:40,19250,170,19250,19240,1364336,4534
13:39,19220,140,19230,19220,1359802,2523
13:38,19210,130,19250,19210,1357279,7107
13:37,19270,190,19270,19260,1350172,4896
13:36,19300,220,19300,19290,1345276,1228
13:35,19290,210,19300,19290,1344048,9353
13:34,19320,240,19330,19320,1334695,2096
13:33,19330,250,19330,19320,1332599,1783
13:32,19330,250,19330,19320,1330816,2235
13:31,19300,220,19310,19300,1328581,2759
13:30,19330,250,19330,19320,1325822,9269
13:29,19360,280,19360,19350,1316553,1242
13:28,19350,270,19350,19340,1315311,2026
13:27,19340,260,19350,19340,1313285,7186
13:26,19360,280,19360,19350,1306099,9994
13:25,19330,250,19330,19320,1296105,4436
13:24,19320,240,19320,19310,1291669,3617
13:23,19300,220,19300,19290,1288052,3281
13:22,19290,210,19300,19290,1284771,7416
13:21,19290,210,19290,19280,1277355,1296
13:20,19290,210,19290,19270,1276059,1826
13:19,19270,190,19270,19260,1274233,4265
13:18,19290,210,19290,19280,1269968,1450
13:17,19280,200,19280,19270,1268518,1558
13:16,19250,170,19250,19240,1266960,1501
13:15,19260,180,19270,19250,1265459,9177
13:14,19320,240,19330,19310,1256282,2452
13:13,19310,230,19310,19300,1253830,2026
13:12,19320,240,19320,19310,1251804,4253
13:11,19300,220,19300,19290,1247551,3777
13:10,19290,210,19300,19290,1243774,1777
13:09,19290,210,19300,19290,1241997,3401
13:08,19280,200,19290,19280,1238596,1430
13:07,19270,190,19280,19270,1237166,1861
13:06,19280,200,19280,19270,1235305,2007
13:05,19260,180,19260,19250,1233298,3333
13:04,19250,170,19250,19240,1229965,2240
13:03,19250,170,19250,19240,1227725,2941
13:02,19250,170,19260,19250,1224784,1510
13:01,19220,140,19230,19220,1223274,3786
13:00,19220,140,19230,19220,1219488,5336
12:59,19230,150,19230,19220,1214152,4799
12:58,19250,170,19250,19240,1209353,5419
12:57,19250,170,19250,19240,1203934,6268
12:56,19260,180,19270,19260,1197666,7183
12:55,19300,220,19310,19300,1190483,2130
12:54,19310,230,19300,19290,1188353,6137
12:53,19280,200,19290,19280,1182216,4442
12:52,19290,210,19290,19280,1177774,3341
12:51,19290,210,19300,19290,1174433,7810
12:50,19350,270,19350,19340,1166623,17026
12:49,19400,320,19410,19400,1149597,5130
12:48,19390,310,19400,19390,1144467,7643
12:47,19380,300,19380,19370,1136824,8576
12:46,19360,280,19360,19350,1128248,11257
12:45,19350,270,19360,19350,1116991,11921
12:44,19330,250,19340,19330,1105070,7134
12:43,19350,270,19350,19340,1097936,15664
12:42,19310,230,19310,19300,1082272,2815
12:41,19300,220,19310,19300,1079457,11405
12:40,19300,220,19310,19300,1068052,6028
12:39,19300,220,19320,19300,1062024,11096
12:38,19310,230,19310,19300,1050928,12202
