체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,180900,15,0,180900,9453621,197
15:57,180900,15,0,180900,9453424,354
15:56,180900,15,0,180900,9453070,456
15:55,180900,15,0,180900,9452614,1141
15:54,180900,15,180900,0,9451473,244
15:53,180900,15,180900,0,9451229,177
15:52,180900,15,180900,0,9451052,140
15:51,180900,15,180900,0,9450912,70
15:50,180900,15,180900,0,9450842,47
15:49,180900,15,180900,0,9450795,530
15:48,180900,15,0,180900,9450265,1655
15:47,180900,15,0,180900,9448610,87
15:46,180900,15,0,180900,9448523,450
15:45,180900,15,0,0,9448073,291
15:44,180900,15,0,180900,9447782,499
15:43,180900,15,0,180900,9447283,872
15:42,180900,15,0,180900,9446411,2214
15:41,180900,15,0,180900,9444197,264
15:40,180900,15,0,180900,9443933,16036
15:30,180900,15,180900,180800,9427897,408059
15:19,180500,15,180500,180400,9019838,36369
15:18,180500,15,180500,180400,8983469,19296
15:17,180400,15,180500,180400,8964173,48653
15:16,180400,15,180400,180300,8915520,33568
15:15,180300,15,180300,180200,8881952,47014
15:14,180100,14,180200,180100,8834938,10496
15:13,180200,14,180200,180100,8824442,18934
15:12,180100,14,180200,180100,8805508,18542
15:11,180200,14,180200,180100,8786966,9154
15:10,180100,14,180200,180100,8777812,10209
15:09,180200,14,180200,180100,8767603,19846
15:08,180100,14,180100,180000,8747757,80452
15:07,179900,14,180000,179900,8667305,30753
15:06,179900,14,180000,179900,8636552,18491
15:05,179900,14,179900,179800,8618061,26728
15:04,179800,14,179900,179800,8591333,6397
15:03,179900,14,179900,179800,8584936,31871
15:02,179800,14,179800,179700,8553065,13348
15:01,179700,14,179700,179600,8539717,13129
15:00,179700,14,179700,179600,8526588,13998
14:59,179600,14,179600,179500,8512590,6988
14:58,179500,14,179500,179400,8505602,22069
14:57,179300,14,179300,179200,8483533,45643
14:56,179800,14,179800,179700,8437890,7518
14:55,179800,14,179800,179700,8430372,7366
14:54,179800,14,179800,179700,8423006,12729
14:53,179700,14,179800,179700,8410277,14382
14:52,179700,14,179700,179600,8395895,10719
14:51,179600,14,179600,179500,8385176,31689
14:50,179600,14,179700,179600,8353487,6716
14:49,179700,14,179700,179600,8346771,8358
14:48,179600,14,179700,179600,8338413,7477
14:47,179700,14,179700,179600,8330936,6528
14:46,179700,14,179700,179600,8324408,17684
14:45,179600,14,179600,179500,8306724,6885
14:44,179600,14,179600,179500,8299839,3868
