체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,81000,200,0,81000,13013238,30
15:57,81000,200,0,81000,13013208,96
15:56,81000,200,0,81000,13013112,134
15:55,81000,200,0,81000,13012978,141
15:54,81000,200,0,81000,13012837,55
15:53,81000,200,0,81000,13012782,132
15:52,81000,200,0,81000,13012650,364
15:51,81000,200,0,81000,13012286,1005
15:50,81000,200,0,81000,13011281,185
15:49,81000,200,81000,0,13011096,535
15:48,81000,200,81000,0,13010561,1033
15:47,81000,200,81000,0,13009528,1509
15:46,81000,200,81000,0,13008019,20
15:45,81000,200,0,0,13007999,358
15:44,81000,200,81000,0,13007641,1069
15:43,81000,200,81000,0,13006572,173
15:42,81000,200,81000,0,13006399,116
15:41,81000,200,81000,0,13006283,934
15:40,81000,200,0,81000,13005349,9379
15:30,81000,200,81000,80900,12995970,683627
15:19,80900,300,80900,80800,12312343,108509
15:18,80800,400,80800,80700,12203834,30467
15:17,80800,400,80800,80700,12173367,73767
15:16,80700,500,80800,80700,12099600,76198
15:15,80900,300,80900,80800,12023402,82434
15:14,80700,500,80800,80700,11940968,26498
15:13,80700,500,80800,80700,11914470,151872
15:12,80500,700,80600,80500,11762598,21265
15:11,80600,600,80600,80500,11741333,26932
15:10,80500,700,80600,80500,11714401,12915
15:09,80600,600,80600,80500,11701486,19189
15:08,80500,700,80600,80500,11682297,17183
15:07,80500,700,80600,80500,11665114,35889
15:06,80500,700,80600,80500,11629225,12944
15:05,80600,600,80600,80500,11616281,14897
15:04,80500,700,80600,80500,11601384,8593
15:03,80600,600,80600,80500,11592791,119322
15:02,80400,800,80500,80400,11473469,12531
15:01,80500,700,80500,80400,11460938,70017
15:00,80500,700,80600,80500,11390921,9997
14:59,80500,700,80600,80500,11380924,13966
14:58,80500,700,80600,80500,11366958,21192
14:57,80500,700,80600,80500,11345766,12995
14:56,80600,600,80600,80500,11332771,9118
14:55,80500,700,80600,80500,11323653,8922
14:54,80600,600,80600,80500,11314731,9780
14:53,80600,600,80600,80500,11304951,8268
14:52,80500,700,80600,80500,11296683,31190
14:51,80500,700,80600,80500,11265493,29366
14:50,80500,700,80600,80500,11236127,6441
14:49,80600,600,80600,80500,11229686,10206
14:48,80600,600,80600,80500,11219480,7509
14:47,80600,600,80600,80500,11211971,5948
14:46,80600,600,80600,80500,11206023,7859
14:45,80600,600,80600,80500,11198164,8065
14:44,80600,600,80600,80500,11190099,40852
14:43,80600,600,80600,80500,11149247,9115
14:42,80500,700,80600,80500,11140132,7787
14:41,80600,600,80600,80500,11132345,69653
14:40,80500,700,80500,80400,11062692,6714
14:39,80400,800,80500,80400,11055978,139675
14:38,80500,700,80500,80400,10916303,8782
14:37,80400,800,80500,80400,10907521,7141
14:36,80400,800,80500,80400,10900380,8590
14:35,80500,700,80500,80400,10891790,15518
14:34,80600,600,80600,80500,10876272,30668
14:33,80500,700,80500,80400,10845604,11353
14:32,80500,700,80500,80400,10834251,35625
14:31,80600,600,80600,80500,10798626,100391
14:30,80400,800,80500,80400,10698235,7424
14:29,80400,800,80500,80400,10690811,10911
14:28,80400,800,80500,80400,10679900,24421
14:27,80500,700,80600,80500,10655479,46363
14:26,80600,600,80600,80500,10609116,17616
14:25,80600,600,80600,80500,10591500,12127
14:24,80600,600,80600,80500,10579373,92880
14:23,80500,700,80500,80400,10486493,46711
14:22,80400,800,80500,80400,10439782,9902
14:21,80400,800,80500,80400,10429880,43224
14:20,80400,800,80400,80300,10386656,18272
14:19,80400,800,80400,80300,10368384,9884
14:18,80400,800,80400,80300,10358500,2841
14:17,80400,800,80400,80300,10355659,116195
14:16,80400,800,80400,80300,10239464,9005
14:15,80300,900,80400,80300,10230459,9548
14:14,80300,900,80400,80300,10220911,16656
14:13,80300,900,80400,80300,10204255,14410
14:12,80300,900,80400,80300,10189845,19552
14:11,80400,800,80400,80300,10170293,5674
14:10,80400,800,80400,80300,10164619,7115
14:09,80400,800,80400,80300,10157504,9939
14:08,80400,800,80400,80300,10147565,6622
14:07,80400,800,80500,80400,10140943,33991
14:06,80400,800,80400,80300,10106952,58813
14:05,80400,800,80500,80400,10048139,65928
14:04,80500,700,80500,80400,9982211,72451
14:03,80300,900,80400,80300,9909760,8573
14:02,80300,900,80400,80300,9901187,10571
14:01,80400,800,80400,80300,9890616,69273
14:00,80400,800,80500,80400,9821343,10232
13:59,80500,700,80500,80400,9811111,10685
13:58,80400,800,80500,80400,9800426,23613
13:57,80500,700,80500,80400,9776813,14599
13:56,80400,800,80400,80300,9762214,69397
13:55,80300,900,80400,80300,9692817,85059
13:54,80300,900,80400,80300,9607758,75311
13:53,80400,800,80400,80300,9532447,9078
13:52,80300,900,80400,80300,9523369,143356
13:51,80300,900,80300,80200,9380013,147582
13:50,80200,1000,80200,80100,9232431,10828
13:49,80200,1000,80200,80100,9221603,10782
13:48,80100,1100,80200,80100,9210821,6688
13:47,80200,1000,80200,80100,9204133,8090
13:46,80100,1100,80200,80100,9196043,8316
13:45,80100,1100,80200,80100,9187727,5120
13:44,80200,1000,80200,80100,9182607,8451
13:43,80200,1000,80200,80100,9174156,47766
13:42,80100,1100,80200,80100,9126390,7285
13:41,80100,1100,80200,80100,9119105,13556
13:40,80100,1100,80200,80100,9105549,15925
13:39,80200,1000,80200,80100,9089624,49351
13:38,80200,1000,80200,80100,9040273,9482
13:37,80100,1100,80200,80100,9030791,7450
13:36,80100,1100,80200,80100,9023341,12567
13:35,80100,1100,80200,80100,9010774,4303
13:34,80200,1000,80200,80100,9006471,9581
13:33,80200,1000,80200,80100,8996890,7964
13:32,80100,1100,80200,80100,8988926,8088
13:31,80200,1000,80200,80100,8980838,39756
13:30,80100,1100,80200,80100,8941082,10390
13:29,80100,1100,80200,80100,8930692,8345
13:28,80100,1100,80200,80100,8922347,58143
13:27,80100,1100,80200,80100,8864204,11211
13:26,80100,1100,80200,80100,8852993,9660
13:25,80100,1100,80200,80100,8843333,9036
13:24,80100,1100,80200,80100,8834297,14287
13:23,80100,1100,80200,80100,8820010,8679
13:22,80100,1100,80200,80100,8811331,8363
13:21,80200,1000,80200,80100,8802968,13356
13:20,80200,1000,80200,80100,8789612,9939
13:19,80100,1100,80200,80100,8779673,9458
13:18,80100,1100,80200,80100,8770215,13109
13:17,80100,1100,80200,80100,8757106,7836
13:16,80100,1100,80200,80100,8749270,8020
13:15,80200,1000,80200,80100,8741250,12896
13:14,80100,1100,80200,80100,8728354,12221
13:13,80200,1000,80200,80100,8716133,5700
13:12,80100,1100,80200,80100,8710433,4452
13:11,80100,1100,80200,80100,8705981,10290
13:10,80100,1100,80200,80100,8695691,7193
13:09,80100,1100,80200,80100,8688498,2646
13:08,80200,1000,80200,80100,8685852,9437
13:07,80200,1000,80200,80100,8676415,11340
13:06,80200,1000,80200,80100,8665075,3880
13:05,80100,1100,80200,80100,8661195,103774
13:04,80200,1000,80200,80100,8557421,6202
13:03,80200,1000,80200,80100,8551219,10402
13:02,80100,1100,80200,80100,8540817,7444
13:01,80100,1100,80200,80100,8533373,104705
13:00,80100,1100,80200,80100,8428668,6308
12:59,80200,1000,80200,80100,8422360,6196
12:58,80100,1100,80200,80100,8416164,6575
12:57,80200,1000,80200,80100,8409589,7088
12:56,80200,1000,80200,80100,8402501,6400
12:55,80100,1100,80200,80100,8396101,7103
12:54,80100,1100,80200,80100,8388998,11206
12:53,80200,1000,80200,80100,8377792,6596
12:52,80200,1000,80200,80100,8371196,112241
12:51,80100,1100,80100,80000,8258955,7237
12:50,80000,1200,80100,80000,8251718,89943
12:49,80100,1100,80200,80100,8161775,7405
12:48,80100,1100,80200,80100,8154370,9540
12:47,80100,1100,80200,80100,8144830,7281
12:46,80100,1100,80200,80100,8137549,6573
12:45,80100,1100,80200,80100,8130976,10082
12:44,80200,1000,80200,80100,8120894,6458
12:43,80100,1100,80200,80100,8114436,6308
12:42,80200,1000,80200,80100,8108128,7545
12:41,80200,1000,80200,80100,8100583,41061
12:40,80100,1100,80100,80000,8059522,17813
12:39,80000,1200,80100,80000,8041709,137210
12:38,80200,1000,80200,80100,7904499,11696
12:37,80200,1000,80200,80100,7892803,7730
12:36,80200,1000,80200,80100,7885073,6776
12:35,80100,1100,80200,80100,7878297,11651
12:34,80200,1000,80200,80100,7866646,7292
12:33,80100,1100,80200,80100,7859354,5423
12:32,80100,1100,80200,80100,7853931,6457
12:31,80100,1100,80200,80100,7847474,8279
12:30,80100,1100,80200,80100,7839195,4648
12:29,80100,1100,80200,80100,7834547,8809
12:28,80200,1000,80200,80100,7825738,5082
12:27,80200,1000,80200,80100,7820656,48862
12:26,80200,1000,80300,80200,7771794,4790
12:25,80200,1000,80300,80200,7767004,19242
12:24,80100,1100,80200,80100,7747762,26994
12:23,80300,900,80300,80200,7720768,4304
12:22,80300,900,80300,80200,7716464,26692
12:21,80200,1000,80300,80200,7689772,38725
12:20,80300,900,80300,80200,7651047,113196
12:19,80200,1000,80200,80100,7537851,8968
12:18,80100,1100,80200,80100,7528883,13833
12:17,80100,1100,80200,80100,7515050,6397
12:16,80100,1100,80200,80100,7508653,6975
12:15,80100,1100,80200,80100,7501678,20922
12:14,80100,1100,80200,80100,7480756,7945
12:13,80100,1100,80200,80100,7472811,6930
12:12,80100,1100,80200,80100,7465881,6823
12:11,80200,1000,80200,80100,7459058,9856
12:10,80200,1000,80200,80100,7449202,7763
12:09,80200,1000,80200,80100,7441439,10719
12:08,80200,1000,80200,80100,7430720,7098
12:07,80200,1000,80200,80100,7423622,8004
12:06,80200,1000,80200,80100,7415618,7362
12:05,80200,1000,80200,80100,7408256,6109
12:04,80100,1100,80200,80100,7402147,14628
12:03,80200,1000,80200,80100,7387519,10152
12:02,80200,1000,80200,80100,7377367,6561
12:01,80100,1100,80200,80100,7370806,6067
12:00,80100,1100,80200,80100,7364739,8652
11:59,80100,1100,80200,80100,7356087,12387
11:58,80200,1000,80200,80100,7343700,14785
11:57,80200,1000,80200,80100,7328915,8043
11:56,80100,1100,80200,80100,7320872,10076
11:55,80200,1000,80200,80100,7310796,16063
11:54,80200,1000,80200,80100,7294733,5773
11:53,80200,1000,80200,80100,7288960,12176
11:52,80200,1000,80200,80100,7276784,7467
11:51,80100,1100,80200,80100,7269317,7361
11:50,80100,1100,80200,80100,7261956,4412
11:49,80100,1100,80200,80100,7257544,5815
11:48,80200,1000,80200,80100,7251729,22377
11:47,80300,900,80300,80200,7229352,4603
11:46,80200,1000,80300,80200,7224749,9424
11:45,80200,1000,80300,80200,7215325,23663
11:44,80200,1000,80300,80200,7191662,7437
11:43,80300,900,80300,80200,7184225,6758
11:42,80200,1000,80300,80200,7177467,7393
11:41,80200,1000,80300,80200,7170074,7207
11:40,80200,1000,80300,80200,7162867,48105
11:39,80200,1000,80200,80100,7114762,19789
11:38,80300,900,80300,80200,7094973,183554
11:37,80000,1200,80100,80000,6911419,11928
11:36,80100,1100,80100,80000,6899491,193604
11:35,80100,1100,80100,80000,6705887,40539
11:34,80100,1100,80100,80000,6665348,44321
11:33,80100,1100,80100,80000,6621027,13134
11:32,80100,1100,80100,80000,6607893,12657
11:31,80000,1200,80100,80000,6595236,5637
11:30,80000,1200,80100,80000,6589599,11829
11:29,80100,1100,80100,80000,6577770,8572
11:28,80000,1200,80100,80000,6569198,7409
11:27,80000,1200,80100,80000,6561789,6135
11:26,80000,1200,80100,80000,6555654,6560
11:25,80100,1100,80100,80000,6549094,13223
11:24,80100,1100,80100,80000,6535871,7418
11:23,80000,1200,80100,80000,6528453,7910
11:22,80100,1100,80100,80000,6520543,132226
11:21,80100,1100,80200,80100,6388317,5857
11:20,80100,1100,80200,80100,6382460,6621
11:19,80200,1000,80200,80100,6375839,5661
11:18,80100,1100,80200,80100,6370178,3895
11:17,80200,1000,80200,80100,6366283,5158
11:16,80200,1000,80200,80100,6361125,5844
11:15,80100,1100,80200,80100,6355281,63686
11:14,80000,1200,80100,80000,6291595,17065
11:13,80100,1100,80100,80000,6274530,160313
11:12,80100,1100,80200,80100,6114217,62918
11:11,80100,1100,80200,80100,6051299,109507
11:10,80200,1000,80200,80100,5941792,9193
11:09,80200,1000,80200,80100,5932599,8406
11:08,80100,1100,80200,80100,5924193,7351
11:07,80100,1100,80200,80100,5916842,10924
11:06,80200,1000,80200,80100,5905918,7133
11:05,80200,1000,80200,80100,5898785,7122
11:04,80200,1000,80200,80100,5891663,7630
11:03,80100,1100,80200,80100,5884033,9082
11:02,80200,1000,80200,80100,5874951,39650
11:01,80100,1100,80200,80100,5835301,5733
11:00,80100,1100,80200,80100,5829568,33328
10:59,80200,1000,80200,80100,5796240,29458
10:58,80200,1000,80200,80100,5766782,36353
10:57,80200,1000,80200,80100,5730429,190315
10:56,80200,1000,80200,80100,5540114,15533
10:55,80100,1100,80200,80100,5524581,11897
10:54,80100,1100,80200,80100,5512684,13052
10:53,80200,1000,80200,80100,5499632,11080
10:52,80200,1000,80200,80100,5488552,19988
10:51,80200,1000,80200,80100,5468564,21166
10:50,80200,1000,80200,80100,5447398,8891
10:49,80100,1100,80200,80100,5438507,12224
10:48,80100,1100,80200,80100,5426283,5107
10:47,80100,1100,80200,80100,5421176,8915
10:46,80100,1100,80200,80100,5412261,8289
10:45,80100,1100,80200,80100,5403972,6296
10:44,80100,1100,80200,80100,5397676,7512
10:43,80100,1100,80200,80100,5390164,9156
10:42,80100,1100,80200,80100,5381008,6826
10:41,80200,1000,80200,80100,5374182,12276
10:40,80100,1100,80200,80100,5361906,8030
10:39,80200,1000,80200,80100,5353876,12500
10:38,80200,1000,80200,80100,5341376,5329
10:37,80200,1000,80200,80100,5336047,13093
10:36,80200,1000,80200,80100,5322954,9066
10:35,80200,1000,80200,80100,5313888,50655
10:34,80100,1100,80200,80100,5263233,12904
10:33,80200,1000,80200,80100,5250329,61352
10:32,80200,1000,80300,80200,5188977,24744
10:31,80200,1000,80200,80100,5164233,54843
10:30,80200,1000,80300,80200,5109390,77426
10:29,80200,1000,80300,80200,5031964,9860
10:28,80300,900,80300,80200,5022104,8470
10:27,80300,900,80300,80200,5013634,58392
10:26,80200,1000,80300,80200,4955242,44541
10:25,80200,1000,80300,80200,4910701,5997
10:24,80300,900,80300,80200,4904704,3062
10:23,80300,900,80300,80200,4901642,41779
10:22,80400,800,80400,80300,4859863,73102
10:21,80300,900,80300,80200,4786761,5231
10:20,80200,1000,80300,80200,4781530,6658
10:19,80300,900,80300,80200,4774872,6010
10:18,80300,900,80300,80200,4768862,5957
10:17,80300,900,80300,80200,4762905,6233
10:16,80300,900,80300,80200,4756672,10481
10:15,80200,1000,80300,80200,4746191,17025
10:14,80200,1000,80300,80200,4729166,10005
10:13,80300,900,80300,80200,4719161,10362
10:12,80200,1000,80300,80200,4708799,19887
10:11,80200,1000,80300,80200,4688912,78317
10:10,80300,900,80300,80200,4610595,17782
10:09,80200,1000,80300,80200,4592813,17664
10:08,80200,1000,80300,80200,4575149,14405
10:07,80200,1000,80300,80200,4560744,78902
10:06,80400,800,80400,80300,4481842,16244
10:05,80400,800,80400,80300,4465598,14849
10:04,80300,900,80400,80300,4450749,55588
10:03,80500,700,80500,80400,4395161,29331
10:02,80400,800,80500,80400,4365830,33636
10:01,80500,700,80600,80500,4332194,11387
10:00,80500,700,80600,80500,4320807,122994
09:59,80500,700,80500,80400,4197813,9665
09:58,80500,700,80500,80400,4188148,58321
09:57,80500,700,80500,80400,4129827,127514
09:56,80200,1000,80300,80200,4002313,10334
09:55,80200,1000,80300,80200,3991979,9511
09:54,80300,900,80300,80200,3982468,39771
09:53,80300,900,80300,80200,3942697,43820
09:52,80200,1000,80300,80200,3898877,110622
09:51,80300,900,80300,80200,3788255,16905
09:50,80200,1000,80300,80200,3771350,16506
09:49,80200,1000,80300,80200,3754844,11800
09:48,80200,1000,80300,80200,3743044,12017
09:47,80200,1000,80300,80200,3731027,68674
09:46,80200,1000,80300,80200,3662353,17566
09:45,80300,900,80300,80200,3644787,24661
09:44,80300,900,80300,80200,3620126,19260
09:43,80300,900,80300,80200,3600866,11942
09:42,80200,1000,80300,80200,3588924,21986
09:41,80300,900,80300,80200,3566938,12028
09:40,80300,900,80300,80200,3554910,63149
09:39,80300,900,80300,80200,3491761,13037
09:38,80300,900,80300,80200,3478724,128766
09:37,80400,800,80400,80300,3349958,19563
09:36,80400,800,80400,80300,3330395,59789
09:35,80500,700,80500,80400,3270606,106498
09:34,80300,900,80400,80300,3164108,16893
09:33,80300,900,80400,80300,3147215,28844
09:32,80300,900,80400,80300,3118371,112592
09:31,80500,700,80500,80400,3005779,7382
09:30,80500,700,80500,80400,2998397,10357
09:29,80500,700,80500,80400,2988040,59150
09:28,80300,900,80400,80300,2928890,12278
09:27,80400,800,80400,80300,2916612,123307
09:26,80500,700,80500,80400,2793305,7154
09:25,80500,700,80500,80400,2786151,15358
09:24,80500,700,80500,80400,2770793,52060
09:23,80600,600,80600,80500,2718733,76584
09:22,80500,700,80600,80500,2642149,67167
09:21,80400,800,80500,80400,2574982,136164
09:20,80400,800,80400,80300,2438818,48365
09:19,80400,800,80400,80300,2390453,147964
09:18,80500,700,80500,80400,2242489,13208
09:17,80500,700,80600,80500,2229281,153085
09:16,80400,800,80500,80400,2076196,12910
09:15,80400,800,80500,80400,2063286,34629
09:14,80500,700,80500,80400,2028657,54132
09:13,80400,800,80500,80400,1974525,125671
09:12,80500,700,80500,80400,1848854,146589
09:11,80600,600,80600,80500,1702265,50574
09:10,80600,600,80600,80500,1651691,67565
09:09,80600,600,80600,80500,1584126,14621
09:08,80600,600,80600,80500,1569505,88570
09:07,80700,500,80700,80600,1480935,73393
09:06,80800,400,80800,80700,1407542,117983
09:05,80700,500,80700,80600,1289559,189649
09:04,80600,600,80600,80500,1099910,94916
09:03,80700,500,80700,80600,1004994,117471
09:02,80500,700,80600,80500,887523,201897
09:01,80600,600,80600,80500,685626,160493
09:00,80500,700,80500,80400,525133,525133
