체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,78300,0,78300,0,8103836,29
15:57,78300,0,78300,0,8103807,143
15:56,78300,0,78300,0,8103664,245
15:55,78300,0,0,78300,8103419,191
15:54,78300,0,0,78300,8103228,37
15:53,78300,0,0,78300,8103191,4
15:52,78300,0,0,78300,8103187,97
15:51,78300,0,0,78300,8103090,97
15:50,78300,0,0,78300,8102993,208
15:49,78300,0,0,78300,8102785,223
15:48,78300,0,0,78300,8102562,172
15:47,78300,0,78300,0,8102390,486
15:46,78300,0,78300,0,8101904,44
15:45,78300,0,0,0,8101860,413
15:44,78300,0,78300,0,8101447,333
15:43,78300,0,78300,0,8101114,351
15:42,78300,0,78300,0,8100763,632
15:41,78300,0,78300,0,8100131,201
15:40,78300,0,78300,0,8099930,4770
15:30,78300,0,78300,78200,8095160,1093794
15:19,78200,100,78300,78200,7001366,56565
15:18,78400,100,78400,78300,6944801,90151
15:17,78400,100,78400,78300,6854650,91240
15:16,78500,200,78500,78400,6763410,28644
15:15,78500,200,78500,78400,6734766,13046
15:14,78500,200,78500,78400,6721720,50240
15:13,78400,100,78500,78400,6671480,13266
15:12,78400,100,78500,78400,6658214,29827
15:11,78400,100,78500,78400,6628387,10467
15:10,78400,100,78500,78400,6617920,34511
15:09,78400,100,78500,78400,6583409,44797
15:08,78400,100,78500,78400,6538612,8442
15:07,78400,100,78500,78400,6530170,10211
15:06,78500,200,78500,78400,6519959,4516
15:05,78400,100,78500,78400,6515443,7406
15:04,78500,200,78500,78400,6508037,22820
15:03,78500,200,78500,78400,6485217,7303
15:02,78400,100,78500,78400,6477914,26434
15:01,78500,200,78500,78400,6451480,15395
15:00,78400,100,78500,78400,6436085,57212
14:59,78400,100,78400,78300,6378873,36155
14:58,78400,100,78400,78300,6342718,7831
14:57,78300,0,78400,78300,6334887,29528
14:56,78400,100,78400,78300,6305359,8067
14:55,78400,100,78400,78300,6297292,13030
14:54,78400,100,78400,78300,6284262,27018
14:53,78400,100,78400,78300,6257244,4500
14:52,78300,0,78400,78300,6252744,4513
14:51,78400,100,78400,78300,6248231,7402
14:50,78400,100,78400,78300,6240829,8094
14:49,78300,0,78400,78300,6232735,7131
14:48,78400,100,78400,78300,6225604,7736
14:47,78400,100,78400,78300,6217868,33164
14:46,78500,200,78500,78400,6184704,12166
14:45,78500,200,78500,78400,6172538,15232
14:44,78500,200,78500,78400,6157306,159048
14:43,78400,100,78400,78300,5998258,18242
14:42,78400,100,78400,78300,5980016,243406
14:41,78100,200,78100,78000,5736610,11267
14:40,78100,200,78100,78000,5725343,12327
14:39,78100,200,78100,78000,5713016,5110
14:38,78000,300,78100,78000,5707906,10649
14:37,78000,300,78100,78000,5697257,4582
14:36,78100,200,78100,78000,5692675,3743
14:35,78100,200,78100,78000,5688932,7500
14:34,78000,300,78100,78000,5681432,10391
14:33,78000,300,78100,78000,5671041,3624
14:32,78000,300,78100,78000,5667417,4036
14:31,78000,300,78100,78000,5663381,13290
14:30,78100,200,78100,78000,5650091,5271
14:29,78000,300,78100,78000,5644820,126698
14:28,78100,200,78200,78100,5518122,6294
14:27,78100,200,78200,78100,5511828,6049
14:26,78200,100,78200,78100,5505779,15513
14:25,78200,100,78200,78100,5490266,5994
14:24,78100,200,78200,78100,5484272,6397
14:23,78100,200,78200,78100,5477875,5636
14:22,78100,200,78200,78100,5472239,6399
14:21,78200,100,78200,78100,5465840,6208
14:20,78200,100,78200,78100,5459632,4237
14:19,78100,200,78200,78100,5455395,104284
14:18,78000,300,78100,78000,5351111,7161
14:17,78000,300,78100,78000,5343950,9036
14:16,78000,300,78100,78000,5334914,8906
14:15,78000,300,78100,78000,5326008,5092
14:14,78000,300,78100,78000,5320916,7436
14:13,78000,300,78100,78000,5313480,8558
14:12,78000,300,78100,78000,5304922,10281
14:11,78000,300,78100,78000,5294641,7554
