stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas,company_id
20171201.0,77400.0,77200.0,78800.0,77100.0,4340592.0,337025316000.0,0.0,0.0,N,2.0,600.0,,000660
20171130.0,76800.0,77000.0,79600.0,76800.0,11213748.0,873084585860.0,0.0,0.0,N,5.0,-5600.0,,000660
20171129.0,82400.0,82900.0,83000.0,82100.0,2418748.0,199668865000.0,0.0,0.0,N,5.0,-200.0,,000660
20171128.0,82600.0,82900.0,83600.0,81200.0,4083144.0,335956958400.0,0.0,0.0,N,5.0,-500.0,,000660
20171127.0,83100.0,86000.0,86700.0,82000.0,7105679.0,593412377000.0,0.0,0.0,N,5.0,-2000.0,,000660
20171124.0,85100.0,84500.0,85400.0,83900.0,2073899.0,175597705100.0,0.0,0.0,N,2.0,400.0,,000660
20171123.0,84700.0,86200.0,86300.0,84500.0,2840382.0,242064414800.0,0.0,0.0,N,5.0,-2100.0,,000660
20171122.0,86800.0,86500.0,87700.0,86100.0,4592670.0,399212701900.0,0.0,0.0,N,2.0,1800.0,,000660
20171121.0,85000.0,83200.0,85000.0,82800.0,5540888.0,466928386800.0,0.0,0.0,N,2.0,2900.0,,000660
20171120.0,82100.0,83300.0,83300.0,81800.0,2988991.0,246424623100.0,0.0,0.0,N,5.0,-900.0,,000660
20171117.0,83000.0,83300.0,84800.0,83000.0,4339090.0,362775855395.0,0.0,0.0,N,2.0,500.0,,000660
20171116.0,82500.0,82300.0,82800.0,81200.0,3053355.0,250787561500.0,0.0,0.0,N,2.0,500.0,,000660
20171115.0,82000.0,83800.0,84200.0,81900.0,3207872.0,265091390700.0,0.0,0.0,N,5.0,-1400.0,,000660
20171114.0,83400.0,83000.0,84500.0,82900.0,3399976.0,284025290605.0,0.0,0.0,N,2.0,1100.0,,000660
20171113.0,82300.0,82000.0,83100.0,81800.0,2955651.0,243371458300.0,0.0,0.0,N,2.0,300.0,,000660
20171110.0,82000.0,81300.0,82800.0,81000.0,2357772.0,193577873500.0,0.0,0.0,N,5.0,-400.0,,000660
20171109.0,82400.0,83200.0,83500.0,81600.0,3748489.0,308429919200.0,0.0,0.0,N,5.0,-800.0,,000660
20171108.0,83200.0,82100.0,84400.0,81800.0,3396387.0,283884157100.0,0.0,0.0,N,2.0,800.0,,000660
20171107.0,82400.0,82800.0,83300.0,82200.0,2993945.0,247145977200.0,0.0,0.0,N,5.0,-1100.0,,000660
20171106.0,83500.0,83600.0,84100.0,83000.0,3131468.0,261569393400.0,0.0,0.0,N,5.0,-900.0,,000660
20171103.0,84400.0,83400.0,84500.0,81900.0,4050123.0,337348445900.0,0.0,0.0,N,2.0,1000.0,,000660
20171102.0,83400.0,85000.0,85100.0,83200.0,4464960.0,375220713300.0,0.0,0.0,N,5.0,-1900.0,,000660
20171101.0,85300.0,86000.0,86000.0,84000.0,7067296.0,601022658680.0,0.0,0.0,N,2.0,3100.0,,000660
20171031.0,82200.0,80000.0,82700.0,79200.0,6620890.0,538901554000.0,0.0,0.0,N,2.0,2400.0,,000660
20171030.0,79800.0,79600.0,81300.0,79100.0,5883529.0,472310756400.0,0.0,0.0,N,2.0,1400.0,,000660
20171027.0,78400.0,78100.0,78700.0,76500.0,8929263.0,691691985860.0,0.0,0.0,N,5.0,-300.0,,000660
20171026.0,78700.0,80000.0,82000.0,78500.0,7528077.0,602307366200.0,0.0,0.0,N,5.0,-3000.0,,000660
20171025.0,81700.0,82100.0,82600.0,80300.0,3914170.0,318921663840.0,0.0,0.0,N,5.0,-100.0,,000660
20171024.0,81800.0,84000.0,84200.0,81600.0,5236092.0,431212540600.0,0.0,0.0,N,5.0,-2900.0,,000660
20171023.0,84700.0,82600.0,84700.0,82100.0,5388391.0,449716044200.0,0.0,0.0,N,2.0,3500.0,,000660
