stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20191129,50300,51200,51400,50200,11179334,564595695520,00,0.00,N,5,-1000,
20191128,51300,51900,52100,51300,6833885,353450137280,00,0.00,N,5,-900,
20191127,52200,51800,52300,51600,7546261,392691809100,00,0.00,N,2,400,
20191126,51800,51900,52900,51800,27372226,1424278443400,00,0.00,N,3,0,
20191125,51800,52200,52600,51700,9050625,472175585364,00,0.00,N,2,200,
20191122,51600,51000,51600,50900,8478310,435737139400,00,0.00,N,2,600,
20191121,51000,51600,52100,50600,14298646,729351449095,00,0.00,N,5,-1000,
20191120,52000,53400,53400,52000,12560070,659160082100,00,0.00,N,5,-1500,
20191119,53500,53200,53500,52700,8907177,473053167900,00,0.00,N,3,0,
20191118,53500,53600,53800,53200,7746554,414198897643,00,0.00,N,5,-200,
20191115,53700,52900,53700,52600,9703360,518314735700,00,0.00,N,2,900,
20191114,52800,51900,52800,51900,12010018,630539802800,00,0.00,N,2,300,
20191113,52500,52500,52500,52000,6225196,325646010400,00,0.00,N,5,-100,
20191112,52600,51800,52600,51600,6576148,342965962768,00,0.00,N,2,1000,
20191111,51600,52200,52200,51400,8185952,423836375400,00,0.00,N,5,-500,
20191108,52100,53200,53300,52000,11603290,610282480568,00,0.00,N,5,-800,
20191107,52900,53400,53400,52400,9257116,488509940000,00,0.00,N,5,-400,
20191106,53300,52900,53500,52700,14361133,762569938800,00,0.00,N,2,600,
20191105,52700,52400,52700,52100,10581034,555449246731,00,0.00,N,2,400,
20191104,52300,51700,52300,51400,13012411,677400213024,00,0.00,N,2,1100,
20191101,51200,50600,51200,50400,8467846,422791080695,00,0.00,N,2,800,
20191031,50400,51000,51400,50300,10304777,525166427240,00,0.00,N,3,0,
20191030,50400,50700,50800,50200,8959435,452020459800,00,0.00,N,5,-700,
20191029,51100,51400,51700,50800,7581629,387754807400,00,0.00,N,5,-200,
20191028,51300,50700,51500,50700,6431522,329526364800,00,0.00,N,2,400,
20191025,50900,50800,51200,50500,7879897,400781388215,00,0.00,N,2,200,
20191024,50700,52500,52500,50500,21185785,1077416754960,00,0.00,N,5,-500,
20191023,51200,51300,51500,50800,8663880,443384578580,00,0.00,N,3,0,
20191022,51200,50800,51500,50700,10898729,557128142700,00,0.00,N,2,900,
20191021,50300,49900,50400,49800,4406531,220999176006,00,0.00,N,2,400,
20191018,49900,50300,50900,49650,8483106,426947644700,00,0.00,N,5,-600,
20191017,50500,50500,50600,50100,6701380,337530648575,00,0.00,N,5,-200,
20191016,50700,50700,50900,50400,9136282,462745898500,00,0.00,N,2,600,
20191015,50100,49900,50200,49900,6058105,303431646175,00,0.00,N,2,100,
20191014,50000,50000,50300,49850,11130635,557617555504,00,0.00,N,2,850,
20191011,49150,49000,49450,48800,7783275,382773784700,00,0.00,N,2,600,
20191010,48550,48200,49200,48000,18639855,904488044211,00,0.00,N,5,-350,
20191008,48900,47900,49000,47600,14239367,689495282584,00,0.00,N,2,1150,
20191007,47750,48350,48700,47650,7047273,338656459900,00,0.00,N,5,-250,
20191004,48000,47400,48650,47350,9331695,448302388700,00,0.00,N,2,400,
20191002,47600,48350,48400,47600,8382463,401924907550,00,0.00,N,5,-1250,
20191001,48850,48900,49100,48650,6206035,303325772450,00,0.00,N,5,-200,
20190930,49050,48050,49250,47900,9497119,462639969057,00,0.00,N,2,650,
20190927,48400,48000,48700,48000,8048041,389082071548,00,0.00,N,5,-800,
20190926,49200,49000,49250,48900,8494756,416997074010,00,0.00,N,2,300,
20190925,48900,49200,49350,48800,9187141,450710752494,00,0.00,N,5,-600,
20190924,49500,49050,49650,48850,7871955,387800287488,00,0.00,N,2,200,
20190923,49300,49250,49300,49000,7568553,372222879052,00,0.00,N,2,100,
20190920,49200,49400,49600,49100,15460210,763186888796,00,0.00,N,2,50,
20190919,49150,48050,49200,47850,16461413,803291510354,00,0.00,N,2,1450,
20190918,47700,46900,47700,46800,10413027,494000382350,00,0.00,N,2,800,
20190917,46900,47000,47100,46800,7006280,328706028343,00,0.00,N,5,-200,
20190916,47100,47000,47100,46400,15550926,728202586041,00,0.00,N,5,-50,
20190911,47150,47300,47400,46800,16141619,761316760839,00,0.00,N,2,150,
20190910,47000,47100,47200,46550,9231792,433164412079,00,0.00,N,2,100,
20190909,46900,46450,47000,46300,9434157,441487237614,00,0.00,N,2,600,
20190906,46300,46500,46500,45850,9896562,457523733862,00,0.00,N,2,600,
20190905,45700,44800,46100,44450,18297430,832665319906,00,0.00,N,2,1600,
20190904,44100,43250,44100,43150,12441837,541987335135,00,0.00,N,2,850,
20190903,43250,43550,43650,43100,9774941,423350120096,00,0.00,N,5,-550,
20190902,43800,44850,44850,43650,7185537,315990555191,00,0.00,N,5,-200,
20190830,44000,43750,44300,43750,9899073,436336508825,00,0.00,N,2,600,
20190829,43400,44200,44200,43050,10768862,470572328400,00,0.00,N,5,-750,
20190828,44150,44100,44400,43750,5758333,254051709450,00,0.00,N,2,100,
20190827,44050,43650,44200,43600,16883932,742426393550,00,0.00,N,2,450,
