체결시각,체결가,전일비,매도,매수,거래량,변동량
15:53,339500,1500,0,339500,559044,1
15:52,339500,1500,0,339500,559043,14
15:50,339500,1500,0,339500,559029,6
15:44,339500,1500,0,339500,559023,7
15:43,339500,1500,0,339500,559016,1
15:42,339500,1500,0,339500,559015,14
15:41,339500,1500,0,339500,559001,5
15:40,339500,1500,0,339500,558996,134
15:30,339500,1500,340000,339500,558862,18053
15:19,339000,1000,339500,339000,540809,864
15:18,339000,1000,339500,339000,539945,917
15:17,339500,1500,339500,339000,539028,576
15:16,339000,1000,339500,339000,538452,697
15:15,339000,1000,339500,339000,537755,849
15:14,339000,1000,339500,339000,536906,723
15:13,339000,1000,339500,339000,536183,457
15:12,339000,1000,339500,339000,535726,1110
15:11,339000,1000,339500,339000,534616,2312
15:10,340000,2000,340000,339500,532304,398
15:09,339500,1500,340000,339500,531906,496
15:08,340000,2000,340000,339500,531410,863
15:07,340000,2000,340000,339500,530547,1550
15:06,340500,2500,340500,340000,528997,502
15:05,340500,2500,340500,340000,528495,1114
15:04,341000,3000,341000,340500,527381,1546
15:03,340500,2500,340500,340000,525835,468
15:02,340000,2000,340500,340000,525367,828
15:01,340000,2000,340500,340000,524539,366
15:00,340500,2500,340500,340000,524173,473
14:59,340500,2500,340500,340000,523700,508
14:58,340000,2000,340500,340000,523192,2439
14:57,341500,3500,341500,341000,520753,333
14:56,341000,3000,341500,341000,520420,1342
14:55,340500,2500,341000,340500,519078,315
14:54,340500,2500,341000,340500,518763,985
14:53,340500,2500,340500,340000,517778,459
14:52,340000,2000,340500,340000,517319,197
14:51,340500,2500,340500,340000,517122,236
14:50,340500,2500,340500,340000,516886,469
14:49,340500,2500,340500,340000,516417,794
14:48,340000,2000,340000,339500,515623,132
14:47,340000,2000,340500,340000,515491,1153
14:46,340000,2000,340000,339500,514338,583
14:45,340000,2000,340000,339500,513755,3229
14:44,340000,2000,340000,339500,510526,344
14:43,340000,2000,340000,339500,510182,277
14:42,340000,2000,340000,339500,509905,744
14:41,340000,2000,340000,339500,509161,335
14:40,339500,1500,340000,339500,508826,945
