체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,354000,4500,0,354000,358734,5
15:56,354000,4500,0,354000,358729,14
15:55,354000,4500,0,354000,358715,4
15:54,354000,4500,0,354000,358711,4
15:52,354000,4500,0,354000,358707,1
15:51,354000,4500,0,354000,358706,5
15:50,354000,4500,0,354000,358701,30
15:49,354000,4500,0,354000,358671,6
15:47,354000,4500,0,354000,358665,17
15:46,354000,4500,0,354000,358648,6
15:44,354000,4500,0,354000,358642,9
15:43,354000,4500,0,354000,358633,10
15:41,354000,4500,0,354000,358623,1
15:40,354000,4500,0,0,358622,343
15:30,354000,4500,354500,354000,358279,65903
15:19,355500,3000,356000,355500,292376,1682
15:18,355500,3000,356000,355500,290694,492
15:17,355500,3000,356000,355500,290202,766
15:16,355500,3000,356000,355500,289436,865
15:15,355500,3000,356000,355500,288571,456
15:14,355500,3000,356000,355500,288115,507
15:13,355500,3000,356000,355500,287608,403
15:12,355500,3000,356000,355500,287205,679
15:11,355500,3000,356000,355500,286526,3422
15:10,356500,2000,356500,356000,283104,502
15:09,356000,2500,356500,356000,282602,502
15:08,356000,2500,356500,356000,282100,368
15:07,356500,2000,356500,356000,281732,454
15:06,356500,2000,356500,356000,281278,849
15:05,356000,2500,356500,356000,280429,369
15:04,356500,2000,356500,356000,280060,219
15:03,356500,2000,356500,356000,279841,173
15:02,356500,2000,356500,356000,279668,220
15:01,356000,2500,356500,356000,279448,153
15:00,356500,2000,356500,356000,279295,495
14:59,356500,2000,356500,356000,278800,3139
14:58,357000,1500,357500,357000,275661,200
14:57,357500,1000,357500,357000,275461,823
14:56,357500,1000,357500,357000,274638,971
14:55,357500,1000,357500,357000,273667,891
14:54,357500,1000,357500,357000,272776,386
14:53,357500,1000,357500,357000,272390,946
14:52,357000,1500,357000,356500,271444,657
14:51,357000,1500,357500,357000,270787,648
14:50,357000,1500,357500,356500,270139,2513
14:49,356500,2000,356500,356000,267626,1588
14:48,356000,2500,356000,355500,266038,228
14:47,355500,3000,356000,355500,265810,1338
14:46,356000,2500,356000,355500,264472,359
14:45,356000,2500,356000,355500,264113,326
14:44,356000,2500,356000,355500,263787,266
14:43,356000,2500,356000,355500,263521,490
14:42,356000,2500,356500,356000,263031,1089
14:41,356000,2500,356000,355500,261942,312
14:40,356000,2500,356000,355500,261630,149
14:39,356000,2500,356000,355500,261481,125
14:38,356000,2500,356000,355500,261356,405
14:37,356000,2500,356000,355500,260951,147
14:36,356000,2500,356000,355500,260804,153
14:35,355500,3000,356000,355500,260651,389
14:34,355500,3000,355500,355000,260262,363
14:33,355500,3000,355500,355000,259899,155
14:32,355500,3000,355500,355000,259744,474
14:31,355500,3000,355500,355000,259270,378
14:30,355500,3000,355500,355000,258892,131
14:29,355000,3500,355500,355000,258761,968
14:28,356000,2500,356000,355500,257793,122
14:27,356000,2500,356000,355500,257671,151
14:26,356000,2500,356000,355500,257520,232
14:25,355500,3000,356000,355500,257288,1358
14:24,355500,3000,356000,355500,255930,836
14:23,356500,2000,356500,356000,255094,231
14:22,356000,2500,356500,356000,254863,203
14:21,356500,2000,356500,356000,254660,106
14:20,356500,2000,356500,356000,254554,105
14:19,356500,2000,356500,356000,254449,1203
14:18,356500,2000,357000,356500,253246,69
14:17,357000,1500,357000,356500,253177,360
14:16,356500,2000,357000,356500,252817,320
14:15,357000,1500,357000,356500,252497,1388
14:14,357000,1500,357500,357000,251109,78
14:13,357500,1000,357500,357000,251031,112
14:12,357000,1500,357500,357000,250919,228
14:11,357500,1000,357500,357000,250691,85
14:10,357000,1500,357500,357000,250606,251
14:09,357000,1500,357000,356500,250355,374
14:08,357000,1500,357000,356500,249981,1083
14:07,356500,2000,356500,356000,248898,849
14:06,356500,2000,357000,356500,248049,165
14:05,357000,1500,357000,356500,247884,233
14:04,357000,1500,357000,356500,247651,404
14:03,357000,1500,357000,356500,247247,397
14:02,357000,1500,357000,356500,246850,1854
14:01,356500,2000,356500,356000,244996,1907
14:00,356000,2500,356000,355500,243089,176
13:59,356000,2500,356000,355500,242913,187
13:58,355500,3000,356000,355500,242726,166
13:57,355500,3000,356000,355500,242560,82
13:56,355000,3500,356000,355000,242478,1117
13:55,356000,2500,356000,355500,241361,373
13:54,356000,2500,356000,355500,240988,433
13:53,356000,2500,356000,355500,240555,203
13:52,355500,3000,355500,355000,240352,289
13:51,355500,3000,355500,355000,240063,127
13:50,355500,3000,355500,355000,239936,135
13:49,355500,3000,355500,355000,239801,132
13:48,355000,3500,355500,355000,239669,156
13:47,355000,3500,355500,355000,239513,246
13:46,355000,3500,355500,355000,239267,499
13:45,355500,3000,355500,355000,238768,176
13:44,355500,3000,355500,355000,238592,435
13:43,355500,3000,355500,354500,238157,295
13:42,355000,3500,355500,354500,237862,300
13:41,355000,3500,355000,354500,237562,305
13:40,355000,3500,355000,354500,237257,103
13:39,354500,4000,355000,354500,237154,119
13:38,355000,3500,355000,354500,237035,130
13:37,355000,3500,355000,354500,236905,128
13:36,355000,3500,355000,354500,236777,427
13:35,355000,3500,355000,354500,236350,86
13:34,355000,3500,355000,354500,236264,83
13:33,355000,3500,355000,354500,236181,296
13:32,354500,4000,355000,354500,235885,187
13:31,355000,3500,355000,354500,235698,160
13:30,355000,3500,355000,354500,235538,119
13:29,354500,4000,355000,354500,235419,84
13:28,355000,3500,355500,354500,235335,616
13:27,354500,4000,355000,354500,234719,146
13:26,355000,3500,355000,354500,234573,276
13:25,355000,3500,355000,354500,234297,67
13:24,355000,3500,355000,354500,234230,67
13:23,355000,3500,355000,354500,234163,720
13:22,355000,3500,355000,354500,233443,159
13:21,355000,3500,355000,354500,233284,138
13:20,355000,3500,355000,354500,233146,150
13:19,355000,3500,355000,354500,232996,91
13:18,355000,3500,355000,354500,232905,999
13:17,355000,3500,355000,354500,231906,211
13:16,355000,3500,355000,354500,231695,203
13:15,355000,3500,355000,354500,231492,90
13:14,355000,3500,355000,354500,231402,191
13:13,355000,3500,355000,354500,231211,319
13:12,354500,4000,355000,354500,230892,181
13:11,355000,3500,355000,354500,230711,87
13:10,355000,3500,355000,354500,230624,372
13:09,355500,3000,355500,355000,230252,76
13:08,355500,3000,355500,355000,230176,59
13:07,355500,3000,355500,355000,230117,91
13:06,355500,3000,355500,355000,230026,34
13:05,355500,3000,355500,355000,229992,1264
13:04,355500,3000,355500,355000,228728,222
13:03,355000,3500,355500,355000,228506,299
13:02,356000,2500,356000,355500,228207,196
13:01,356000,2500,356500,355500,228011,672
13:00,356500,2000,356500,356000,227339,125
12:59,356500,2000,356500,356000,227214,78
12:58,356500,2000,356500,356000,227136,185
12:57,356000,2500,356500,356000,226951,135
12:56,356500,2000,356500,356000,226816,166
12:55,356000,2500,356500,356000,226650,179
12:54,356500,2000,356500,356000,226471,66
12:53,356500,2000,356500,356000,226405,111
12:52,356000,2500,356500,356000,226294,69
12:51,356500,2000,356500,356000,226225,401
12:50,356500,2000,356500,356000,225824,896
12:49,355000,3500,355500,355000,224928,86
12:48,355000,3500,355500,355000,224842,909
12:47,354000,4500,354500,354000,223933,123
12:46,354500,4000,354500,354000,223810,203
12:45,354500,4000,354500,354000,223607,104
12:44,354500,4000,354500,354000,223503,195
12:43,354000,4500,354500,354000,223308,241
12:42,354000,4500,354500,354000,223067,1275
