체결시각,체결가,전일비,매도,매수,거래량,변동량
15:55,9620,250,0,0,48143,13
15:54,9620,250,0,9620,48130,1
15:30,9620,250,9620,9610,48129,136
15:19,9610,260,9610,9600,47993,92
15:18,9600,270,9610,9600,47901,21
15:17,9610,260,9610,9600,47880,23
15:16,9610,260,9610,9600,47857,31
15:15,9600,270,9620,9600,47826,428
15:14,9600,270,9620,9600,47398,204
15:13,9620,250,9620,9610,47194,5
15:12,9620,250,9620,9610,47189,2
15:11,9610,260,9620,9600,47187,112
15:10,9610,260,9620,9610,47075,2
15:08,9620,250,9620,9610,47073,9
15:06,9620,250,9620,9610,47064,1
15:05,9620,250,9620,9610,47063,432
15:04,9600,270,9610,9600,46631,4
15:00,9600,270,9610,9600,46627,40
14:59,9600,270,9610,9600,46587,450
14:58,9610,260,9610,9600,46137,33
14:57,9610,260,9610,9600,46104,1
14:55,9610,260,9610,9600,46103,17
14:54,9600,270,9610,9600,46086,1
14:53,9610,260,9610,9600,46085,74
14:52,9610,260,9610,9600,46011,235
14:51,9610,260,9610,9600,45776,1
14:49,9600,270,9610,9600,45775,4
14:48,9600,270,9610,9600,45771,400
14:47,9610,260,9610,9600,45371,57
14:43,9620,250,9620,9610,45314,1271
14:42,9610,260,9610,9600,44043,1
14:40,9600,270,9610,9600,44042,224
14:39,9610,260,9610,9600,43818,10
14:38,9610,260,9610,9600,43808,69
14:37,9610,260,9610,9600,43739,30
14:36,9610,260,9610,9600,43709,2
14:35,9600,270,9600,9590,43707,70
14:34,9600,270,9610,9600,43637,15
14:33,9610,260,9610,9600,43622,12
14:32,9610,260,9610,9600,43610,202
14:31,9590,280,9600,9590,43408,139
14:30,9590,280,9590,9580,43269,1
14:29,9580,290,9590,9580,43268,144
14:28,9610,260,9610,9590,43124,3
14:27,9610,260,9610,9570,43121,1695
14:26,9610,260,9610,9600,41426,12
14:25,9620,250,9620,9610,41414,6
14:24,9610,260,9610,9590,41408,874
14:23,9610,260,9610,9600,40534,1
14:22,9600,270,9610,9600,40533,919
14:21,9610,260,9610,9590,39614,4543
14:20,9630,240,9640,9630,35071,77
14:19,9640,230,9640,9620,34994,231
14:17,9640,230,9650,9640,34763,100
14:15,9640,230,9650,9640,34663,107
14:11,9640,230,9650,9640,34556,273
14:10,9650,220,9650,9640,34283,4
14:09,9650,220,9650,9640,34279,503
14:08,9650,220,9650,9640,33776,2
14:05,9650,220,9650,9640,33774,32
14:04,9640,230,9650,9640,33742,494
14:02,9640,230,9640,9630,33248,110
14:01,9630,240,9630,9620,33138,2
14:00,9630,240,9640,9630,33136,3
13:59,9630,240,9640,9630,33133,3
13:58,9640,230,9640,9630,33130,91
13:57,9630,240,9630,9620,33039,11
13:54,9620,250,9630,9620,33028,41
13:53,9630,240,9630,9620,32987,321
13:51,9620,250,9630,9620,32666,50
13:49,9620,250,9620,9610,32616,308
13:48,9620,250,9630,9600,32308,1630
13:47,9630,240,9630,9620,30678,135
13:46,9630,240,9630,9620,30543,126
13:45,9620,250,9620,9610,30417,13
13:44,9600,270,9650,9590,30404,3674
13:43,9650,220,9660,9640,26730,112
13:42,9660,210,9660,9650,26618,37
13:41,9650,220,9650,9640,26581,174
13:40,9660,210,9670,9650,26407,829
13:38,9690,180,9700,9690,25578,1149
13:36,9700,170,9710,9700,24429,1
13:34,9710,160,9710,9700,24428,10
13:33,9710,160,9710,9700,24418,3
13:32,9710,160,9710,9700,24415,4
13:30,9710,160,9710,9700,24411,6
13:28,9700,170,9720,9680,24405,1000
13:27,9690,180,9690,9680,23405,3490
13:25,9720,150,9730,9720,19915,193
13:23,9720,150,9730,9720,19722,189
13:22,9720,150,9730,9720,19533,100
13:21,9720,150,9730,9720,19433,200
13:20,9730,140,9730,9720,19233,1
13:17,9720,150,9730,9720,19232,2
13:12,9720,150,9730,9720,19230,203
13:11,9720,150,9720,9710,19027,312
13:10,9740,130,9740,9730,18715,30
13:09,9740,130,9740,9730,18685,25
13:07,9740,130,9740,9730,18660,13
13:06,9740,130,9740,9730,18647,3
13:04,9750,120,9740,9730,18644,3046
13:03,9780,90,9780,9770,15598,1
13:01,9770,100,9780,9760,15597,31
13:00,9780,90,9780,9770,15566,2
12:58,9780,90,9780,9770,15564,1
12:54,9770,100,9770,9760,15563,3
12:52,9780,90,9780,9760,15560,581
12:51,9770,100,9780,9770,14979,50
12:45,9780,90,9780,9770,14929,2
12:44,9770,100,9780,9770,14927,200
12:40,9770,100,9780,9770,14727,88
12:39,9780,90,9780,9760,14639,2
12:38,9770,100,9770,9760,14637,5
12:37,9770,100,9770,9760,14632,12
12:36,9770,100,9780,9770,14620,1
12:35,9780,90,9780,9760,14619,7
12:31,9780,90,9780,9770,14612,2
12:29,9780,90,9780,9770,14610,2
12:28,9770,100,9780,9770,14608,1
12:27,9760,110,9770,9760,14607,43
12:25,9780,90,9780,9770,14564,11
12:22,9770,100,9780,9770,14553,157
12:21,9780,90,9780,9760,14396,108
12:18,9780,90,9780,9770,14288,3
12:14,9780,90,9780,9770,14285,10
12:12,9780,90,9780,9770,14275,1
12:11,9770,100,9780,9770,14274,1
12:09,9780,90,9780,9760,14273,3
12:08,9770,100,9780,9770,14270,206
12:07,9770,100,9770,9760,14064,35
12:05,9760,110,9770,9760,14029,401
12:04,9760,110,9770,9760,13628,17
11:59,9770,100,9770,9760,13611,59
11:58,9770,100,9780,9770,13552,100
11:54,9770,100,9780,9770,13452,5203
11:47,9790,80,9800,9790,8249,1
11:45,9800,70,9800,9780,8248,4
11:43,9800,70,9800,9780,8244,4
11:40,9800,70,9800,9790,8240,256
11:38,9800,70,9800,9790,7984,434
11:32,9790,80,9800,9790,7550,20
11:30,9790,80,9790,9780,7530,102
11:29,9800,70,9800,9790,7428,58
11:25,9810,60,9810,9800,7370,4
11:24,9800,70,9800,9790,7366,30
11:23,9810,60,9810,9790,7336,12
11:22,9800,70,9800,9790,7324,1
11:21,9810,60,9810,9800,7323,2
11:17,9800,70,9810,9790,7321,12
11:15,9800,70,9810,9800,7309,140
11:13,9820,50,9820,9810,7169,1
11:09,9820,50,9820,9810,7168,26
11:04,9810,60,9840,9800,7142,453
11:00,9840,30,9840,9830,6689,1
10:57,9840,30,9840,9830,6688,11
10:50,9860,10,9840,9820,6677,1
10:49,9830,40,9860,9810,6676,638
10:47,9810,60,9820,9810,6038,362
10:46,9810,60,9810,9800,5676,20
10:45,9810,60,9810,9800,5656,20
10:38,9820,50,9820,9800,5636,58
10:28,9820,50,9820,9810,5578,101
10:22,9820,50,9820,9810,5477,3
10:18,9830,40,9830,9810,5474,142
10:17,9830,40,9830,9810,5332,2
10:16,9820,50,9830,9810,5330,5
10:14,9810,60,9820,9810,5325,50
10:12,9810,60,9820,9810,5275,140
10:10,9840,30,9840,9820,5135,1
10:09,9830,40,9840,9820,5134,63
10:08,9860,10,9860,9840,5071,11
10:06,9860,10,9860,9840,5060,2
10:05,9860,10,9860,9850,5058,31
10:02,9860,10,9860,9840,5027,2
10:01,9860,10,9860,9850,5025,2
10:00,9860,10,9860,9840,5023,2
09:59,9860,10,9860,9840,5021,2
09:58,9860,10,9860,9840,5019,1029
09:56,9870,0,9870,9860,3990,10
09:54,9870,0,9870,9860,3980,5
09:52,9880,10,9880,9860,3975,55
09:51,9860,10,9860,9850,3920,5
09:50,9860,10,9870,9850,3915,229
09:44,9860,10,9880,9870,3686,30
09:43,9890,20,9890,9870,3656,128
09:42,9880,10,9880,9870,3528,170
09:40,9890,20,9890,9870,3358,1
09:39,9880,10,9890,9870,3357,1
09:38,9890,20,9890,9870,3356,1
09:37,9870,0,9890,9880,3355,168
09:36,9900,30,9900,9890,3187,142
09:34,9920,50,9930,9920,3045,1
09:32,9930,60,9930,9920,3044,34
09:31,9940,70,9940,9930,3010,72
09:30,9920,50,9930,9910,2938,74
09:29,9900,30,9940,9900,2864,425
09:28,9890,20,9890,9880,2439,502
09:27,9900,30,9900,9880,1937,300
09:26,9890,20,9890,9880,1637,70
09:24,9900,30,9900,9890,1567,100
09:23,9900,30,9900,9890,1467,51
09:22,9890,20,9900,9890,1416,3
09:21,9870,0,9890,9880,1413,95
09:18,9890,20,9890,9880,1318,576
09:16,9890,20,9900,9890,742,25
09:15,9900,30,9900,9890,717,2
09:10,9900,30,9940,9900,715,405
09:09,9880,10,9960,9880,310,53
09:07,9880,10,9960,9880,257,191
09:04,9870,0,9880,9870,66,23
09:00,9870,0,0,0,43,43
