체결시각,체결가,전일비,매도,매수,거래량,변동량
15:49,9330,90,0,9330,13571,91
15:40,9330,90,0,0,13480,10
15:30,9330,90,9330,9320,13470,362
15:19,9320,80,9320,9280,13108,18
15:18,9280,40,9300,9280,13090,111
15:16,9280,40,9300,9280,12979,16
15:15,9300,60,9300,9280,12963,1
15:13,9300,60,9300,9280,12962,5
15:12,9280,40,9300,9280,12957,27
15:10,9300,60,9300,9280,12930,1
15:08,9280,40,9300,9280,12929,26
15:06,9300,60,9300,9280,12903,1
15:04,9280,40,9300,9280,12902,100
15:03,9310,70,9310,9290,12802,12
15:02,9310,70,9310,9300,12790,1
15:00,9300,60,9310,9290,12789,6
14:59,9310,70,9320,9300,12783,1
14:58,9320,80,9320,9300,12782,5
14:56,9310,70,9320,9300,12777,1
14:52,9320,80,9320,9300,12776,2
14:48,9300,60,9310,9290,12774,125
14:47,9300,60,9300,9280,12649,21
14:40,9290,50,9300,9280,12628,4
14:39,9290,50,9300,9280,12624,36
14:38,9290,50,9290,9280,12588,6
14:36,9310,70,9320,9300,12582,6
14:32,9320,80,9320,9300,12576,5
14:31,9310,70,9320,9310,12571,9
14:30,9300,60,9290,9280,12562,4
14:29,9280,40,9290,9280,12558,26
14:27,9270,30,9290,9270,12532,114
14:26,9290,50,9300,9280,12418,3
14:25,9290,50,9290,9280,12415,5
14:24,9290,50,9290,9280,12410,17
14:22,9290,50,9300,9280,12393,6
14:21,9310,70,9320,9310,12387,9
14:20,9320,80,9320,9310,12378,1
14:19,9320,80,9320,9310,12377,6
14:18,9290,50,9300,9290,12371,1
14:17,9290,50,9300,9280,12370,11
14:13,9290,50,9290,9270,12359,1
14:11,9270,30,9290,9270,12358,26
14:02,9290,50,9320,9270,12332,34
13:58,9280,40,0,0,12298,1074
13:56,9300,60,9300,9280,11224,24
13:53,9310,70,9310,9290,11200,1
13:52,9300,60,9310,9290,11199,2
13:48,9280,40,9300,9280,11197,28
13:45,9290,50,9300,9280,11169,10
13:42,9290,50,9300,9280,11159,12
13:38,9290,50,9310,9290,11147,24
13:37,9300,60,9300,9290,11123,1
13:36,9290,50,9300,9280,11122,5
13:35,9310,70,9310,9290,11117,1
13:34,9300,60,9300,9280,11116,714
13:32,9290,50,9290,9280,10402,5
13:30,9290,50,9290,9280,10397,348
13:29,9290,50,9300,9290,10049,25
13:27,9300,60,9300,9290,10024,20
13:26,9300,60,9300,9290,10004,115
13:21,9300,60,9310,9300,9889,26
13:18,9310,70,9310,9300,9863,1
13:17,9310,70,9310,9300,9862,63
