체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,"330,500",500,0,"330,500","243,201",2
15:57,"330,500",500,0,"330,500","243,199",8
15:56,"330,500",500,0,"330,500","243,191",2
15:54,"330,500",500,0,"330,500","243,189",50
15:53,"330,500",500,0,"330,500","243,139",52
15:51,"330,500",500,0,"330,500","243,087",2
15:50,"330,500",500,0,"330,500","243,085",18
15:48,"330,500",500,0,"330,500","243,067",1
15:47,"330,500",500,0,"330,500","243,066",14
15:46,"330,500",500,0,"330,500","243,052",31
15:45,"330,500",500,0,0,"243,021",19
15:44,"330,500",500,0,"330,500","243,002",19
15:43,"330,500",500,0,"330,500","242,983",7
15:42,"330,500",500,0,"330,500","242,976",10
15:41,"330,500",500,0,"330,500","242,966",413
15:40,"330,500",500,"330,500",0,"242,553",239
15:30,"330,500",500,"331,000","330,500","242,314","12,029"
15:19,"330,500",500,"330,500","330,000","230,285",794
15:18,"329,500",500,"330,000","329,500","229,491","1,090"
15:17,"330,000",0,"330,000","329,500","228,401",890
15:16,"330,000",0,"330,000","329,500","227,511","1,147"
15:15,"330,000",0,"330,500","330,000","226,364",513
15:14,"330,500",500,"330,500","330,000","225,851","1,038"
15:13,"330,500",500,"330,500","330,000","224,813",433
15:12,"330,500",500,"331,000","330,500","224,380",197
15:11,"330,500",500,"331,000","330,500","224,183",401
15:10,"331,000","1,000","331,000","330,500","223,782","1,216"
15:09,"331,000","1,000","331,000","330,500","222,566","3,599"
15:08,"330,500",500,"330,500","330,000","218,967",307
15:07,"330,500",500,"330,500","330,000","218,660",388
15:06,"330,500",500,"330,500","330,000","218,272",926
15:05,"330,500",500,"331,000","330,500","217,346",692
15:04,"331,000","1,000","331,000","330,500","216,654",273
15:03,"331,000","1,000","331,000","330,500","216,381",421
15:02,"330,500",500,"331,000","330,500","215,960",605
15:01,"330,500",500,"331,000","330,500","215,355",774
15:00,"330,500",500,"331,000","330,500","214,581",806
14:59,"331,000","1,000","331,500","331,000","213,775",630
14:58,"331,500","1,500","331,500","331,000","213,145",804
14:57,"331,500","1,500","332,000","331,500","212,341",294
14:56,"332,000","2,000","332,000","331,500","212,047",232
14:55,"332,000","2,000","332,000","331,500","211,815",190
14:54,"331,500","1,500","332,000","331,500","211,625",212
14:53,"331,500","1,500","332,000","331,500","211,413",121
14:52,"331,500","1,500","332,000","331,500","211,292",207
14:51,"331,500","1,500","332,000","331,500","211,085",93
14:50,"332,000","2,000","332,000","331,500","210,992",201
14:49,"332,000","2,000","332,000","331,500","210,791",96
