체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,356500,1000,356500,0,334478,2
15:55,356500,1000,356500,0,334476,2
15:54,356500,1000,356500,0,334474,23
15:53,356500,1000,356500,0,334451,2
15:52,356500,1000,356500,0,334449,1
15:51,356500,1000,356500,0,334448,25
15:50,356500,1000,356500,0,334423,10
15:49,356500,1000,356500,0,334413,12
15:45,356500,1000,0,0,334401,34
15:44,356500,1000,356500,0,334367,9
15:43,356500,1000,356500,0,334358,107
15:42,356500,1000,356500,0,334251,1
15:41,356500,1000,356500,0,334250,8
15:40,356500,1000,356500,0,334242,351
15:30,356500,1000,357000,356500,333891,10587
15:19,357500,2000,357500,357000,323304,2361
15:18,356500,1000,357000,356500,320943,1539
15:17,357000,1500,357000,356500,319404,860
15:16,357000,1500,357000,356500,318544,620
15:15,356500,1000,357000,356500,317924,1426
15:14,356500,1000,357000,356500,316498,1033
15:13,356500,1000,357000,356500,315465,1420
15:12,356500,1000,357000,356500,314045,992
15:11,356500,1000,357000,356500,313053,1311
15:10,357000,1500,357500,357000,311742,472
15:09,357000,1500,357500,357000,311270,331
15:08,357000,1500,357500,357000,310939,247
15:07,357500,2000,357500,357000,310692,312
15:06,357000,1500,357500,357000,310380,249
15:05,357500,2000,357500,357000,310131,452
15:04,357000,1500,357500,357000,309679,469
15:03,357000,1500,357500,357000,309210,730
15:02,357500,2000,357500,357000,308480,375
15:01,357000,1500,357500,357000,308105,336
15:00,357000,1500,357500,357000,307769,401
14:59,357500,2000,357500,357000,307368,378
14:58,357500,2000,358000,357500,306990,267
14:57,357500,2000,358000,357500,306723,504
14:56,358000,2500,358000,357500,306219,157
14:55,358000,2500,358000,357500,306062,189
14:54,357500,2000,357500,357000,305873,1507
14:53,357000,1500,357500,357000,304366,267
14:52,357000,1500,357500,357000,304099,473
14:51,357500,2000,358000,357500,303626,391
14:50,357500,2000,358000,357500,303235,1118
14:49,358000,2500,358000,357500,302117,277
14:48,358000,2500,358000,357500,301840,304
14:47,357500,2000,358000,357500,301536,556
14:46,358000,2500,358000,357500,300980,1323
14:45,358000,2500,358500,358000,299657,499
14:44,358000,2500,358500,358000,299158,154
14:43,358000,2500,358500,358000,299004,1069
14:42,358500,3000,359000,358500,297935,1145
14:41,358500,3000,358500,358000,296790,167
14:40,358500,3000,358500,358000,296623,1100
14:39,359000,3500,359000,358500,295523,260
14:38,358500,3000,358500,358000,295263,267
14:37,358500,3000,358500,358000,294996,344
14:36,358500,3000,359000,358500,294652,329
14:35,358500,3000,359000,358500,294323,1627
14:34,358500,3000,359000,358500,292696,256
14:33,358500,3000,359000,358500,292440,78
14:32,359000,3500,359000,358500,292362,583
14:31,358000,2500,358500,358000,291779,632
14:30,358500,3000,358500,358000,291147,201
14:29,358500,3000,359000,358500,290946,789
14:28,358500,3000,359000,358500,290157,652
14:27,358500,3000,359000,358000,289505,959
14:26,358500,3000,359000,358500,288546,210
14:25,358500,3000,359000,358500,288336,500
14:24,358000,2500,358500,358000,287836,239
14:23,358500,3000,358500,358000,287597,695
14:22,358000,2500,358500,358000,286902,209
14:21,358500,3000,358500,358000,286693,1103
14:20,358000,2500,358500,358000,285590,329
14:19,358500,3000,358500,358000,285261,831
14:18,358500,3000,359000,358500,284430,291
14:17,358500,3000,359000,358000,284139,447
14:16,358000,2500,358500,358000,283692,188
14:15,358000,2500,358500,358000,283504,380
14:14,359000,3500,359000,358500,283124,1326
14:13,358500,3000,359000,358500,281798,285
14:12,358500,3000,359000,358500,281513,461
14:11,359000,3500,359500,359000,281052,1199
14:10,358500,3000,359000,358500,279853,345
14:09,358500,3000,359000,358500,279508,161
14:08,358500,3000,359000,358500,279347,106
14:07,359000,3500,359000,358500,279241,486
14:06,358000,2500,358500,358000,278755,167
14:05,358000,2500,358500,358000,278588,444
14:04,358500,3000,358500,358000,278144,1324
14:03,358500,3000,359000,358500,276820,378
14:02,358500,3000,359000,358500,276442,1598
14:01,359000,3500,359500,359000,274844,436
14:00,359500,4000,359500,359000,274408,1130
13:59,359500,4000,359500,359000,273278,361
13:58,359500,4000,359500,359000,272917,236
13:57,359000,3500,359500,359000,272681,1019
13:56,359000,3500,359500,359000,271662,168
13:55,359500,4000,359500,359000,271494,719
13:54,359000,3500,359500,359000,270775,655
13:53,359500,4000,359500,359000,270120,1400
13:52,359000,3500,359500,359000,268720,476
13:51,359000,3500,359500,359000,268244,301
13:50,359500,4000,359500,359000,267943,296
13:49,359000,3500,359500,359000,267647,276
13:48,359500,4000,359500,359000,267371,141
13:47,359500,4000,359500,359000,267230,113
13:46,359000,3500,359500,359000,267117,1295
13:45,359000,3500,359500,359000,265822,836
13:44,359000,3500,359000,358500,264986,167
13:43,358500,3000,359000,358500,264819,202
13:42,359000,3500,359500,359000,264617,916
13:41,358500,3000,359000,358500,263701,283
13:40,359000,3500,359500,359000,263418,686
13:39,359500,4000,360000,359500,262732,769
13:38,359000,3500,359500,359000,261963,92
13:37,359000,3500,359500,359000,261871,509
13:36,360000,4500,360000,359500,261362,128
13:35,360000,4500,360000,359500,261234,1186
13:34,359000,3500,359500,359000,260048,2615
13:33,358000,2500,358500,358000,257433,306
