체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,319000,7000,319000,0,400795,64
15:57,319000,7000,319000,0,400731,21
15:56,319000,7000,319000,0,400710,14
15:55,319000,7000,319000,0,400696,14
15:54,319000,7000,319000,0,400682,13
15:53,319000,7000,0,319000,400669,17
15:52,319000,7000,319000,0,400652,77
15:51,319000,7000,319000,0,400575,7
15:50,319000,7000,319000,0,400568,2
15:49,319000,7000,319000,0,400566,6
15:48,319000,7000,319000,0,400560,112
15:47,319000,7000,0,319000,400448,39
15:46,319000,7000,0,319000,400409,124
15:45,319000,7000,0,0,400285,118
15:44,319000,7000,319000,0,400167,128
15:43,319000,7000,0,319000,400039,101
15:42,319000,7000,319000,0,399938,377
15:41,319000,7000,319000,0,399561,26
15:40,319000,7000,319000,0,399535,543
15:30,319000,7000,319500,319000,398992,96706
15:19,319500,6500,319000,318500,302286,1721
15:18,318500,7500,319000,318000,300565,4243
15:17,318000,8000,318500,318000,296322,2518
15:16,318000,8000,318500,318000,293804,1854
15:15,318000,8000,318500,318000,291950,929
15:14,318000,8000,318500,318000,291021,2137
15:13,319000,7000,319000,318500,288884,1433
15:12,319000,7000,319000,318500,287451,1271
15:11,318000,8000,318500,318000,286180,1134
15:10,318000,8000,318500,318000,285046,2065
15:09,318500,7500,318500,318000,282981,2313
15:08,318000,8000,318500,318000,280668,1531
15:07,318000,8000,318000,317500,279137,1200
15:06,318000,8000,318000,317500,277937,1113
15:05,318500,7500,318500,318000,276824,1924
15:04,318000,8000,318500,318000,274900,1040
15:03,318000,8000,318000,317500,273860,2363
15:02,318000,8000,318500,318000,271497,792
15:01,318000,8000,318500,317500,270705,2063
15:00,319000,7000,319000,318500,268642,1185
14:59,318000,8000,318000,317500,267457,1112
14:58,318000,8000,318500,318000,266345,4932
14:57,319000,7000,319000,318500,261413,1757
14:56,318500,7500,318500,318000,259656,776
14:55,318500,7500,318500,318000,258880,758
14:54,318000,8000,318500,318000,258122,1195
14:53,318500,7500,318500,318000,256927,1171
14:52,318500,7500,318500,318000,255756,908
14:51,318500,7500,318500,318000,254848,3102
14:50,318500,7500,319000,318500,251746,1170
14:49,318500,7500,319000,318500,250576,896
14:48,319000,7000,319000,318500,249680,724
14:47,318500,7500,319000,318500,248956,743
14:46,319000,7000,319000,318500,248213,1984
14:45,319000,7000,319500,319000,246229,703
14:44,319500,6500,319500,319000,245526,620
14:43,319500,6500,320000,319500,244906,1159
14:42,319500,6500,320000,319500,243747,773
14:41,319500,6500,320000,319500,242974,2082
14:40,319500,6500,320000,319500,240892,4556
14:39,320500,5500,320500,320000,236336,514
14:38,320000,6000,320500,320000,235822,325
14:37,320500,5500,320500,320000,235497,560
