체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,360000,20,0,360000,623111,163
15:56,360000,20,0,360000,622948,2
15:55,360000,20,0,360000,622946,1
15:54,360000,20,0,360000,622945,24
15:53,360000,20,0,360000,622921,1
15:52,360000,20,0,360000,622920,2
15:51,360000,20,0,360000,622918,1
15:50,360000,20,0,360000,622917,13
15:48,360000,20,0,360000,622904,61
15:47,360000,20,0,360000,622843,2
15:46,360000,20,0,360000,622841,5
15:45,360000,20,0,0,622836,5
15:43,360000,20,0,360000,622831,8
15:42,360000,20,0,360000,622823,21
15:41,360000,20,0,360000,622802,2
15:40,360000,20,0,360000,622800,323
15:30,360000,20,360500,360000,622477,25295
15:19,361000,21,361000,360500,597182,1816
15:18,360500,20,361000,360500,595366,935
15:17,361000,21,361000,360500,594431,1413
15:16,360000,20,360500,360000,593018,803
15:15,360500,20,360500,360000,592215,1470
15:14,360000,20,360500,360000,590745,1629
15:13,360500,20,360500,360000,589116,1186
15:12,361000,21,361000,360500,587930,769
15:11,361000,21,361000,360500,587161,887
15:10,361000,21,361000,360500,586274,1179
15:09,361000,21,361000,360500,585095,2382
15:08,361500,21,361500,361000,582713,565
15:07,361500,21,361500,361000,582148,747
15:06,361500,21,361500,361000,581401,2147
15:05,361500,21,361500,361000,579254,2353
15:04,362000,22,362500,362000,576901,1591
15:03,362000,22,362500,362000,575310,354
15:02,362000,22,362500,362000,574956,670
15:01,362000,22,362000,361500,574286,2048
15:00,362000,22,362500,362000,572238,661
14:59,362500,22,362500,362000,571577,265
14:58,362000,22,362500,362000,571312,300
14:57,362000,22,362500,362000,571012,1920
14:56,362500,22,362500,362000,569092,1381
14:55,362000,22,362000,361500,567711,764
14:54,361500,21,362000,361500,566947,1078
14:53,362000,22,362000,361500,565869,277
14:52,361500,21,362000,361500,565592,244
14:51,362000,22,362000,361500,565348,421
14:50,361500,21,361500,361000,564927,534
14:49,361500,21,361500,361000,564393,345
14:48,361500,21,361500,361000,564048,656
14:47,361500,21,361500,361000,563392,300
14:46,361000,21,361500,361000,563092,1280
14:45,360500,20,361000,360500,561812,761
14:44,361000,21,361000,360500,561051,586
14:43,361000,21,361000,360500,560465,783
14:42,361000,21,361000,360500,559682,401
14:41,361000,21,361000,360500,559281,323
14:40,361000,21,361000,360500,558958,220
14:39,361000,21,361000,360500,558738,301
14:38,360500,20,360500,360000,558437,412
14:37,360500,20,360500,360000,558025,298
14:36,360000,20,360500,360000,557727,288
14:35,360500,20,360500,360000,557439,1077
14:34,360000,20,360000,359500,556362,617
14:33,360500,20,360500,360000,555745,746
14:32,361000,21,361000,360500,554999,289
14:31,360500,20,361000,360500,554710,452
14:30,360500,20,360500,360000,554258,558
14:29,360500,20,361000,360500,553700,222
14:28,360500,20,361000,360500,553478,466
14:27,360500,20,360500,360000,553012,367
14:26,360500,20,360500,360000,552645,865
14:25,360500,20,361000,360500,551780,817
14:24,360000,20,360500,360000,550963,1280
14:23,360000,20,360000,359500,549683,738
14:22,359500,19,360000,359500,548945,331
14:21,360000,20,360000,359500,548614,467
14:20,360000,20,360000,359500,548147,2161
14:19,359000,19,359000,358500,545986,265
14:18,359000,19,359000,358500,545721,713
14:17,359000,19,359000,358500,545008,1328
14:16,359000,19,359500,359000,543680,1560
14:15,359000,19,359500,359000,542120,1175
14:14,359500,19,360000,359500,540945,575
14:13,359500,19,360000,359500,540370,593
14:12,360000,20,360000,359500,539777,906
14:11,359500,19,360000,359500,538871,469
14:10,360000,20,360000,359500,538402,252
14:09,360000,20,360000,359500,538150,921
14:08,360500,20,360500,360000,537229,343
14:07,360500,20,360500,360000,536886,1135
14:06,359500,19,360000,359500,535751,2012
14:05,360000,20,360500,360000,533739,856
14:04,360500,20,360500,360000,532883,1279
14:03,360500,20,361000,360500,531604,414
14:02,360500,20,361000,360500,531190,536
14:01,360500,20,361000,360500,530654,368
14:00,360500,20,361000,360500,530286,354
13:59,361000,21,361000,360500,529932,2614
13:58,361000,21,361500,361000,527318,284
13:57,361500,21,361500,361000,527034,357
13:56,361000,21,361500,361000,526677,433
13:55,361000,21,361500,361000,526244,961
13:54,361500,21,362000,361500,525283,426
13:53,361500,21,362000,361500,524857,848
13:52,362000,22,362500,362000,524009,401
13:51,362500,22,362500,362000,523608,315
13:50,362000,22,362500,362000,523293,418
13:49,362000,22,362000,361500,522875,1182
13:48,363000,23,363000,362500,521693,257
13:47,363000,23,363000,362500,521436,486
13:46,362500,22,362500,362000,520950,358
13:45,362500,22,362500,362000,520592,395
13:44,362500,22,362500,362000,520197,366
13:43,362500,22,362500,362000,519831,554
13:42,362000,22,362500,362000,519277,184
13:41,362500,22,362500,362000,519093,439
13:40,362500,22,362500,362000,518654,219
13:39,362000,22,362500,362000,518435,118
13:38,362500,22,362500,362000,518317,234
13:37,362500,22,362500,362000,518083,387
13:36,362500,22,362500,362000,517696,244
13:35,362500,22,362500,362000,517452,274
13:34,362500,22,362500,362000,517178,316
13:33,362500,22,362500,362000,516862,325
13:32,362500,22,362500,362000,516537,427
