체결시각,체결가,전일비,매도,매수,거래량,변동량
15:57,84700,100,0,84700,227839,1
15:54,84700,100,0,84700,227838,1
15:40,84700,100,0,84700,227837,15
15:30,84700,100,84800,84700,227822,104124
15:19,85400,800,85400,85100,123698,482
15:18,85100,500,85200,85100,123216,429
15:17,85100,500,85300,85100,122787,625
15:16,85000,400,85100,85000,122162,345
15:15,85000,400,85100,85000,121817,400
15:14,85000,400,85100,85000,121417,299
15:13,85000,400,85300,85000,121118,945
15:12,85200,600,85200,85100,120173,413
15:11,85100,500,85100,85000,119760,195
15:10,85000,400,85100,85000,119565,316
15:09,85000,400,85100,85000,119249,136
15:08,85000,400,85100,85000,119113,101
15:07,85000,400,85100,85000,119012,118
15:06,85100,500,85100,85000,118894,190
15:05,85000,400,85100,85000,118704,77
15:04,85000,400,85100,85000,118627,370
15:03,85000,400,85100,85000,118257,140
15:02,85000,400,85100,85000,118117,405
15:01,85100,500,85300,85100,117712,1299
15:00,85200,600,85300,85200,116413,387
14:59,85200,600,85300,85200,116026,183
14:58,85300,700,85300,85200,115843,422
14:57,85300,700,85300,85200,115421,389
14:56,85200,600,85300,85200,115032,150
14:55,85200,600,85300,85200,114882,259
14:54,85200,600,85300,85200,114623,158
14:53,85200,600,85300,85200,114465,38
14:52,85200,600,85300,85200,114427,696
14:51,85200,600,85300,85200,113731,683
14:50,85300,700,85300,85200,113048,96
14:49,85300,700,85300,85200,112952,498
14:48,85200,600,85400,85200,112454,83
14:47,85300,700,85400,85200,112371,460
14:46,85100,500,85200,85100,111911,942
14:45,85300,700,85300,85200,110969,117
14:44,85300,700,85300,85200,110852,256
14:43,85300,700,85300,85200,110596,80
14:42,85100,500,85200,85100,110516,68
14:41,85200,600,85200,85100,110448,144
14:40,85200,600,85200,85100,110304,114
14:39,85200,600,85200,85100,110190,341
14:38,85100,500,85200,85100,109849,155
14:37,85100,500,85200,85100,109694,878
14:36,85100,500,85200,85100,108816,69
14:35,85200,600,85200,85100,108747,203
14:34,85100,500,85200,85100,108544,190
14:33,85000,400,85100,85000,108354,108
14:32,85000,400,85100,85000,108246,262
14:31,85100,500,85100,85000,107984,423
14:30,85300,700,85300,85200,107561,17
14:29,85200,600,85300,85200,107544,154
14:28,85200,600,85300,85200,107390,164
14:27,85100,500,85200,85100,107226,21
14:26,85200,600,85200,85100,107205,182
14:25,85100,500,85200,85100,107023,421
14:24,85100,500,85100,85000,106602,604
14:23,85200,600,85300,85200,105998,160
14:22,85300,700,85300,85200,105838,48
14:21,85300,700,85300,85200,105790,169
14:20,85200,600,85300,85200,105621,86
14:19,85200,600,85300,85200,105535,31
14:18,85300,700,85300,85200,105504,109
14:17,85200,600,85300,85200,105395,155
14:16,85200,600,85300,85200,105240,101
14:15,85300,700,85400,85300,105139,149
14:14,85300,700,85400,85300,104990,84
14:13,85300,700,85400,85300,104906,65
14:12,85200,600,85400,85200,104841,258
14:11,85200,600,85300,85200,104583,93
14:10,85200,600,85300,85200,104490,42
14:09,85300,700,85400,85200,104448,153
14:08,85300,700,85300,85200,104295,158
14:07,85200,600,85300,85200,104137,17
14:06,85200,600,85300,85200,104120,284
14:05,85200,600,85300,85200,103836,247
14:04,85300,700,85400,85300,103589,13
14:03,85300,700,85400,85300,103576,115
14:02,85400,800,85400,85300,103461,278
14:01,85400,800,85400,85300,103183,18
14:00,85300,700,85400,85300,103165,153
13:59,85300,700,85400,85300,103012,40
13:58,85400,800,85400,85300,102972,198
13:57,85400,800,85400,85300,102774,30
13:56,85300,700,85300,85200,102744,94
13:55,85400,800,85400,85200,102650,130
13:54,85400,800,85400,85300,102520,83
13:53,85300,700,85300,85200,102437,98
13:52,85300,700,85300,85200,102339,149
13:51,85300,700,85400,85300,102190,206
13:50,85200,600,85300,85200,101984,176
13:49,85200,600,85300,85200,101808,104
13:48,85300,700,85400,85200,101704,420
13:47,85300,700,85400,85300,101284,15
13:46,85300,700,85400,85300,101269,154
13:45,85300,700,85400,85300,101115,122
13:44,85200,600,85400,85200,100993,52
13:43,85200,600,85400,85200,100941,237
13:42,85300,700,85300,85200,100704,172
13:41,85300,700,85300,85200,100532,61
13:40,85300,700,85400,85200,100471,90
13:39,85200,600,85300,85200,100381,89
13:38,85200,600,85200,85100,100292,145
13:37,85300,700,85400,85100,100147,96
13:36,85300,700,85300,85200,100051,116
13:35,85200,600,85300,85200,99935,56
13:34,85400,800,85400,85300,99879,105
13:33,85200,600,85300,85200,99774,44
13:32,85200,600,85300,85200,99730,356
13:31,85400,800,85400,85300,99374,120
13:30,85300,700,85400,85300,99254,34
13:29,85400,800,85400,85300,99220,104
13:28,85400,800,85400,85300,99116,110
13:27,85300,700,85400,85300,99006,35
13:26,85300,700,85400,85300,98971,163
13:25,85400,800,85600,85300,98808,725
13:24,85300,700,85400,85300,98083,15
13:23,85400,800,85400,85300,98068,109
13:22,85200,600,85300,85200,97959,117
13:21,85200,600,85300,85200,97842,23
13:20,85200,600,85300,85200,97819,334
13:19,85200,600,85300,85200,97485,129
13:18,85300,700,85300,85200,97356,64
13:17,85300,700,85300,85200,97292,154
13:16,85200,600,85400,85200,97138,269
13:15,85300,700,85400,85300,96869,304
13:14,85500,900,85700,85500,96565,103
13:13,85600,1000,85600,85500,96462,199
13:12,85500,900,85600,85500,96263,107
13:11,85500,900,85600,85300,96156,116
13:10,85300,700,85400,85300,96040,135
13:09,85400,800,85500,85400,95905,28
13:08,85400,800,85700,85400,95877,569
13:07,85700,1100,85700,85600,95308,102
13:06,85500,900,85700,85500,95206,1007
13:05,85600,1000,85700,85600,94199,2352
13:04,85600,1000,85700,85600,91847,69
13:03,85600,1000,85700,85600,91778,816
13:02,85600,1000,85700,85600,90962,315
13:01,85600,1000,85700,85600,90647,555
13:00,85600,1000,85700,85600,90092,144
12:59,85600,1000,85700,85600,89948,196
12:58,85600,1000,85700,85500,89752,25
12:57,85400,800,85700,85400,89727,1046
12:56,85600,1000,85700,85600,88681,1358
12:55,85400,800,85600,85400,87323,123
12:54,85400,800,85500,85400,87200,244
12:53,85500,900,85800,85500,86956,128
12:52,85700,1100,85800,85600,86828,150
12:51,85600,1000,85800,85600,86678,121
12:50,85700,1100,85800,85700,86557,3664
12:49,85600,1000,85700,85600,82893,627
12:48,85600,1000,85600,85500,82266,499
12:47,85300,700,85600,85300,81767,3639
12:46,85500,900,85500,85400,78128,3640
12:45,85400,800,85500,85400,74488,583
12:44,85400,800,85400,85300,73905,75
12:43,85400,800,85400,85300,73830,7
12:42,85400,800,85400,85300,73823,108
12:41,85400,800,85400,85300,73715,5
12:40,85400,800,85400,85300,73710,197
12:39,85300,700,85500,85300,73513,649
12:38,85400,800,85400,85300,72864,2
12:37,85400,800,85400,85300,72862,259
12:36,85300,700,85300,85200,72603,147
12:35,85300,700,85300,85200,72456,16
12:34,85200,600,85400,85200,72440,176
12:33,85400,800,85500,85300,72264,1183
12:32,85400,800,85400,85300,71081,8
12:31,85400,800,85400,85300,71073,81
12:30,85400,800,85400,85300,70992,160
12:29,85400,800,85400,85300,70832,10
12:28,85400,800,85400,85300,70822,123
12:27,85300,700,85400,85300,70699,146
12:26,85300,700,85400,85300,70553,11
12:25,85400,800,85400,85300,70542,93
12:24,85400,800,85400,85300,70449,104
12:23,85400,800,85400,85300,70345,8
12:22,85300,700,85400,85300,70337,86
12:21,85400,800,85400,85300,70251,129
12:20,85300,700,85400,85300,70122,44
