체결시각,체결가,전일비,매도,매수,거래량,변동량
15:30,49600,0,49650,49600,51543,921
15:19,49400,200,49500,49400,50622,79
15:18,49400,200,49450,49400,50543,129
15:17,49500,100,49700,49500,50414,385
15:16,49550,50,49550,49500,50029,237
15:15,49400,200,49550,49400,49792,359
15:14,49650,50,49650,49550,49433,300
15:13,49650,50,49650,49550,49133,282
15:12,49550,50,49550,49500,48851,198
15:11,49550,50,49550,49500,48653,152
15:10,49600,0,49650,49550,48501,160
15:09,49650,50,49650,49600,48341,201
15:08,49600,0,49650,49550,48140,81
15:07,49500,100,49650,49500,48059,179
15:06,49650,50,49650,49550,47880,157
15:05,49550,50,49600,49550,47723,45
15:04,49600,0,49650,49550,47678,125
15:03,49500,100,49650,49500,47553,163
15:02,49600,0,49600,49550,47390,110
15:01,49600,0,49600,49550,47280,44
15:00,49600,0,49600,49500,47236,126
14:59,49600,0,49600,49500,47110,146
14:58,49600,0,49600,49500,46964,42
14:57,49550,50,49600,49500,46922,180
14:56,49550,50,49650,49550,46742,69
14:55,49650,50,49650,49550,46673,115
14:54,49600,0,49600,49550,46558,105
14:53,49450,150,49650,49450,46453,113
14:52,49600,0,49600,49550,46340,182
14:51,49550,50,49550,49500,46158,326
14:50,49550,50,49600,49550,45832,106
14:49,49600,0,49650,49550,45726,219
14:48,49600,0,49600,49550,45507,78
14:47,49600,0,49600,49550,45429,92
14:46,49550,50,49600,49550,45337,187
14:45,49550,50,49550,49500,45150,200
14:44,49550,50,49550,49500,44950,68
14:43,49550,50,49550,49500,44882,130
14:42,49550,50,49550,49450,44752,156
14:41,49450,150,49550,49450,44596,65
14:40,49550,50,49550,49450,44531,115
14:39,49450,150,49450,49400,44416,92
14:38,49500,100,49500,49450,44324,92
14:37,49450,150,49550,49450,44232,122
14:36,49500,100,49550,49450,44110,115
14:35,49450,150,49500,49450,43995,101
14:34,49550,50,49550,49500,43894,110
14:33,49500,100,49550,49450,43784,62
14:32,49350,250,49400,49300,43722,235
14:31,49500,100,49500,49450,43487,120
14:30,49450,150,49500,49400,43367,73
14:29,49400,200,49550,49400,43294,392
14:28,49450,150,49550,49400,42902,419
14:27,49500,100,49500,49450,42483,65
14:26,49500,100,49500,49450,42418,128
14:25,49500,100,49500,49450,42290,290
14:24,49550,50,49550,49500,42000,88
14:23,49550,50,49550,49500,41912,126
14:22,49550,50,49550,49500,41786,78
14:21,49550,50,49550,49500,41708,114
14:20,49550,50,49550,49500,41594,84
14:19,49550,50,49550,49500,41510,245
14:18,49550,50,49550,49500,41265,140
14:17,49500,100,49550,49500,41125,148
14:16,49550,50,49550,49500,40977,72
14:15,49550,50,49550,49500,40905,61
14:14,49550,50,49550,49500,40844,988
14:13,49700,100,49750,49650,39856,32
14:12,49750,150,49750,49650,39824,141
14:11,49600,0,49700,49600,39683,97
14:10,49600,0,49800,49600,39586,64
14:09,49700,100,49750,49650,39522,137
14:08,49700,100,49750,49700,39385,97
14:07,49700,100,49800,49700,39288,91
14:06,49600,0,49800,49600,39197,109
14:05,49700,100,49750,49700,39088,100
14:04,49700,100,49700,49650,38988,385
14:03,49700,100,49750,49650,38603,144
14:02,49650,50,49750,49600,38459,154
14:01,49800,200,49800,49700,38305,35
14:00,49700,100,49800,49700,38270,160
13:59,49650,50,49700,49650,38110,42
13:58,49600,0,49650,49600,38068,413
13:57,49600,0,49600,49550,37655,130
13:56,49650,50,49650,49600,37525,109
13:55,49650,50,49650,49600,37416,215
13:54,49700,100,49800,49700,37201,120
13:53,49700,100,49750,49700,37081,141
13:52,49750,150,49750,49650,36940,125
13:51,49650,50,49750,49650,36815,66
13:50,49700,100,49750,49700,36749,50
13:49,49750,150,49750,49650,36699,177
13:48,49650,50,49700,49650,36522,58
13:47,49550,50,49650,49550,36464,495
13:46,49800,200,49800,49700,35969,134
13:45,49700,100,49750,49700,35835,76
13:44,49700,100,49800,49700,35759,65
13:43,49700,100,49700,49650,35694,552
13:42,49750,150,49800,49750,35142,120
13:41,49650,50,49700,49650,35022,97
13:40,49800,200,49800,49700,34925,91
13:39,49750,150,49800,49700,34834,143
13:38,49750,150,49800,49650,34691,104
13:37,49800,200,49800,49700,34587,172
13:36,49800,200,49800,49700,34415,48
13:35,49800,200,49800,49700,34367,121
13:34,49800,200,49800,49700,34246,172
13:33,49700,100,49750,49650,34074,35
13:32,49700,100,49750,49650,34039,222
13:31,49700,100,49800,49650,33817,44
13:30,49750,150,49800,49700,33773,87
13:29,49700,100,49750,49700,33686,106
13:28,49800,200,49800,49700,33580,133
13:27,49750,150,49800,49700,33447,81
13:26,49800,200,49800,49650,33366,147
13:25,49750,150,49750,49700,33219,131
13:24,49750,150,49750,49700,33088,50
13:23,49700,100,49750,49700,33038,127
13:22,49650,50,49800,49650,32911,81
13:21,49800,200,49800,49750,32830,116
13:20,49800,200,49800,49750,32714,123
