체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,174000,700,174000,0,405677,103
15:57,174000,700,174000,0,405574,7
15:55,174000,700,174000,0,405567,8
15:54,174000,700,174000,0,405559,6
15:53,174000,700,174000,0,405553,3
15:52,174000,700,174000,0,405550,296
15:51,174000,700,174000,0,405254,187
15:50,174000,700,174000,0,405067,101
15:49,174000,700,174000,0,404966,49
15:47,174000,700,174000,0,404917,7
15:46,174000,700,174000,0,404910,2
15:45,174000,700,0,0,404908,100
15:44,174000,700,0,0,404808,5
15:43,174000,700,0,174000,404803,1
15:42,174000,700,0,0,404802,9
15:41,174000,700,174000,0,404793,81
15:40,174000,700,0,174000,404712,431
15:30,174000,700,174100,174000,404281,55330
15:19,174200,900,174200,174100,348951,1891
15:18,174100,800,174100,174000,347060,2276
15:17,174000,700,174100,174000,344784,1134
15:16,174000,700,174100,174000,343650,810
15:15,174100,800,174100,174000,342840,1363
15:14,174000,700,174100,174000,341477,510
15:13,174100,800,174100,174000,340967,1220
15:12,174200,900,174300,174200,339747,2599
15:11,174400,1100,174400,174300,337148,2474
15:10,174300,1000,174300,174200,334674,2192
15:09,173700,400,173800,173700,332482,835
15:08,173800,500,173800,173700,331647,1183
15:07,173800,500,173900,173800,330464,588
15:06,173800,500,173800,173700,329876,1132
15:05,173900,600,173900,173800,328744,555
15:04,173800,500,173900,173800,328189,767
15:03,173900,600,174000,173900,327422,246
15:02,173900,600,174000,173900,327176,2835
15:01,173900,600,174100,173900,324341,4526
15:00,174400,1100,174400,174300,319815,3537
14:59,174900,1600,174900,174800,316278,5018
14:58,174900,1600,175000,174900,311260,1570
14:57,174700,1400,174800,174700,309690,1810
14:56,174700,1400,174700,174600,307880,1812
14:55,174400,1100,174500,174400,306068,7117
14:54,174300,1000,174300,174200,298951,4014
14:53,174200,900,174200,174100,294937,947
14:52,174300,1000,174300,174100,293990,1501
14:51,174300,1000,174300,174200,292489,2241
14:50,174000,700,174000,173900,290248,899
14:49,174000,700,174000,173800,289349,763
14:48,174000,700,174000,173900,288586,406
14:47,174100,800,174100,174000,288180,2655
14:46,174100,800,174100,174000,285525,1436
14:45,174300,1000,174300,174200,284089,1893
14:44,174100,800,174200,174100,282196,1591
14:43,174000,700,174100,174000,280605,3358
14:42,173900,600,173900,173800,277247,1818
14:41,173900,600,173900,173700,275429,555
14:40,173900,600,173900,173800,274874,974
14:39,173900,600,174000,173900,273900,571
14:38,173900,600,174000,173900,273329,3289
14:37,173600,300,173600,173500,270040,3104
14:36,173500,200,173500,173400,266936,856
14:35,173400,100,173400,173300,266080,934
14:34,173100,200,173200,173100,265146,518
14:33,173100,200,173100,173000,264628,1065
14:32,173000,300,173000,172900,263563,562
14:31,173000,300,173000,172900,263001,277
14:30,173000,300,173000,172900,262724,462
14:29,173000,300,173100,173000,262262,280
14:28,173100,200,173100,173000,261982,477
14:27,172900,400,172900,172800,261505,872
14:26,172800,500,172800,172700,260633,279
14:25,172700,600,172800,172700,260354,1171
14:24,173000,300,173000,172900,259183,591
14:23,172900,400,172900,172800,258592,588
14:22,172900,400,172900,172800,258004,266
14:21,172900,400,172900,172800,257738,531
14:20,172800,500,172900,172800,257207,225
14:19,172900,400,172900,172800,256982,290
14:18,172800,500,172900,172800,256692,735
14:17,173000,300,173000,172900,255957,384
14:16,173000,300,173000,172900,255573,158
14:15,173000,300,173100,173000,255415,295
14:14,173100,200,173200,173000,255120,674
14:13,173000,300,173000,172900,254446,1566
14:12,173100,200,173100,173000,252880,300
14:11,173000,300,173100,173000,252580,334
14:10,173100,200,173100,173000,252246,706
14:09,172900,400,173000,172900,251540,933
14:08,173000,300,173000,172900,250607,2272
14:07,172800,500,172800,172700,248335,257
14:06,172700,600,172800,172700,248078,524
14:05,172800,500,172800,172700,247554,831
14:04,172900,400,172900,172800,246723,678
14:03,173000,300,173000,172900,246045,786
14:02,172900,400,173000,172900,245259,197
14:01,173000,300,173000,172900,245062,783
14:00,172900,400,173000,172900,244279,840
13:59,172900,400,173000,172900,243439,1445
13:58,173000,300,173100,173000,241994,183
