stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20200401,99300,99900,103000,98300,7699,777664700,00,0.00,N,2,3300,
20200331,96000,88700,96000,87200,13021,1219892300,00,0.00,N,2,8700,
20200330,87300,85100,87300,83100,3041,258553600,00,0.00,N,2,700,
20200327,86600,87600,89900,85300,3979,346082700,00,0.00,N,5,-300,
20200326,86900,87900,89800,86300,4543,397854300,00,0.00,N,5,-1000,
20200325,87900,88500,94900,83500,9357,820615000,00,0.00,N,2,900,
20200324,87000,77000,91800,77000,13545,1180728700,00,0.00,N,2,11900,
20200323,75100,73500,76400,71900,6159,460420400,00,0.00,N,5,-1100,
20200320,76200,74100,77000,74100,5840,440769200,00,0.00,N,2,2100,
20200319,74100,86500,86500,72000,15379,1194917900,00,0.00,N,5,-10100,
20200318,84200,89700,90800,84200,3314,290380700,00,0.00,N,5,-3900,
20200317,88100,85300,90000,83200,6058,524276400,00,0.00,N,5,-100,
20200316,88200,90200,92000,88200,4613,415026000,00,0.00,N,5,-4000,
20200313,92200,84000,93000,77400,28197,2316559300,00,0.00,N,5,-500,
20200312,92700,99400,99400,92700,12086,1137170100,00,0.00,N,5,-6700,
20200311,99400,102000,102000,99000,7250,727191400,00,0.00,N,5,-2100,
20200310,101500,100000,101500,98500,4294,428317700,00,0.00,N,2,1500,
20200309,100000,101000,102500,99500,6839,688785400,00,0.00,N,5,-3000,
20200306,103000,102000,103000,99500,8299,839125600,00,0.00,N,2,500,
20200305,102500,101000,103500,99600,6257,635512900,00,0.00,N,2,2800,
20200304,99700,95600,99700,95600,6091,597004000,00,0.00,N,2,3700,
20200303,96000,97800,98000,96000,6108,590252600,00,0.00,N,2,200,
20200302,95800,94100,97100,93600,7202,687958400,00,0.00,N,2,800,
20200228,95000,100000,101500,95000,13824,1338122100,00,0.00,N,5,-5000,
20200227,100000,104000,105000,100000,3698,375676500,00,0.00,N,5,-3000,
20200226,103000,100000,106000,99900,5753,597588000,00,0.00,N,3,0,
20200225,103000,99200,104000,99200,5946,610924400,00,0.00,N,2,2500,
20200224,100500,100000,102000,96100,32335,3197742700,00,0.00,N,5,-2500,
