stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190801,127000,129000,130500,123000,12146,1536108000,00,0.00,N,5,-2500,
20190731,129500,123000,129500,122000,6256,796677500,00,0.00,N,2,6500,
20190730,123000,125500,127000,122000,5029,624542500,00,0.00,N,5,-2000,
20190729,125000,130000,130000,123000,6621,831503500,00,0.00,N,5,-4000,
20190726,129000,128000,131000,125000,3976,514455500,00,0.00,N,5,-1000,
20190725,130000,130000,130500,127000,4545,588059500,00,0.00,N,2,1000,
20190724,129000,126500,130000,126000,5903,763415000,00,0.00,N,2,1500,
20190723,127500,128000,129000,126000,8645,1100514500,00,0.00,N,2,2500,
20190722,125000,124500,126000,121000,6413,794614500,00,0.00,N,2,500,
20190719,124500,124000,126500,121500,9000,1115813500,00,0.00,N,5,-500,
20190718,125000,118000,125500,118000,11564,1420722500,00,0.00,N,2,7000,
20190717,118000,121000,121500,116500,9022,1073095000,00,0.00,N,5,-3000,
20190716,121000,119000,121500,116500,6738,799077500,00,0.00,N,2,2500,
20190715,118500,123500,123500,117500,5403,649665000,00,0.00,N,5,-5500,
20190712,124000,123500,125000,121500,4107,506582500,00,0.00,N,3,0,
20190711,124000,126500,126500,122500,3571,445980000,00,0.00,N,5,-1500,
20190710,125500,114000,127500,113000,17495,2142951500,00,0.00,N,2,10500,
20190709,115000,118500,118500,114000,4868,560834500,00,0.00,N,5,-3000,
20190708,118000,121500,122500,117500,4243,502837500,00,0.00,N,5,-3500,
20190705,121500,118000,123000,117000,7961,957566000,00,0.00,N,2,3500,
20190704,118000,118500,119000,116500,3647,429597500,00,0.00,N,5,-500,
20190703,118500,119500,120000,115500,6798,795691000,00,0.00,N,5,-500,
20190702,119000,120000,121000,118500,3840,458452500,00,0.00,N,5,-1500,
20190701,120500,121500,122500,119500,3418,410634000,00,0.00,N,5,-1000,
20190628,121500,120000,122500,118500,4914,587729000,00,0.00,N,3,0,
20190627,121500,121000,123000,120000,3062,372552500,00,0.00,N,2,500,
20190626,121000,118500,122000,118000,5411,653693500,00,0.00,N,2,2000,
20190625,119000,121000,122500,118000,7777,927749500,00,0.00,N,5,-2000,
20190624,121000,125000,125000,120500,7939,964685500,00,0.00,N,5,-3500,
20190621,124500,129000,129000,124000,8697,1088843500,00,0.00,N,5,-4000,
20190620,128500,127500,130000,127000,2809,361404500,00,0.00,N,2,1500,
20190619,127000,127000,128500,126500,2411,306193500,00,0.00,N,2,500,
20190618,126500,127000,128500,126000,4785,610796000,00,0.00,N,2,500,
20190617,126000,126000,128000,125500,2936,372938500,00,0.00,N,3,0,
20190614,126000,131000,131000,126000,4412,563323000,00,0.00,N,5,-5000,
20190613,131000,129000,131000,125000,7871,1017435500,00,0.00,N,2,3000,
20190612,128000,128000,129000,126000,4692,597181000,00,0.00,N,3,0,
20190611,128000,124000,129000,123500,8055,1024921000,00,0.00,N,2,4000,
20190610,124000,125000,127000,123000,3879,483042500,00,0.00,N,2,500,
20190607,123500,123000,125500,122000,4201,520955500,00,0.00,N,3,0,
20190605,123500,120500,124500,120500,4925,603119000,00,0.00,N,2,3500,
20190604,120000,122000,122000,119500,4037,484767500,00,0.00,N,5,-1000,
20190603,121000,120500,122000,118500,3317,400247500,00,0.00,N,2,500,
20190531,120500,123000,123000,120500,8080,980660500,00,0.00,N,5,-3000,
20190530,123500,121000,124000,117000,9096,1085143000,00,0.00,N,2,3000,
20190529,120500,124000,130000,120000,6867,835094500,00,0.00,N,5,-3500,
20190528,124000,122500,125500,122000,5389,664587000,00,0.00,N,2,1500,
20190527,122500,124000,126500,122000,4364,539807000,00,0.00,N,5,-3500,
20190524,126000,124500,126500,121000,10909,1349084000,00,0.00,N,3,0,
20190523,126000,128000,130000,124000,8656,1089160000,00,0.00,N,5,-4000,
20190522,130000,129000,130000,128000,2373,306388500,00,0.00,N,2,1000,
20190521,129000,129500,131000,127000,8130,1043486000,00,0.00,N,5,-2000,
20190520,131000,131500,133500,128000,7686,1006506500,00,0.00,N,2,2500,
20190517,128500,131500,134500,128500,6315,827899000,00,0.00,N,5,-3000,
20190516,131500,135000,137500,130000,8211,1088876000,00,0.00,N,5,-5000,
20190515,136500,132500,137000,131500,7034,946063000,00,0.00,N,2,3000,
20190514,133500,135000,135000,131000,9140,1207681000,00,0.00,N,5,-1500,
20190513,135000,138000,139500,134000,6835,925153500,00,0.00,N,5,-5000,
20190510,140000,142000,142000,136500,3633,506241000,00,0.00,N,5,-2000,
20190509,142000,143000,149500,139500,8754,1261309500,00,0.00,N,3,0,
20190508,142000,142000,150000,142000,5102,740939500,00,0.00,N,5,-3500,
20190507,145500,145000,146500,140000,6389,925510500,00,0.00,N,2,1500,
