Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI
2017-12-01,99200,102000,98700,101500,348236,0.03783231083844574,,
2017-12-04,102000,106000,101500,105500,282212,0.039408866995073843,,
2017-12-05,105000,106500,103000,105500,123936,0.0,,
2017-12-06,105000,105500,103000,103000,163063,-0.023696682464455,,
2017-12-07,104500,105000,102500,103500,148018,0.004854368932038833,,
2017-12-08,103500,105000,100500,101500,120057,-0.019323671497584516,,
2017-12-11,101000,102500,99300,102000,134936,0.0049261083743843415,,
2017-12-12,101000,102000,99600,101000,80621,-0.009803921568627416,,
2017-12-13,101000,104000,101000,103000,94540,0.01980198019801982,,
2017-12-14,101000,104000,100500,101000,225053,-0.01941747572815533,,
2017-12-15,102500,106500,101000,106000,220359,0.04950495049504955,,
2017-12-18,107000,108500,105000,106000,154878,0.0,,
2017-12-19,105500,106000,102000,104500,81081,-0.014150943396226467,,
2017-12-20,104500,106000,103000,105000,68175,0.004784688995215225,58.13953488372093,
2017-12-21,104500,105000,102500,103500,67682,-0.014285714285714235,54.34782608695652,
2017-12-22,103500,104000,100000,101000,88243,-0.024154589371980673,39.53488372093023,
2017-12-26,101000,103500,101000,101500,79978,0.004950495049504955,40.909090909090914,
2017-12-27,101000,103500,99800,103000,78340,0.014778325123152802,50.0,
2017-12-28,103000,105000,101500,104500,65732,0.014563106796116498,52.27272727272727,
2018-01-02,104500,105000,102500,103500,79985,-0.009569377990430672,54.76190476190476,
2018-01-03,102500,105500,102500,105000,105404,0.01449275362318847,56.81818181818182,
2018-01-04,105000,107000,103500,104500,94886,-0.004761904761904745,58.13953488372093,
2018-01-05,104500,106000,104000,104000,63309,-0.004784688995215336,52.50000000000001,
2018-01-08,105500,110000,105000,109500,215093,0.05288461538461542,68.08510638297872,
2018-01-09,109500,110000,107500,109000,88460,-0.004566210045662156,57.89473684210526,
2018-01-10,109000,112000,107500,108000,103437,-0.00917431192660545,55.0,
2018-01-11,109000,109000,105500,106000,123603,-0.01851851851851849,53.65853658536585,0.49469501627425283
2018-01-12,106500,109000,105500,108000,74501,0.018867924528301883,56.81818181818182,0.6053647392468884
2018-01-15,107000,109000,106500,108000,83330,0.0,60.97560975609756,0.7509827957898297
2018-01-16,107500,109000,107000,107000,63245,-0.0092592592592593,65.78947368421052,0.915527252294437
2018-01-17,106500,111000,106500,109500,161270,0.02336448598130847,69.04761904761905,1.0
2018-01-18,109000,111000,108500,110000,82585,0.004566210045662045,67.5,0.9077419354838708
2018-01-19,111000,111000,108000,110000,102343,0.0,64.86486486486487,0.7472292436321214
2018-01-22,110000,111000,109000,110500,77694,0.00454545454545463,69.44444444444444,1.0
2018-01-23,110500,111000,106500,108500,112838,-0.018099547511312264,59.45945945945946,0.41072219760744333
2018-01-24,107500,108500,104500,105500,162769,-0.027649769585253448,52.38095238095237,0.0
2018-01-25,104500,106000,103000,104000,141259,-0.014218009478673022,50.0,0.0
2018-01-26,103500,106000,102000,105500,194579,0.014423076923076872,38.888888888888886,0.0
2018-01-29,105500,107000,103500,104000,152701,-0.014218009478673022,36.8421052631579,0.0
2018-01-30,104500,106000,103500,103500,90397,-0.004807692307692291,37.83783783783784,0.030541752514846632
2018-01-31,103500,105000,101500,104000,141512,0.004830917874396157,44.11764705882352,0.22316011606436267
2018-02-01,103500,104500,102500,103500,100414,-0.004807692307692291,35.48387096774192,0.0
2018-02-02,103000,104000,100000,101500,107540,-0.019323671497584516,31.42857142857143,0.0
2018-02-05,100000,102000,99900,99900,123801,-0.015763546798029604,30.38674033149171,0.0
2018-02-06,97000,99400,96100,98900,136083,-0.010010010010010006,18.07228915662651,0.0
2018-02-07,100000,102000,98900,99800,129058,0.009100101112234471,20.0,0.03752442996742663
2018-02-08,99600,100500,97800,98100,102375,-0.017034068136272507,18.181818181818187,0.0021320698845128955
2018-02-09,97000,97000,90600,91500,364482,-0.06727828746177367,11.693548387096769,0.0
2018-02-12,92100,92500,89400,91200,192634,-0.003278688524590123,12.55411255411255,0.021150628512591727
2018-02-13,92000,92000,90300,90900,127814,-0.003289473684210509,14.215686274509807,0.06584107327141403
2018-02-14,90100,91900,90100,91600,61088,0.007700770077007757,18.367346938775512,0.20582834450532247
2018-02-19,92700,92700,90200,90900,95974,-0.007641921397379958,11.170212765957444,0.0
2018-02-20,91000,91800,90800,91600,52791,0.007700770077007757,15.555555555555543,0.13310119236045134
2018-02-21,91800,93100,90700,92700,64697,0.012008733624454093,20.967741935483872,0.29736850166957707
2018-02-22,91900,93100,91500,91600,49242,-0.011866235167206085,17.708333333333343,0.2689073159256652
2018-02-23,92500,93100,91400,92700,53907,0.012008733624454093,22.727272727272734,0.5704835299734028
2018-02-26,93100,93200,91800,92400,53237,-0.003236245954692518,24.86187845303867,0.7124942651781618
2018-02-27,92400,92700,91200,91900,68940,-0.005411255411255422,26.470588235294116,1.0
2018-02-28,91300,91600,91000,91400,59005,-0.005440696409140355,27.272727272727266,1.0
