Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI
2017-12-01,332000,334000,327000,328500,265832,-0.0194029850746269,,
2017-12-04,329500,338000,328000,337500,272250,0.027397260273972712,,
2017-12-05,338500,346000,338000,345000,311882,0.022222222222222143,,
2017-12-06,344000,344000,333000,333000,253371,-0.034782608695652195,,
2017-12-07,332000,336500,326000,332500,234419,-0.0015015015015015232,,
2017-12-08,330000,332500,325500,330500,193234,-0.006015037593984918,,
2017-12-11,330000,334000,328000,332500,190866,0.00605143721633894,,
2017-12-12,333000,334500,328000,332000,211538,-0.0015037593984962294,,
2017-12-13,328500,337000,328500,334500,162803,0.0075301204819278045,,
2017-12-14,337000,341000,330500,330500,384127,-0.01195814648729443,,
2017-12-15,333500,335500,329500,333500,185971,0.00907715582450841,,
2017-12-18,331500,333500,321000,326000,263519,-0.022488755622188883,,
2017-12-19,327500,331000,326000,327000,235962,0.0030674846625766694,,
2017-12-20,325500,336000,325500,333500,227345,0.01987767584097866,54.310344827586206,
2017-12-21,338500,341000,334500,337000,264986,0.010494752623688264,56.91056910569106,
2017-12-22,337000,338000,333000,337000,161337,0.0,49.523809523809526,
2017-12-26,338000,340000,335000,339500,188453,0.007418397626112849,44.210526315789465,
2017-12-27,334500,339000,332000,334500,143284,-0.014727540500736325,51.85185185185185,
2017-12-28,335000,335000,329000,332500,164553,-0.005979073243647215,50.0,
2018-01-02,335000,341000,332500,339000,153013,0.019548872180451093,59.13978494623657,
2018-01-03,347000,358500,346500,357500,485812,0.054572271386430726,69.84126984126985,
2018-01-04,362000,370000,361000,367500,416948,0.027972027972027913,74.48275862068965,
2018-01-05,369000,369500,365500,368000,205202,0.0013605442176871652,73.75886524822695,
2018-01-08,370000,374000,363500,369500,206165,0.0040760869565217295,78.6764705882353,
2018-01-09,372500,377500,371500,377500,229700,0.021650879566982306,80.13698630136986,
2018-01-10,375000,383000,370000,372500,208474,-0.013245033112582738,82.97872340425532,
2018-01-11,369000,371500,363000,366500,210191,-0.016107382550335614,76.15894039735099,0.8240882084007636
2018-01-12,373500,389500,373000,386500,295131,0.05457025920873115,79.7752808988764,0.9173693195464075
2018-01-15,387000,387500,377500,380500,186265,-0.015523932729624823,73.77049180327869,0.7624797567974544
2018-01-16,379500,383500,376000,378000,173673,-0.006570302233902758,71.80851063829788,0.7118717504332757
2018-01-17,376000,386000,375500,385500,230473,0.01984126984126977,73.23232323232324,0.7044639947865756
2018-01-18,385500,388500,379500,385000,211404,-0.0012970168612191912,76.71957671957672,0.8102065198839393
2018-01-19,385000,395500,384000,385500,227900,0.0012987012987013546,78.49462365591398,0.8119001919385798
2018-01-22,385000,386000,368000,377500,249860,-0.02075226977950717,70.37037037037037,0.04027420736932221
2018-01-23,377500,382000,376000,380000,174829,0.0066225165562914245,64.3312101910828,0.0
2018-01-24,380000,387000,378000,387000,190705,0.018421052631578894,62.91390728476821,0.0
2018-01-25,387000,394000,376500,392000,274674,0.012919896640826822,65.0,0.1039676966292137
2018-01-26,393000,396000,387500,395000,194814,0.007653061224489832,65.6441717791411,0.13607224098710985
2018-01-29,395000,397500,390000,392000,166584,-0.0075949367088608,59.47712418300654,0.0
2018-01-30,388000,393500,379500,379500,270903,-0.03188775510204078,54.166666666666664,0.0
2018-01-31,380000,385500,370500,380500,250773,0.0026350461133068936,58.86075949367089,0.18330132136162755
2018-02-01,385000,400000,381500,395000,334689,0.03810775295663604,55.78231292517007,0.06641109482467027
2018-02-02,390000,390500,381000,383500,227378,-0.029113924050632956,51.89873417721519,0.0
2018-02-05,378000,383000,374500,381500,206251,-0.0052151238591916504,52.22929936305732,0.012429183318230036
2018-02-06,380000,380500,367000,375000,318632,-0.017038007863695914,43.2258064516129,0.0
2018-02-07,381000,385000,363000,365000,242550,-0.026666666666666616,38.50574712643678,0.0
2018-02-08,362000,374000,360000,360500,359224,-0.012328767123287676,36.26373626373627,0.0
2018-02-09,348000,354000,345000,352000,311718,-0.023578363384188616,36.06557377049181,0.0
2018-02-12,355500,364500,352500,363000,215516,0.03125,41.50000000000001,0.18372832369942205
2018-02-13,364500,364500,356500,358500,145737,-0.012396694214875992,35.38461538461537,0.0
2018-02-14,358500,367500,357500,363500,110771,0.013947001394700065,35.38461538461537,0.0
2018-02-19,360000,365000,355500,363500,206970,0.0,33.33333333333333,0.0
2018-02-20,364000,371500,361500,364500,99610,0.0027510316368637433,35.135135135135144,0.07058297967388927
2018-02-21,365500,365500,356500,364000,168234,-0.00137174211248281,40.372670807453424,0.2757558646886714
2018-02-22,359000,363000,356500,359500,144617,-0.012362637362637319,37.5,0.18560606060606077
2018-02-23,364000,368500,359500,362500,125529,0.008344923504867818,27.58620689655173,0.0
2018-02-26,368000,375000,366500,369500,190909,0.0193103448275862,39.70588235294118,0.4918082206144491
2018-02-27,371500,381000,370500,378500,225515,0.02435723951285529,48.0,1.0
2018-02-28,370500,371500,360500,361500,285527,-0.044914134742404244,42.10526315789474,0.7112375533428166
2018-03-02,363500,363500,343500,348500,315702,-0.03596127247579528,40.67796610169491,0.6413192853870818
2018-03-05,349000,361500,346000,348500,220885,0.0,42.857142857142854,0.7480694980694979
2018-03-06,355000,357500,347500,348500,183409,0.0,47.682119205298015,0.9844281367460176
2018-03-07,346000,355000,344000,347500,263641,-0.0028694404591105283,38.16793893129771,0.5183618733237054
2018-03-08,351000,358000,347500,358000,301548,0.030215827338129442,49.65034965034965,1.0
2018-03-09,354000,357000,344000,345000,387238,-0.03631284916201116,38.36477987421383,0.4885108430422376
2018-03-12,350000,356000,345500,353000,236809,0.023188405797101463,43.99999999999999,0.7439125683060105
2018-03-13,348500,356000,348000,353500,190091,0.0014164305949009304,43.67816091954023,0.7293260473588342
2018-03-14,348000,350500,338500,340000,307670,-0.038189533239038176,37.99999999999999,0.47197814207650224
2018-03-15,340000,343500,335500,337500,216743,-0.007352941176470562,38.775510204081634,0.5071261291401805
2018-03-16,338500,344500,338500,342000,246914,0.01333333333333342,39.69849246231156,0.14578896885387416
2018-03-19,345500,354500,341500,343000,305657,0.0029239766081872176,35.82887700534759,0.0
2018-03-20,343500,348000,339000,340500,239582,-0.007288629737609353,28.160919540229884,0.0
2018-03-21,339500,346000,339000,345500,186907,0.014684287812041008,39.33333333333333,0.5199027492051616
2018-03-22,348000,351000,340000,340500,258138,-0.01447178002894356,44.02985074626866,0.7384528637902688
2018-03-23,334500,336000,320000,321500,450499,-0.05580029368575623,34.30232558139535,0.2857872921568714
2018-03-26,325000,333000,322000,328000,318415,0.02021772939346822,38.91891891891892,0.5006181794287273
2018-03-27,335000,345500,333500,345500,368550,0.05335365853658547,49.08256880733945,0.9735785993346177
2018-03-28,335000,338000,332000,335000,164541,-0.03039073806078152,39.449541284403665,0.5395665322580644
2018-03-29,333500,337500,326000,337000,187759,0.005970149253731405,45.91836734693878,0.8487594634628047
