Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI
2019-11-13,10371,10818,9611,9925,15462185,,,
2019-11-14,9969,10505,9656,10416,3649312,0.049471032745591836,,
2019-11-15,10684,11176,10371,10908,5304317,0.047235023041474644,,
2019-11-18,10908,11221,10729,10908,2652187,0.0,,
2019-11-19,10997,11042,10416,10640,1411800,-0.02456912357902452,,
2019-11-20,10595,10595,10014,10059,1859794,-0.05460526315789471,,
2019-11-21,10058,10192,9611,9656,1441331,-0.040063624614772864,,
2019-11-22,9745,9969,9656,9701,953073,0.004660314830157386,,
2019-11-25,9835,9924,9701,9835,596616,0.013813008968147633,,
2019-11-26,9835,9880,9477,9567,1143632,-0.027249618708693468,,
2019-11-27,9567,9656,9164,9209,1139149,-0.03742029894428767,,
2019-11-28,9254,9522,9119,9254,673064,0.004886524052557295,,
2019-11-29,9343,9388,9030,9031,624067,-0.024097687486492325,,
2019-12-02,9030,9298,8708,9165,1043572,0.014837780976636017,38.959907030796046,
2019-12-03,9119,9298,8932,9254,458199,0.009710856519367095,40.49844236760124,
2019-12-04,9164,9522,9120,9299,605963,0.004862762048843727,31.896272285251214,
2019-12-05,9298,9745,9164,9612,809672,0.033659533283148635,27.70130763936683,
2019-12-06,9522,9880,9477,9791,687507,0.018622555139409025,31.896272285251214,
2019-12-09,9969,9969,9611,9656,547491,-0.01378817281176592,33.33333333333333,
2019-12-10,9656,9790,9611,9791,327883,0.013980944490472158,44.652833200319236,
2019-12-11,9835,9924,9611,9746,460356,-0.00459605760392201,52.094972067039116,
2019-12-12,9790,9835,9567,9746,475215,0.0,51.069900142653346,
2019-12-13,9745,9790,9522,9612,645240,-0.01374923045351939,44.6980504041845,
2019-12-16,9611,9611,9388,9478,310051,-0.013940907199334163,47.73996952767902,
2019-12-17,9522,9567,9343,9433,404434,-0.004747837096433893,56.76328502415459,
2019-12-18,9432,9432,9075,9165,711197,-0.02841089791158702,47.63171899946781,
2019-12-19,9209,9298,8941,9031,668049,-0.014620840152755,50.0,0.7672806315066926
2019-12-20,9030,9209,8985,9209,391198,0.019709888162994238,51.19956379498364,0.8085566871274481
2019-12-23,9209,9298,9164,9209,328837,0.0,48.710601719197705,0.7229134412178025
2019-12-24,9164,9209,9030,9075,395395,-0.014550982734281681,43.89312977099237,0.5571479847101183
2019-12-26,9075,9298,8985,9165,470460,0.009917355371900749,36.12662942271881,0.1701192331336759
2019-12-27,9209,9209,9075,9120,292908,-0.004909983633387904,27.285037237643877,0.0
2019-12-30,9298,9298,9164,9254,346604,0.014692982456140369,36.38211382113821,0.30860302991472816
2020-01-02,9343,9388,9254,9299,218029,0.004862762048843727,32.25108225108224,0.16846472861629277
2020-01-03,9298,9298,9075,9165,480865,-0.014410151629207446,30.305084745762713,0.10245003468288959
2020-01-06,9209,9209,8985,8986,327864,-0.019530823786142903,27.025392986698918,0.0
2020-01-07,9075,9120,8941,9075,412853,0.009904295570888122,33.31261653200745,0.21142129164332188
2020-01-08,9075,10595,9030,9701,8360503,0.06898071625344349,55.30699666825321,0.9510292002517481
2020-01-09,9120,9164,8923,9031,2749832,-0.06906504484073805,42.62655906089509,0.5516365426042477
2020-01-10,9075,9119,8905,8914,1363218,-0.01295537592736129,45.126213592233015,0.6400210118685644
2020-01-13,8869,8941,8717,8736,1413859,-0.019968588736818504,44.368079419625815,0.6132143929390421
2020-01-14,8780,8932,8780,8852,661554,0.013278388278388231,43.01916308173641,0.5655185001220026
2020-01-15,8851,8887,8771,8798,457537,-0.006100316312697696,42.12945231711988,0.5340595073917984
2020-01-16,8816,8905,8798,8816,378924,0.002045919527165374,44.809619238476955,0.628826655377297
2020-01-17,8807,8851,8744,8744,426352,-0.008166969147005432,41.50181671376666,0.5118671448079689
2020-01-20,8753,8824,8556,8610,884423,-0.01532479414455623,40.062353858144974,0.4609696472038807
2020-01-21,8583,8637,8315,8315,1228260,-0.03426248548199773,32.78327832783279,0.20359118973473397
2020-01-22,8360,8503,8333,8333,454405,0.0021647624774503438,32.111111111111114,0.17982424835863114
2020-01-23,8315,8360,8154,8226,693922,-0.012840513620544836,32.435465768799105,0.19129299890545887
2020-01-28,8029,8029,7895,7958,673279,-0.03257962557743743,31.390296886314275,0.0
2020-01-29,8047,8208,7930,8101,442734,0.01796933902990694,32.70596590909091,0.0550104753068891
2020-01-30,8064,8449,8047,8226,693338,0.015430193803234182,18.142548596112306,0.0
2020-01-31,8154,8476,8154,8244,639107,0.002188183807439792,26.337943475646426,0.3037168924500184
2020-02-03,8109,8377,8002,8333,423649,0.010795730228044587,32.23241590214067,0.528362019772974
2020-02-04,8333,8368,8216,8271,525437,-0.007440297611904456,34.69387755102041,0.6206654332933678
2020-02-05,8279,8297,8109,8226,379188,-0.005440696409140355,28.383977900552495,0.3840477809426184
2020-02-06,8252,8431,8225,8342,545249,0.01410162898127898,34.90066225165563,0.628419742096477
2020-02-07,8351,8610,8279,8557,575459,0.025773195876288568,42.41359109548917,1.0
2020-02-10,8503,8690,8449,8521,468661,-0.00420708192123409,43.32734889287851,1.0
2020-02-11,8565,8592,8368,8378,521276,-0.016782067832413983,43.095238095238095,0.9907836951293904
2020-02-12,8422,8440,8243,8369,364591,-0.0010742420625448057,51.93687230989956,1.0
2020-02-13,8333,8422,8154,8226,521836,-0.017086868204086558,46.47794601711653,0.8384661773670611
2020-02-14,8225,8270,8208,8244,129902,0.002188183807439792,50.62937062937062,0.9613100208306428
2020-02-17,8261,8342,8243,8288,245563,0.005337214944201918,63.681592039801,1.0
2020-02-18,8243,8368,8225,8288,311016,0.0,58.79586077140169,0.8927133532253316
2020-02-19,8342,8601,8243,8592,752972,0.03667953667953672,64.73429951690821,1.0
2020-02-20,8646,8655,8449,8592,615593,0.0,64.2156862745098,0.9857329118605362
2020-02-21,8485,8583,8413,8503,456614,-0.010358472998137858,56.944444444444436,0.7857005185627092
2020-02-24,8404,8404,7957,7958,728264,-0.06409502528519351,40.831868775629765,0.34244238624497836
2020-02-25,7912,8100,7859,7868,718744,-0.011309374214626744,39.783105022831045,0.16365563232418945
2020-02-26,7743,7886,7680,7716,581453,-0.01931875953228268,32.494407158836694,0.0
2020-02-27,7716,7823,7403,7421,763886,-0.03823224468636599,19.593147751605997,0.0
2020-02-28,7260,7582,7152,7314,739732,-0.014418541975474986,18.875709128416716,0.0
2020-03-02,7322,7430,7161,7242,740239,-0.009844134536505345,19.593147751605997,0.015644585171752837
2020-03-03,7358,7421,7179,7180,433174,-0.008561170947252172,19.052576782925556,0.0038568053010461863
2020-03-04,7161,7269,7161,7233,352862,0.007381615598885727,22.883670125614415,0.08739825980790554
2020-03-05,7296,7448,7260,7332,514969,0.013687266694317746,26.15062761506276,0.15863807467731786
2020-03-06,7304,7304,7170,7207,428289,-0.017048554282596884,22.88008028098345,0.08731997906267211
2020-03-09,7170,7170,6670,6724,1006446,-0.06701817677258226,18.4168012924071,0.0
2020-03-10,6661,6804,6527,6760,490271,0.005353955978584235,8.514492753623202,0.0
2020-03-11,6804,6813,6446,6500,529785,-0.038461538461538436,7.617504051863861,0.0
2020-03-12,6419,6446,6062,6098,666520,-0.061846153846153884,6.760158216468909,0.0
2020-03-13,5418,5892,5409,5704,909665,-0.06461134798294521,7.148288973384041,0.011753365294473213
2020-03-16,5740,6044,5668,5669,432797,-0.006136044880785452,7.300970873786397,0.021015288168255694
2020-03-17,5463,5686,5418,5481,606556,-0.03316281531134235,7.200306396016842,0.022699201886255068
2020-03-18,5498,5561,5132,5132,757701,-0.06367451195037399,7.0544090056285285,0.015175021455692954
2020-03-19,5185,5212,4202,4332,1186417,-0.15588464536243185,5.598570577724843,0.0
2020-03-20,4336,4676,4305,4605,603912,0.06301939058171735,12.953076706940166,0.35784768969130615
2020-03-23,4291,4376,4175,4229,657949,-0.08165038002171554,11.902917634908349,0.30675017326635934
2020-03-24,4336,4586,4296,4578,696857,0.08252541972097416,18.157831614295986,0.611095084728216
2020-03-25,4810,5445,4765,5302,1103075,0.15814766273481862,28.82770129328327,1.0
2020-03-26,5543,5713,5221,5517,1079774,0.04055073557148248,32.6986076986077,1.0
