Date,Open,High,Low,Close,Volume,Change,RSI,Stochastic RSI
2019-03-28,75500,94400,73100,88700,4171304,,,
2019-03-29,92500,94500,80300,82100,1131418,-0.07440811724915442,,
2019-04-01,81800,83600,79100,79600,365847,-0.030450669914738104,,
2019-04-02,80200,82400,78700,81100,247372,0.018844221105527748,,
2019-04-03,81600,82900,79000,79600,199453,-0.018495684340320562,,
2019-04-04,79600,80000,78000,78000,111902,-0.02010050251256279,,
2019-04-05,78400,78500,74200,75200,206446,-0.03589743589743588,,
2019-04-08,75100,77200,73100,76700,153072,0.019946808510638236,,
2019-04-09,77200,80800,75000,80300,241415,0.046936114732724965,,
2019-04-10,80300,87500,79100,84100,398111,0.04732254047322537,,
2019-04-11,84400,89900,83000,89100,290864,0.05945303210463737,,
2019-04-12,88600,91200,86500,87300,143161,-0.02020202020202022,,
2019-04-15,87900,88400,85000,86300,113001,-0.01145475372279492,,
2019-04-16,86500,89400,82800,88500,156540,0.02549246813441486,49.71751412429379,
2019-04-17,90000,91100,87600,88000,90505,-0.005649717514124242,49.02506963788301,
2019-04-18,87300,88300,83600,83700,93744,-0.04886363636363633,52.38095238095237,
2019-04-19,83400,85500,83100,84300,27684,0.007168458781362075,57.413249211356465,
2019-04-22,84000,84700,81300,81500,67344,-0.033214709371293005,50.6060606060606,
2019-04-23,80500,82000,79900,81600,46667,0.0012269938650306678,53.164556962025316,
2019-04-24,82000,82300,79500,80600,54016,-0.01225490196078427,54.193548387096776,
2019-04-25,80600,80900,79200,79200,35872,-0.017369727047146455,56.75675675675676,
2019-04-26,78800,79600,77900,78400,25472,-0.010101010101010055,52.94117647058823,
2019-04-29,76000,79500,75900,79100,128295,0.008928571428571397,47.692307692307686,
2019-04-30,78800,80300,77400,77900,53683,-0.015170670037926715,36.75213675213676,
2019-05-02,77600,77800,76700,77100,39085,-0.010269576379974277,18.75,
2019-05-03,77100,77700,76300,76300,25599,-0.01037613488975353,19.78021978021978,
2019-05-07,75500,75900,73300,73300,82181,-0.03931847968545221,17.82178217821783,0.0
2019-05-08,73100,77200,72400,77000,83513,0.05047748976807642,23.502304147465438,0.14347844106137636
2019-05-09,76800,77600,74300,75100,38595,-0.024675324675324628,22.077922077922068,0.10750144459516457
2019-05-10,74900,75900,72700,73200,39704,-0.025299600532623145,24.637681159420282,0.172155757085168
2019-05-13,72100,72600,67500,67900,99364,-0.07240437158469948,17.71653543307086,0.0
2019-05-14,65700,67400,62800,63300,173465,-0.06774668630338732,16.544117647058826,0.0
2019-05-15,64200,66100,60300,65100,115687,0.028436018957346043,21.45328719723183,0.12208026279451721
2019-05-16,65700,67600,65100,66100,50942,0.015360983102918668,24.913494809688572,0.20812802511664386
2019-05-17,65200,67700,63300,63500,29709,-0.039334341906202774,23.9202657807309,0.20265780730897018
2019-05-20,62300,64000,61000,61200,34129,-0.03622047244094484,22.784810126582286,0.20035489928813294
2019-05-21,60500,62300,60200,61300,46126,0.0016339869281045694,21.290322580645153,0.23486740134730408
2019-05-22,61300,63200,60400,62100,35459,0.013050570962479524,24.18300653594771,0.9127189204708593
2019-05-23,61500,62900,60800,62700,30430,0.009661835748792313,26.31578947368422,1.0
2019-05-24,62500,62500,60300,60300,44144,-0.038277511961722466,25.000000000000014,0.865346534653466
2019-05-27,59000,60000,56800,57400,67040,-0.04809286898839138,25.07836990595611,0.8733666470095273
2019-05-28,57900,61100,57100,61000,41565,0.06271777003484313,24.842767295597483,0.8492558689831238
2019-05-29,60900,60900,59400,59600,17037,-0.022950819672131195,25.239616613418534,0.8898680922405334
2019-05-30,60000,63400,59300,63200,52816,0.06040268456375841,34.848484848484844,1.0
2019-05-31,63200,65700,62200,63900,55729,0.011075949367088667,42.95774647887324,1.0
2019-06-03,63100,64400,62100,62900,15485,-0.015649452269170583,49.193548387096776,1.0
2019-06-04,62900,64000,60800,61200,25289,-0.027027027027026973,42.10526315789474,0.7459689686644358
2019-06-05,63000,63000,60300,61200,11653,0.0,39.662447257383974,0.6584229652935297
2019-06-07,61800,62300,60700,61600,13197,0.006535947712418277,45.58139534883721,0.8705471165479232
2019-06-10,61600,66000,60800,65300,47809,0.060064935064935154,58.951965065502186,1.0
2019-06-11,66000,70000,65200,69000,103764,0.05666156202143946,64.52830188679245,1.0
2019-06-12,69000,70400,67100,69500,44823,0.007246376811594235,64.12213740458014,0.9897654274688183
2019-06-13,69500,70500,68700,69400,17788,-0.0014388489208633226,63.035019455252915,0.9623721225650101
2019-06-14,70300,70900,68000,68500,20193,-0.012968299711815567,66.94214876033058,1.0
2019-06-17,68500,69500,65400,67000,26530,-0.021897810218978075,71.05263157894737,1.0
2019-06-18,66300,69500,66000,68000,26611,0.014925373134328401,67.32673267326733,0.9186716065623813
2019-06-19,68300,68300,63100,65600,66803,-0.03529411764705881,64.15094339622641,0.8093674673759453
2019-06-20,65300,66400,64800,66000,23892,0.0060975609756097615,57.77777777777777,0.5771017568682935
2019-06-21,66600,66600,64100,64100,20172,-0.028787878787878807,50.520833333333336,0.3459166077113547
2019-06-24,63800,64500,62000,62200,22291,-0.029641185647425905,48.25870646766169,0.27385182330301067
2019-06-25,61500,62500,60400,60800,34227,-0.022508038585209,48.98989898989899,0.29714549099055626
2019-06-26,60800,61800,60100,60800,18212,0.0,48.98989898989899,0.13381775467311255
2019-06-27,61000,64300,60900,63000,36594,0.03618421052631571,53.24074074074074,0.218568511072819
2019-06-28,58800,62800,58000,61100,269756,-0.030158730158730163,39.39393939393939,0.0
2019-07-01,61200,61500,58700,59200,82759,-0.03109656301145658,22.77777777777777,0.0
2019-07-02,59200,59200,57500,57600,60234,-0.027027027027026973,18.848167539267024,0.0
2019-07-03,58200,58500,56600,56700,44188,-0.015625,18.090452261306538,0.0
2019-07-04,56200,57700,55400,56300,40557,-0.007054673721340388,18.556701030927826,0.008803428703810684
2019-07-05,56500,56800,54800,55600,51076,-0.01243339253996445,19.354838709677423,0.025679974965447074
2019-07-08,55600,55700,51100,51200,109598,-0.07913669064748197,11.818181818181813,0.0
2019-07-09,50800,54600,50800,53300,84566,0.041015625,21.658986175115203,0.21411860029371552
2019-07-10,53300,55600,52800,53100,43812,-0.0037523452157598447,20.0,0.19752082909977656
2019-07-11,52700,55000,52700,53200,41173,0.0018832391713747842,22.335025380710647,0.2538916917757418
2019-07-12,52900,53500,52400,52400,24627,-0.015037593984962405,23.655913978494624,0.2857798375625202
2019-07-15,52600,53500,51900,52300,19253,-0.001908396946564861,25.433526011560687,0.3286939423233916
2019-07-16,52100,52700,51000,51200,45483,-0.021032504780114758,23.913043478260875,0.29198731258227845
2019-07-17,51100,52000,51000,51500,23198,0.005859375,15.151515151515156,0.12087912087912121
2019-07-18,51500,51900,50800,51200,20087,-0.005825242718446644,16.778523489932894,0.36431996145666956
2019-07-19,51000,54400,51000,53400,49236,0.04296875,30.921052631578945,1.0
2019-07-22,54000,55700,53500,54800,47062,0.02621722846441954,40.66666666666667,1.0
2019-07-23,55000,55400,53800,54100,23645,-0.012773722627737238,41.216216216216225,1.0
2019-07-24,53900,54700,53200,53200,21882,-0.01663585951940849,39.869281045751634,0.9541828153465033
2019-07-25,52900,54200,52200,53500,19185,0.005639097744360999,42.95302013422819,1.0
2019-07-26,52500,54300,52500,53900,19863,0.007476635514018781,62.38532110091743,1.0
2019-07-29,53500,53500,51000,51700,25489,-0.04081632653061229,42.72727272727273,0.5838140082401412
2019-07-30,51700,52300,51400,52000,14368,0.005802707930367523,45.04504504504504,0.6328842085169336
2019-07-31,51500,51900,50200,51500,19936,-0.009615384615384581,42.608695652173914,0.5813035801110628
2019-08-01,51400,53500,51400,52100,20616,0.011650485436893288,48.67256637168142,0.7096834681514895
2019-08-02,51200,52900,50700,52000,19554,-0.0019193857965451588,48.67256637168142,0.7096834681514895
2019-08-05,51200,52200,48800,48850,51705,-0.060576923076923084,41.19850187265918,0.5514479766683641
2019-08-06,47250,48450,46500,47000,36884,-0.03787103377686796,34.899328859060404,0.39732685297691367
2019-08-07,46500,54500,46500,52500,117671,0.11702127659574457,53.23383084577114,0.7091465748182164
2019-08-08,52900,54700,52900,53900,50875,0.026666666666666616,51.29533678756477,0.5965223225063608
2019-08-09,54000,54600,52300,52700,32422,-0.02226345083487946,44.502617801047116,0.3493884760457128
2019-08-12,52800,54100,52200,53900,21974,0.022770398481973375,49.48979591836735,0.5308328304440056
2019-08-13,53300,53700,52700,53200,16108,-0.012987012987012991,50.0,0.5493951612903226
2019-08-14,53700,54000,52600,53400,12006,0.003759398496240518,49.740932642487046,0.5399697290471149
2019-08-16,52200,53700,52200,53500,13088,0.001872659176029856,48.94736842105264,0.7662078616683765
2019-08-19,54200,56000,53700,55700,45924,0.04112149532710285,60.526315789473685,1.0
2019-08-20,55700,56100,54800,55900,26306,0.0035906642728904536,60.31746031746032,0.9918501744828419
2019-08-21,56300,56700,55300,56600,27503,0.012522361359570633,63.35078534031414,1.0
2019-08-22,56800,57000,55800,56100,16704,-0.00883392226148405,60.526315789473685,0.9007267148976553
2019-08-23,55200,57600,54700,57400,27957,0.02317290552584672,63.366336633663366,1.0
2019-08-26,55700,56400,54300,54500,490999,-0.05052264808362372,64.16040100250626,1.0
2019-08-27,55500,56100,53100,53800,29910,-0.012844036697247652,68.08510638297872,1.0
2019-08-28,54900,54900,52700,53200,25697,-0.01115241635687736,52.51798561151079,0.33988642812721953
2019-08-29,53100,53200,51900,52800,27583,-0.007518796992481258,45.736434108527135,0.05231917332190898
2019-08-30,53200,54100,53100,53300,12363,0.009469696969697017,52.459016393442624,0.3008045490290968
2019-09-02,53800,53800,51900,52500,22605,-0.015009380863039379,44.06779661016949,0.0
2019-09-03,52100,52900,50800,51500,66571,-0.01904761904761909,42.97520661157025,0.0
2019-09-04,50700,53200,50600,53100,26209,0.03106796116504862,48.88888888888889,0.2355119825708062
2019-09-05,53300,53600,52400,53000,27631,-0.0018832391713747842,48.14814814814815,0.2060120344434071
2019-09-06,53000,53400,52200,52300,7800,-0.013207547169811318,35.83333333333334,0.0
2019-09-09,52400,53000,50700,51100,19159,-0.02294455066921608,31.538461538461533,0.0
2019-09-10,51400,51800,50900,51100,15922,0.0,27.642276422764226,0.0
2019-09-11,51000,51600,50900,51600,14674,0.009784735812133016,31.707317073170728,0.10051325919589386
2019-09-16,51800,51800,51100,51600,7709,0.0,23.63636363636364,0.0
2019-09-17,51600,52500,51600,51800,14835,0.003875968992248069,33.73493975903615,0.22719599022722756
2019-09-18,52700,52900,51800,52300,26577,0.009652509652509744,40.74074074074074,0.592223564143854
2019-09-19,52700,54300,51800,54000,55572,0.03250478011472269,54.34782608695652,1.0
2019-09-20,54500,55400,53200,55200,48919,0.022222222222222143,61.99999999999999,1.0
2019-09-23,55500,55500,54500,55400,24023,0.0036231884057971175,60.824742268041234,0.9693653197830655
2019-09-24,55800,57900,55800,57500,88889,0.03790613718411562,72.72727272727273,1.0
2019-09-25,57500,58200,56100,57300,50346,-0.003478260869565264,78.43137254901961,1.0
2019-09-26,57400,57700,54800,56000,58822,-0.022687609075043635,64.64646464646465,0.7484276729559748
2019-09-27,56500,56500,55200,55500,12629,-0.008928571428571397,62.135922330097095,0.7026106840333268
2019-09-30,52000,54400,52000,54100,239174,-0.02522522522522519,58.18181818181818,0.630448926480156
2019-10-01,53900,54700,53700,54700,86168,0.01109057301293892,67.3076923076923,0.7969946449126669
2019-10-02,54000,54300,53200,53900,50360,-0.014625228519195566,62.50000000000001,0.7092550422901757
2019-10-04,54100,54300,52300,52300,45427,-0.029684601113172504,52.84552845528455,0.533062506942571
2019-10-07,52500,52700,51000,51100,57323,-0.02294455066921608,48.14814814814815,0.32246887479445613
2019-10-08,51100,52300,50500,51500,42715,0.007827788649706457,48.90510948905109,0.21661533268638444
2019-10-10,51500,53500,51200,52700,30430,0.023300970873786353,51.388888888888886,0.10701438848920838
2019-10-11,52500,53200,52500,53200,29138,0.009487666034155628,46.96969696969697,0.0
2019-10-14,53300,53700,52700,53000,30704,-0.003759398496240629,40.98360655737705,0.0
2019-10-15,53000,54200,53000,53500,48726,0.009433962264151052,42.4,0.03782317596566514
2019-10-16,54000,54200,52500,53000,22748,-0.009345794392523366,29.357798165137623,0.0
2019-10-17,52700,52800,50900,51700,68664,-0.024528301886792447,26.66666666666667,0.0
2019-10-18,52200,53300,51800,53100,36755,0.027079303675048294,38.01652892561983,0.27927105873764874
2019-10-21,52800,53200,52200,52900,16771,-0.0037664783427495685,38.983050847457626,0.30305298615195414
2019-10-22,52600,54300,52000,53700,60685,0.01512287334593565,48.214285714285715,0.5301937809824245
2019-10-23,53500,54400,52300,52700,22279,-0.01862197392923648,41.37931034482759,0.4105854049719325
2019-10-24,52500,53100,52100,52400,17651,-0.005692599620493399,43.24324324324324,0.6332046332046332
2019-10-25,52500,53200,51700,52900,24928,0.009541984732824416,53.0,1.0
2019-10-28,52900,53700,52400,53200,25685,0.005671077504725952,61.53846153846154,1.0
2019-10-29,52900,53500,52800,53400,18730,0.003759398496240518,60.674157303370784,0.9752148050231327
2019-10-30,53300,53900,52600,53100,32151,-0.005617977528089901,52.5,0.7408088235294117
2019-10-31,53100,53600,52000,52200,39656,-0.016949152542372836,44.047619047619044,0.49842436974789894
2019-11-01,52500,53300,51400,53300,41474,0.021072796934865856,51.61290322580645,0.7153700189753319
2019-11-04,54200,55500,54000,54400,106920,0.02063789868667909,54.54545454545455,0.7994652406417112
