체결시각,체결가,전일비,매도,매수,거래량,변동량
15:49,141000,6400,0,141000,163594,1
15:46,141000,6400,0,141000,163593,26
15:40,141000,6400,0,0,163567,6
15:30,141000,6400,141100,141000,163561,12373
15:19,141400,6000,141500,141300,151188,1601
15:18,141400,6000,141500,141400,149587,335
15:17,141500,5900,141500,141400,149252,642
15:16,141400,6000,141500,141400,148610,321
15:15,141600,5800,141600,141500,148289,1431
15:14,141500,5900,141500,141400,146858,977
15:13,141500,5900,141600,141500,145881,2122
15:12,141500,5900,141600,141500,143759,580
15:11,141500,5900,141600,141500,143179,449
15:10,141600,5800,141600,141500,142730,329
15:09,141500,5900,141600,141500,142401,619
15:08,141500,5900,141600,141500,141782,377
15:07,141600,5800,141600,141500,141405,320
15:06,141500,5900,141600,141500,141085,485
15:05,141500,5900,141600,141500,140600,342
15:04,141500,5900,141600,141500,140258,479
15:03,141700,5700,141700,141600,139779,696
15:02,141700,5700,141800,141700,139083,344
15:01,141700,5700,141800,141700,138739,275
15:00,141500,5900,141600,141500,138464,228
14:59,141600,5800,141700,141500,138236,547
14:58,141700,5700,141700,141600,137689,215
14:57,141700,5700,141700,141600,137474,363
14:56,141800,5600,141700,141600,137111,456
14:55,141600,5800,141700,141600,136655,340
14:54,141700,5700,141700,141600,136315,325
14:53,141700,5700,141700,141600,135990,323
14:52,141600,5800,141700,141600,135667,306
14:51,141600,5800,141700,141600,135361,983
14:50,141500,5900,141600,141500,134378,1981
14:49,141500,5900,141600,141500,132397,497
14:48,141500,5900,141600,141500,131900,1731
14:47,141600,5800,141700,141600,130169,973
14:46,141800,5600,141900,141800,129196,518
14:45,141900,5500,141900,141800,128678,341
14:44,141800,5600,141900,141800,128337,276
14:43,142000,5400,142000,141900,128061,423
14:42,141800,5600,141800,141700,127638,397
14:41,141900,5500,141900,141800,127241,334
14:40,141900,5500,141900,141800,126907,900
14:39,142000,5400,142000,141900,126007,337
14:38,142000,5400,142000,141900,125670,401
14:37,142100,5300,142100,142000,125269,517
14:36,141800,5600,141900,141800,124752,306
14:35,141900,5500,141900,141800,124446,1274
14:34,141900,5500,142000,141900,123172,952
14:33,142000,5400,142000,141900,122220,539
14:32,142000,5400,142000,141900,121681,247
14:31,141900,5500,142000,141900,121434,490
14:30,141900,5500,142000,141900,120944,312
14:29,142100,5300,142100,142000,120632,1624
14:28,142100,5300,142200,142100,119008,286
14:27,142100,5300,142200,142100,118722,400
14:26,142300,5100,142300,142200,118322,479
14:25,142300,5100,142400,142300,117843,418
14:24,142300,5100,142300,142200,117425,213
14:23,142300,5100,142300,142200,117212,132
14:22,142300,5100,142300,142200,117080,137
14:21,142300,5100,142300,142200,116943,203
14:20,142300,5100,142300,142200,116740,166
14:19,142200,5200,142200,142100,116574,272
14:18,142300,5100,142300,142200,116302,169
14:17,142300,5100,142300,142200,116133,103
14:16,142300,5100,142300,142000,116030,561
14:15,142200,5200,142300,142200,115469,275
14:14,142300,5100,142300,142200,115194,554
14:13,142200,5200,142200,142100,114640,174
14:12,142200,5200,142200,142100,114466,315
14:11,142100,5300,142100,142000,114151,154
14:10,142100,5300,142100,142000,113997,1002
14:09,142100,5300,142100,142000,112995,394
14:08,142100,5300,142100,142000,112601,804
14:07,141900,5500,142000,141900,111797,183
14:06,142000,5400,142000,141900,111614,775
14:05,142100,5300,142200,142100,110839,637
14:04,142400,5000,142400,142300,110202,123
14:03,142500,4900,142500,142200,110079,426
14:02,142400,5000,142500,142400,109653,247
14:01,142500,4900,142600,142400,109406,219
14:00,142800,4600,142800,142600,109187,325
13:59,142700,4700,142700,142600,108862,177
13:58,142700,4700,142700,142600,108685,209
13:57,142600,4800,142700,142600,108476,531
13:56,142600,4800,142600,142500,107945,170
13:55,142600,4800,142600,142500,107775,216
13:54,142600,4800,142600,142500,107559,106
13:53,142600,4800,142600,142500,107453,171
13:52,142600,4800,142600,142500,107282,79
13:51,142500,4900,142600,142400,107203,171
13:50,142500,4900,142500,142200,107032,600
13:49,142600,4800,142600,142500,106432,198
13:48,142600,4800,142700,142600,106234,477
13:47,142700,4700,142700,142600,105757,132
13:46,142500,4900,142600,142500,105625,188
13:45,142600,4800,142600,142500,105437,371
13:44,142600,4800,142600,142500,105066,160
13:43,142500,4900,142600,142500,104906,108
13:42,142600,4800,142600,142500,104798,170
13:41,142500,4900,142500,142400,104628,261
13:40,142500,4900,142500,142400,104367,479
13:39,142500,4900,142500,142400,103888,593
13:38,142200,5200,142200,142100,103295,337
13:37,142200,5200,142200,142000,102958,386
13:36,142100,5300,142100,142000,102572,112
13:35,142200,5200,142200,142000,102460,393
13:34,142300,5100,142300,142200,102067,295
13:33,142300,5100,142400,142200,101772,103
13:32,142300,5100,142400,142300,101669,91
13:31,142300,5100,142500,142300,101578,260
13:30,142400,5000,142400,142300,101318,209
13:29,142300,5100,142300,142200,101109,546
13:28,142400,5000,142400,142300,100563,312
13:27,142500,4900,142500,142200,100251,291
13:26,142500,4900,142500,142400,99960,330
13:25,142600,4800,142600,142500,99630,409
13:24,142600,4800,142700,142600,99221,188
13:23,142600,4800,142600,142500,99033,109
13:22,142600,4800,142600,142500,98924,216
13:21,142500,4900,142600,142500,98708,456
13:20,142300,5100,142400,142300,98252,67
13:19,142400,5000,142400,142300,98185,214
13:18,142400,5000,142400,142300,97971,180
13:17,142400,5000,142400,142300,97791,70
13:16,142400,5000,142400,142300,97721,74
13:15,142500,4900,142500,142400,97647,437
13:14,142700,4700,142700,142600,97210,85
13:13,142700,4700,142700,142600,97125,77
13:12,142800,4600,142800,142500,97048,172
13:11,142600,4800,142700,142600,96876,230
13:10,142700,4700,142800,142700,96646,83
13:09,142800,4600,142800,142700,96563,127
13:08,142700,4700,142800,142700,96436,129
13:07,142700,4700,142800,142700,96307,405
13:06,142700,4700,142700,142600,95902,162
13:05,142500,4900,142600,142500,95740,213
13:04,142600,4800,142700,142600,95527,156
13:03,142500,4900,142500,142400,95371,122
13:02,142500,4900,142500,142400,95249,80
13:01,142500,4900,142500,142400,95169,144
13:00,142500,4900,142500,142400,95025,205
12:59,142200,5200,142300,142200,94820,179
12:58,142200,5200,142300,142200,94641,732
12:57,142100,5300,142100,142000,93909,283
