stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20230331,735000,722000,735000,714000,248260,180825676000,00,0.00,N,2,14000,
20230330,721000,736000,736000,721000,205051,148915535000,00,0.00,N,5,-14000,
20230329,735000,716000,735000,716000,266278,193429550000,00,0.00,N,2,13000,
20230328,722000,720000,725000,710000,171326,123208235000,00,0.00,N,5,-1000,
20230327,723000,726000,738000,721000,253432,184262548000,00,0.00,N,2,4000,
20230324,719000,741000,741000,712000,266419,192270585000,00,0.00,N,5,-27000,
20230323,746000,721000,751000,721000,294624,217402677000,00,0.00,N,2,14000,
20230322,732000,725000,735000,720000,241511,175895675500,00,0.00,N,2,15000,
20230321,717000,725000,732000,708000,217229,156090929087,00,0.00,N,2,2000,
20230320,715000,709000,724000,707000,178753,127891276484,00,0.00,N,5,-6000,
20230317,721000,745000,747000,705000,344508,247520524600,00,0.00,N,5,-18000,
20230316,739000,724000,739000,716000,214875,156882919750,00,0.00,N,2,5000,
20230315,734000,728000,748000,726000,237535,174864485000,00,0.00,N,2,9000,
20230314,725000,728000,733000,711000,291764,210076653283,00,0.00,N,5,-13000,
20230313,738000,738000,745000,722000,212946,156519711000,00,0.00,N,2,1000,
20230310,737000,722000,741000,721000,233482,171181688000,00,0.00,N,2,5000,
20230309,732000,756000,757000,730000,406161,299079959877,00,0.00,N,5,-22000,
20230308,754000,786000,786000,754000,467520,357109075400,00,0.00,N,5,-39000,
20230307,793000,779000,801000,768000,599331,472861544872,00,0.00,N,2,12000,
20230306,781000,748000,781000,743000,754225,575119030000,00,0.00,N,2,50000,
20230303,731000,711000,740000,705000,327824,237350152000,00,0.00,N,2,21000,
20230302,710000,693000,713000,693000,312760,220113350700,00,0.00,N,2,14000,
20230228,696000,683000,703000,681000,272721,189262200000,00,0.00,N,2,18000,
20230227,678000,669000,679000,667000,167158,112397619000,00,0.00,N,5,-2000,
20230224,680000,681000,696000,678000,199538,136596283000,00,0.00,N,5,-1000,
20230223,681000,680000,688000,668000,224390,152316214000,00,0.00,N,5,-3000,
20230222,684000,682000,690000,677000,221152,151287102000,00,0.00,N,5,-8000,
20230221,692000,693000,700000,687000,177333,123027660660,00,0.00,N,3,0,
20230220,692000,694000,696000,678000,260095,179014268000,00,0.00,N,5,-11000,
20230217,703000,722000,728000,702000,240700,171232152000,00,0.00,N,5,-31000,
20230216,734000,730000,738000,726000,203038,148952456408,00,0.00,N,2,8000,
20230215,726000,739000,743000,724000,270642,198347528000,00,0.00,N,5,-13000,
20230214,739000,727000,740000,725000,199650,146607756000,00,0.00,N,2,16000,
20230213,723000,729000,729000,718000,216393,156481320000,00,0.00,N,5,-12000,
20230210,735000,727000,736000,718000,198917,144721499000,00,0.00,N,5,-3000,
20230209,738000,726000,739000,723000,248965,182929862000,00,0.00,N,2,8000,
20230208,730000,715000,733000,709000,268936,194909228310,00,0.00,N,2,19000,
20230207,711000,695000,717000,690000,207203,146982728136,00,0.00,N,2,10000,
20230206,701000,707000,716000,701000,196338,138848095000,00,0.00,N,5,-13000,
20230203,714000,723000,724000,702000,192762,137570876000,00,0.00,N,5,-2000,
20230202,716000,722000,729000,712000,235254,168945076000,00,0.00,N,5,-4000,
20230201,720000,697000,721000,691000,397659,283587815000,00,0.00,N,2,35000,
20230131,685000,697000,704000,682000,438716,304175358216,00,0.00,N,5,-2000,
20230130,687000,694000,694000,680000,321921,220789422000,00,0.00,N,3,0,
20230127,687000,680000,689000,668000,264725,180538903000,00,0.00,N,2,15000,
20230126,672000,658000,676000,644000,279651,185289867000,00,0.00,N,2,23000,
20230125,649000,635000,652000,632000,254026,164263322000,00,0.00,N,2,30000,
20230120,619000,613000,620000,608000,152086,93530664000,00,0.00,N,2,9000,
20230119,610000,611000,617000,604000,150375,91646944000,00,0.00,N,5,-3000,
20230118,613000,620000,620000,606000,129238,79103127000,00,0.00,N,5,-3000,
20230117,616000,622000,624000,611000,133980,82660625000,00,0.00,N,5,-8000,
20230116,624000,630000,637000,622000,129998,81613050000,00,0.00,N,5,-7000,
20230113,631000,629000,638000,629000,155677,98365437000,00,0.00,N,2,2000,
20230112,629000,631000,633000,622000,240833,151456711280,00,0.00,N,2,5000,
20230111,624000,618000,626000,612000,215996,133861115000,00,0.00,N,2,12000,
20230110,612000,606000,620000,604000,248950,152475892000,00,0.00,N,2,12000,
20230109,600000,592000,602000,586000,227969,135882560000,00,0.00,N,2,14000,
20230106,586000,578000,594000,574000,224115,131301483000,00,0.00,N,2,3000,
20230105,583000,612000,612000,582000,367433,217045081115,00,0.00,N,5,-20000,
20230104,603000,596000,606000,581000,223659,133262672000,00,0.00,N,5,-2000,
20230103,605000,613000,618000,596000,203771,122998837000,00,0.00,N,2,3000,
20230102,602000,597000,616000,597000,142102,86329190000,00,0.00,N,2,11000,
20221229,591000,604000,606000,591000,197767,118176938000,00,0.00,N,5,-12000,
20221228,603000,617000,622000,600000,238902,144864675000,02,0.00,N,5,-21000,
20221227,624000,628000,634000,617000,178861,111606607000,00,0.00,N,3,0,
20221226,624000,618000,627000,618000,124629,77751746000,00,0.00,N,2,2000,
20221223,622000,626000,628000,614000,204131,126649511000,00,0.00,N,5,-15000,
20221222,637000,637000,644000,631000,169014,107451533000,00,0.00,N,2,3000,
20221221,634000,646000,646000,628000,165675,105179352000,00,0.00,N,5,-11000,
20221220,645000,646000,654000,638000,129253,83379352000,00,0.00,N,5,-2000,
20221219,647000,658000,659000,642000,199805,129672256000,00,0.00,N,5,-20000,
20221216,667000,654000,667000,648000,270035,177995602000,00,0.00,N,2,2000,
20221215,665000,661000,673000,658000,197735,131678505000,00,0.00,N,5,-2000,
20221214,667000,648000,669000,648000,221590,146830336000,00,0.00,N,2,24000,
20221213,643000,655000,664000,639000,200049,129401019000,00,0.00,N,5,-7000,
20221212,650000,638000,657000,632000,308741,199444672778,00,0.00,N,2,5000,
20221209,645000,691000,693000,645000,429503,282960257000,00,0.00,N,5,-48000,
20221208,693000,709000,716000,693000,296103,206446563000,00,0.00,N,5,-15000,
20221207,708000,706000,715000,700000,173357,122943445000,00,0.00,N,2,2000,
20221206,706000,685000,711000,681000,212031,148462217000,00,0.00,N,2,9000,
20221205,697000,718000,720000,695000,219973,154312639000,00,0.00,N,5,-21000,
20221202,718000,722000,729000,718000,125481,90555987000,00,0.00,N,5,-8000,
