stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20201201,547000,543000,547000,535000,245050,132809800000,00,0.00,N,2,14000,
20201130,533000,555000,556000,533000,619138,333356555303,00,0.00,N,5,-18000,
20201127,551000,546000,552000,538000,336010,183640987000,00,0.00,N,2,1000,
20201126,550000,545000,551000,536000,400227,218127960000,00,0.00,N,2,12000,
20201125,538000,561000,563000,531000,790975,431013152000,00,0.00,N,5,-14000,
20201124,552000,535000,552000,531000,610630,331005450000,00,0.00,N,2,26000,
20201123,526000,520000,532000,516000,374985,196932988000,00,0.00,N,2,11000,
20201120,515000,518000,518000,510000,361651,185829180000,00,0.00,N,5,-3000,
20201119,518000,505000,518000,500000,447437,229093745000,00,0.00,N,2,17000,
20201118,501000,497000,508000,491000,388798,194440651000,00,0.00,N,2,7500,
20201117,493500,491000,500000,487000,401132,197349109498,00,0.00,N,2,8000,
20201116,485500,492000,496000,485000,569489,277846773000,00,0.00,N,5,-15500,
20201113,501000,498000,505000,482000,997668,493584235000,00,0.00,N,5,-14000,
20201112,515000,513000,519000,508000,493665,253418924000,00,0.00,N,2,3000,
20201111,512000,526000,532000,509000,656555,340946588776,00,0.00,N,5,-21000,
20201110,533000,527000,541000,521000,596508,315973899000,00,0.00,N,3,0,
20201109,533000,512000,536000,509000,824167,434068775000,00,0.00,N,2,34000,
20201106,499000,494000,500000,488500,865926,429032184000,00,0.00,N,2,15000,
20201105,484000,472000,484000,466500,727072,347585233816,00,0.00,N,2,24500,
20201104,459500,466500,471000,453000,493759,228398499000,00,0.00,N,3,0,
20201103,459500,443000,466000,442000,712258,325946713000,00,0.00,N,2,19500,
20201102,440000,447500,448000,427000,460501,200161978000,00,0.00,N,5,-2000,
20201030,442000,433500,454000,432000,1316269,587329179500,00,0.00,N,2,10500,
20201029,431500,425000,432500,420000,261803,111335750500,00,0.00,N,2,1500,
20201028,430000,436500,436500,424500,257709,110812188500,00,0.00,N,3,0,
20201027,430000,413000,431500,413000,399221,169681349500,00,0.00,N,2,12500,
