체결시각,체결가,전일비,매도,매수,거래량,변동량
15:58,29600,950,0,29600,639025,1
15:56,29600,950,0,29600,639024,350
15:53,29600,950,0,29600,638674,26
15:51,29600,950,0,29600,638648,2
15:49,29600,950,0,29600,638646,16
15:45,29600,950,0,0,638630,63
15:44,29600,950,29600,0,638567,45
15:43,29600,950,29600,0,638522,1
15:42,29600,950,29600,0,638521,181
15:41,29600,950,0,29600,638340,2
15:40,29600,950,0,29600,638338,1098
15:30,29600,950,29600,29550,637240,21114
15:19,29550,900,29600,29550,616126,967
15:18,29550,900,29600,29550,615159,2028
15:17,29550,900,29550,29500,613131,3571
15:16,29550,900,29550,29500,609560,2351
15:15,29500,850,29550,29500,607209,462
15:14,29500,850,29550,29500,606747,1982
15:13,29500,850,29550,29500,604765,748
15:12,29500,850,29550,29500,604017,1412
15:11,29500,850,29550,29500,602605,2758
15:10,29450,800,29500,29450,599847,450
15:09,29450,800,29500,29450,599397,4632
15:08,29500,850,29550,29500,594765,1368
15:07,29500,850,29550,29500,593397,158
15:06,29500,850,29550,29500,593239,1991
15:05,29500,850,29550,29500,591248,482
15:04,29550,900,29550,29500,590766,869
15:03,29550,900,29600,29550,589897,1566
15:02,29550,900,29600,29550,588331,527
15:01,29550,900,29600,29550,587804,288
15:00,29550,900,29550,29500,587516,1626
14:59,29550,900,29600,29550,585890,1020
14:58,29550,900,29600,29550,584870,1031
14:57,29550,900,29600,29550,583839,385
14:56,29550,900,29600,29550,583454,367
14:55,29550,900,29600,29550,583087,782
14:54,29600,950,29600,29550,582305,565
14:53,29550,900,29600,29550,581740,1148
14:52,29550,900,29600,29550,580592,823
14:51,29550,900,29600,29550,579769,430
14:50,29550,900,29600,29550,579339,151
14:49,29550,900,29600,29550,579188,111
14:48,29550,900,29600,29550,579077,1179
14:47,29600,950,29600,29550,577898,96
14:46,29550,900,29600,29550,577802,205
14:45,29550,900,29600,29550,577597,375
14:44,29550,900,29600,29550,577222,1813
14:43,29550,900,29600,29550,575409,508
14:42,29550,900,29600,29550,574901,339
14:41,29550,900,29600,29550,574562,559
14:40,29600,950,29600,29550,574003,163
14:39,29600,950,29600,29550,573840,416
14:38,29550,900,29600,29550,573424,113
14:37,29550,900,29600,29550,573311,131
14:36,29600,950,29600,29550,573180,2836
14:35,29500,850,29550,29500,570344,219
14:34,29500,850,29550,29500,570125,613
14:33,29550,900,29550,29500,569512,130
14:32,29500,850,29550,29500,569382,1566
14:31,29500,850,29550,29500,567816,150
14:30,29550,900,29550,29500,567666,2587
14:29,29500,850,29500,29450,565079,810
14:28,29450,800,29500,29450,564269,437
14:27,29450,800,29500,29450,563832,5343
14:26,29450,800,29500,29450,558489,2031
14:25,29450,800,29500,29450,556458,441
14:24,29450,800,29500,29450,556017,3434
14:23,29550,900,29550,29500,552583,136
14:22,29550,900,29550,29500,552447,1409
14:21,29550,900,29600,29550,551038,528
14:20,29550,900,29600,29550,550510,165
14:19,29550,900,29600,29550,550345,470
14:18,29550,900,29600,29550,549875,835
14:17,29600,950,29600,29550,549040,480
14:16,29550,900,29600,29550,548560,1111
14:15,29600,950,29600,29550,547449,4199
14:14,29650,1000,29650,29600,543250,192
14:13,29650,1000,29650,29600,543058,263
14:12,29650,1000,29650,29600,542795,202
14:11,29600,950,29650,29600,542593,195
14:10,29650,1000,29700,29600,542398,2176
14:09,29650,1000,29700,29650,540222,193
14:08,29700,1050,29700,29650,540029,257
14:07,29700,1050,29700,29650,539772,1426
14:06,29650,1000,29650,29600,538346,648
14:05,29650,1000,29650,29600,537698,66
14:04,29600,950,29650,29600,537632,452
14:03,29600,950,29650,29600,537180,221
14:02,29600,950,29650,29600,536959,1648
14:01,29600,950,29600,29550,535311,145
14:00,29600,950,29600,29550,535166,811
13:59,29600,950,29600,29550,534355,933
13:58,29650,1000,29650,29600,533422,794
13:57,29600,950,29650,29600,532628,281
13:56,29600,950,29650,29550,532347,843
13:55,29650,1000,29650,29600,531504,1795
13:54,29600,950,29650,29600,529709,54
13:53,29650,1000,29650,29600,529655,1533
13:52,29600,950,29650,29600,528122,443
13:51,29600,950,29650,29600,527679,406
13:50,29600,950,29650,29600,527273,676
13:49,29650,1000,29650,29600,526597,126
13:48,29650,1000,29650,29600,526471,532
13:47,29650,1000,29700,29650,525939,433
13:46,29700,1050,29700,29650,525506,1268
13:45,29650,1000,29650,29600,524238,3362
13:44,29600,950,29600,29550,520876,1647
13:43,29650,1000,29650,29600,519229,931
13:42,29650,1000,29700,29650,518298,2580
13:41,29700,1050,29750,29700,515718,1281
13:40,29750,1100,29750,29700,514437,651
13:39,29700,1050,29750,29700,513786,1222
13:38,29700,1050,29700,29650,512564,1572
13:37,29700,1050,29700,29650,510992,3462
13:36,29700,1050,29700,29650,507530,364
13:35,29700,1050,29700,29650,507166,2832
13:34,29600,950,29650,29600,504334,674
13:33,29600,950,29650,29600,503660,1379
13:32,29650,1000,29650,29600,502281,4376
13:31,29550,900,29600,29550,497905,751
13:30,29600,950,29600,29550,497154,1004
13:29,29600,950,29650,29600,496150,1462
13:28,29600,950,29650,29600,494688,1672
13:27,29600,950,29650,29600,493016,2909
13:26,29600,950,29650,29600,490107,1642
13:25,29600,950,29650,29600,488465,1340
13:24,29600,950,29600,29550,487125,853
13:23,29600,950,29600,29550,486272,262
13:22,29600,950,29600,29550,486010,73
13:21,29550,900,29600,29550,485937,2350
13:20,29600,950,29600,29550,483587,1088
13:19,29550,900,29600,29550,482499,874
13:18,29600,950,29600,29550,481625,624
13:17,29550,900,29550,29500,481001,185
13:16,29500,850,29550,29500,480816,1671
13:15,29550,900,29600,29550,479145,343
13:14,29600,950,29600,29550,478802,251
13:13,29550,900,29600,29550,478551,335
13:12,29550,900,29600,29550,478216,874
13:11,29600,950,29600,29550,477342,568
13:10,29550,900,29550,29500,476774,1110
13:09,29600,950,29600,29550,475664,1920
13:08,29600,950,29650,29600,473744,3102
13:07,29600,950,29600,29550,470642,4257
13:06,29500,850,29500,29450,466385,2362
13:05,29450,800,29500,29450,464023,769
13:04,29450,800,29500,29450,463254,664
13:03,29450,800,29500,29450,462590,3200
13:02,29400,750,29450,29400,459390,1355
13:01,29450,800,29450,29400,458035,2335
13:00,29400,750,29450,29400,455700,2334
12:59,29450,800,29450,29400,453366,162
12:58,29450,800,29450,29400,453204,145
12:57,29400,750,29450,29400,453059,293
12:56,29450,800,29450,29400,452766,1343
12:55,29450,800,29450,29400,451423,2940
12:54,29450,800,29450,29400,448483,557
12:53,29400,750,29450,29400,447926,231
12:52,29450,800,29450,29400,447695,497
12:51,29400,750,29450,29400,447198,351
12:50,29400,750,29450,29400,446847,128
12:49,29400,750,29450,29400,446719,119
12:48,29450,800,29450,29400,446600,191
12:47,29450,800,29450,29400,446409,881
12:46,29450,800,29450,29400,445528,5423
12:45,29350,700,29400,29350,440105,436
12:44,29350,700,29400,29350,439669,786
12:43,29350,700,29400,29350,438883,370
12:42,29400,750,29400,29350,438513,842
12:41,29400,750,29450,29400,437671,138
12:40,29400,750,29450,29400,437533,1085
12:39,29400,750,29450,29400,436448,324
12:38,29400,750,29450,29400,436124,634
12:37,29400,750,29400,29350,435490,565
12:36,29400,750,29450,29400,434925,999
12:35,29400,750,29450,29400,433926,2100
12:34,29400,750,29450,29400,431826,886
12:33,29400,750,29400,29350,430940,708
12:32,29450,800,29450,29400,430232,480
12:31,29400,750,29450,29400,429752,1903
12:30,29350,700,29400,29350,427849,1000
12:29,29400,750,29400,29350,426849,5595
12:28,29400,750,29400,29350,421254,5820
12:27,29350,700,29350,29300,415434,24
12:26,29350,700,29350,29300,415410,343
12:25,29300,650,29350,29300,415067,248
12:24,29350,700,29350,29300,414819,525
12:23,29300,650,29350,29300,414294,51
12:22,29350,700,29350,29300,414243,2408
12:21,29300,650,29300,29250,411835,161
12:20,29250,600,29300,29250,411674,3962
12:19,29300,650,29350,29300,407712,108
12:18,29350,700,29350,29300,407604,983
12:17,29300,650,29350,29300,406621,2125
12:16,29300,650,29350,29300,404496,6735
12:15,29300,650,29300,29250,397761,1400
12:14,29250,600,29300,29250,396361,9
12:13,29250,600,29300,29250,396352,52
12:12,29300,650,29300,29250,396300,445
12:11,29250,600,29300,29250,395855,108
12:10,29250,600,29300,29250,395747,95
12:09,29250,600,29300,29250,395652,361
12:08,29250,600,29300,29250,395291,1668
12:07,29250,600,29250,29200,393623,59
12:06,29250,600,29250,29200,393564,112
12:05,29250,600,29250,29200,393452,436
12:04,29250,600,29250,29200,393016,44
12:03,29200,550,29250,29200,392972,2001
12:02,29200,550,29250,29200,390971,314
12:01,29200,550,29250,29200,390657,1109
12:00,29200,550,29200,29150,389548,39
11:59,29150,500,29200,29150,389509,96
11:58,29200,550,29200,29150,389413,24
11:57,29150,500,29200,29150,389389,129
11:56,29150,500,29200,29150,389260,170
11:55,29150,500,29150,29100,389090,725
11:54,29100,450,29150,29100,388365,1704
11:53,29200,550,29200,29150,386661,1626
11:52,29200,550,29200,29150,385035,280
11:51,29150,500,29200,29150,384755,155
11:50,29200,550,29200,29150,384600,507
11:49,29200,550,29200,29150,384093,745
11:48,29200,550,29250,29150,383348,1025
11:47,29200,550,29250,29200,382323,402
11:46,29200,550,29250,29200,381921,113
11:45,29200,550,29250,29200,381808,2029
11:44,29250,600,29250,29200,379779,21
11:43,29250,600,29250,29200,379758,306
11:42,29200,550,29250,29200,379452,163
11:41,29200,550,29250,29200,379289,946
11:40,29200,550,29200,29150,378343,964
11:39,29200,550,29200,29150,377379,230
11:38,29150,500,29200,29150,377149,804
11:37,29200,550,29250,29200,376345,521
11:36,29250,600,29250,29200,375824,82
11:35,29250,600,29250,29200,375742,351
11:34,29350,700,29350,29250,375391,845
11:33,29350,700,29350,29250,374546,1130
11:32,29300,650,29300,29250,373416,64
11:31,29250,600,29300,29250,373352,638
11:30,29300,650,29350,29300,372714,645
11:29,29350,700,29350,29300,372069,763
11:28,29300,650,29350,29300,371306,747
11:27,29300,650,29350,29300,370559,167
11:26,29300,650,29350,29300,370392,4148
11:25,29300,650,29300,29250,366244,627
11:24,29300,650,29300,29250,365617,13646
11:23,29150,500,29200,29150,351971,40
11:22,29150,500,29200,29150,351931,285
11:21,29200,550,29200,29150,351646,5382
11:20,29150,500,29150,29100,346264,5305
11:19,29200,550,29200,29150,340959,2459
11:18,29150,500,29250,29150,338500,2138
11:17,29200,550,29250,29200,336362,283
11:16,29200,550,29250,29200,336079,869
11:15,29200,550,29250,29200,335210,26
11:14,29200,550,29250,29200,335184,41
11:13,29250,600,29250,29200,335143,104
11:12,29250,600,29250,29200,335039,646
11:11,29200,550,29250,29200,334393,1284
11:10,29200,550,29200,29150,333109,1259
11:09,29200,550,29250,29200,331850,86
11:08,29250,600,29250,29200,331764,158
11:07,29250,600,29250,29200,331606,733
11:06,29250,600,29300,29250,330873,528
11:05,29250,600,29300,29250,330345,574
11:04,29250,600,29300,29250,329771,1113
11:03,29250,600,29300,29250,328658,240
11:02,29250,600,29300,29200,328418,954
11:01,29200,550,29250,29200,327464,3468
11:00,29200,550,29250,29200,323996,133
10:59,29200,550,29250,29200,323863,492
10:58,29250,600,29250,29200,323371,271
10:57,29250,600,29250,29200,323100,728
10:56,29200,550,29250,29200,322372,342
10:55,29250,600,29250,29200,322030,1333
10:54,29200,550,29250,29200,320697,193
10:53,29250,600,29250,29200,320504,327
10:52,29250,600,29250,29200,320177,1646
10:51,29250,600,29250,29200,318531,183
10:50,29200,550,29250,29200,318348,319
10:49,29250,600,29250,29200,318029,1427
10:48,29200,550,29200,29150,316602,646
10:47,29150,500,29200,29150,315956,696
