stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20230331,13860,13430,13990,13310,2356691,32476238500,00,0.00,N,2,630,
20230330,13230,12720,13450,12530,1600741,20947694670,00,0.00,N,2,600,
20230329,12630,12400,12640,12270,694552,8681066590,00,0.00,N,2,240,
20230328,12390,11800,12430,11800,1041308,12692153860,00,0.00,N,2,660,
20230327,11730,11690,11870,11580,530914,6204763700,00,0.00,N,2,20,
20230324,11710,11720,11790,11640,401638,4698351670,00,0.00,N,3,0,
20230323,11710,11890,11940,11670,597260,7011792850,00,0.00,N,5,-170,
20230322,11880,12260,12260,11850,723616,8650124860,00,0.00,N,5,-320,
20230321,12200,12250,12490,12170,341036,4180982190,00,0.00,N,5,-30,
20230320,12230,12170,12630,12160,569269,7041724370,00,0.00,N,2,60,
20230317,12170,12170,12290,12070,406170,4952078460,00,0.00,N,2,70,
20230316,12100,12040,12110,11860,397997,4780070330,00,0.00,N,5,-60,
20230315,12160,12080,12240,12050,416830,5067302830,00,0.00,N,2,210,
20230314,11950,12260,12260,11900,560261,6750461880,00,0.00,N,5,-310,
20230313,12260,12000,12280,11880,468124,5654220810,00,0.00,N,2,120,
20230310,12140,12300,12350,12100,487844,5943064080,00,0.00,N,5,-270,
20230309,12410,12400,12530,12290,460792,5712691690,00,0.00,N,5,-20,
20230308,12430,12700,12700,12420,501677,6282257800,00,0.00,N,5,-330,
20230307,12760,12720,12920,12680,739900,9482767870,00,0.00,N,2,80,
20230306,12680,12700,12790,12530,597611,7551608520,00,0.00,N,2,190,
20230303,12490,12430,12530,12300,499373,6204612140,00,0.00,N,2,140,
20230302,12350,12370,12510,12300,549858,6814330750,00,0.00,N,5,-20,
20230228,12370,12400,12590,12300,679059,8415180350,00,0.00,N,5,-30,
20230227,12400,12460,12500,12120,955030,11778029290,00,0.00,N,5,-180,
20230224,12580,13730,13730,12550,2749428,35444044840,00,0.00,N,5,-1150,
20230223,13730,13000,13930,12950,1747408,23669825890,00,0.00,N,2,860,
20230222,12870,13020,13130,12820,856217,11060706400,00,0.00,N,5,-240,
20230221,13110,13290,13390,13080,534982,7054624200,00,0.00,N,5,-150,
20230220,13260,13320,13480,13040,411723,5449937940,00,0.00,N,5,-60,
20230217,13320,13090,13390,13030,600637,7967841050,00,0.00,N,2,70,
20230216,13250,13300,13530,13070,835687,11087557430,00,0.00,N,2,40,
20230215,13210,13700,13720,13130,912130,12195442820,00,0.00,N,5,-460,
20230214,13670,13670,13910,13540,709579,9737459330,00,0.00,N,2,20,
20230213,13650,13790,13840,13460,653917,8904882960,00,0.00,N,5,-130,
20230210,13780,13650,14240,13350,1517710,21020476370,00,0.00,N,2,140,
20230209,13640,13710,13950,13500,821795,11280000910,00,0.00,N,5,-100,
20230208,13740,13720,13780,13510,649717,8884850470,00,0.00,N,2,100,
20230207,13640,13800,13900,13550,717896,9830451800,00,0.00,N,5,-160,
20230206,13800,13620,13960,13480,924303,12758337050,00,0.00,N,2,40,
20230203,13760,13930,13940,13400,1150185,15701266360,00,0.00,N,5,-140,
20230202,13900,13700,14060,13560,2059749,28550279620,00,0.00,N,2,440,
20230201,13460,13500,13600,13170,1424189,19077892570,00,0.00,N,2,110,
20230131,13350,12810,13430,12690,1791326,23680649590,00,0.00,N,2,550,
20230130,12800,12900,13160,12680,1208925,15600405230,00,0.00,N,2,50,
20230127,12750,12760,12970,12560,1150869,14689564980,00,0.00,N,2,70,
20230126,12680,12020,12700,12020,1616974,20155852200,00,0.00,N,2,670,
20230125,12010,12250,12350,11960,1056120,12747723620,00,0.00,N,5,-190,
20230120,12200,12150,12250,11950,699065,8490377950,00,0.00,N,5,-50,
20230119,12250,12400,12450,11800,1379193,16739996200,00,0.00,N,5,-50,
20230118,12300,12800,12900,12150,2006688,24948390350,00,0.00,N,5,-450,
20230117,12750,11700,13250,11700,5947201,75685463650,00,0.00,N,2,1100,
20230116,11650,11700,11900,11500,660166,7709920550,00,0.00,N,2,50,
20230113,11600,11650,11800,11500,568275,6604397450,00,0.00,N,3,0,
20230112,11600,11550,11900,11450,826234,9641682300,00,0.00,N,2,200,
20230111,11400,11350,11550,11300,475489,5424331400,00,0.00,N,2,100,
20230110,11300,11300,11450,11150,634757,7177725550,00,0.00,N,2,50,
20230109,11250,10800,11300,10700,769581,8540580950,00,0.00,N,2,650,
20230106,10600,10450,10700,10400,282191,2991691300,00,0.00,N,2,150,
20230105,10450,10700,10800,10400,348125,3667990450,00,0.00,N,5,-250,
20230104,10700,10300,10750,10200,327381,3461020100,00,0.00,N,2,300,
20230103,10400,10350,10650,10200,437537,4545268050,00,0.00,N,5,-50,
20230102,10450,10650,10750,10350,268630,2829558650,00,0.00,N,5,-100,
20221229,10550,10900,11050,10550,549109,5868422050,00,0.00,N,5,-400,
20221228,10950,11100,11400,10900,508039,5644348300,02,0.00,N,5,-300,
20221227,11250,10900,11350,10900,580239,6442516500,00,0.00,N,2,350,
20221226,10900,10900,10950,10700,358604,3876148500,00,0.00,N,3,0,
