stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20220401,335500,340000,340500,335500,446987,150555231400,00,0.00,N,5,-5000,
20220331,340500,341500,342000,338500,427064,145424351000,00,0.00,N,2,1500,
20220330,339000,342000,342000,337000,454373,154228116500,00,0.00,N,2,5000,
20220329,334000,334500,338000,332000,323767,108380932500,00,0.00,N,2,2500,
20220328,331500,329500,332500,324000,356589,117389516500,00,0.00,N,5,-1500,
20220325,333000,339500,340000,332500,559026,186974413500,00,0.00,N,5,-7000,
20220324,340000,339500,342000,335000,528012,178229385000,00,0.00,N,5,-5500,
20220323,345500,343000,347500,341500,504911,173752975500,00,0.00,N,2,6000,
20220322,339500,340000,341000,336000,301259,102136437000,00,0.00,N,2,500,
20220321,339000,347500,347500,336000,398441,135398927000,00,0.00,N,5,-5500,
20220318,344500,345000,346500,341500,722326,248867327500,00,0.00,N,3,0,
20220317,344500,337500,348000,337500,1070200,368631791500,00,0.00,N,2,14000,
20220316,330500,333500,334000,324000,584708,192294565000,00,0.00,N,2,3000,
20220315,327500,328500,335000,326000,627012,207068642000,00,0.00,N,5,-1500,
20220314,329000,328500,338000,325000,679812,224915753000,00,0.00,N,3,0,
20220311,329000,330000,332000,323000,737003,241043821000,00,0.00,N,5,-1500,
20220310,330500,319000,337000,316000,1521280,502345070000,00,0.00,N,2,26000,
20220308,304500,302000,309500,301500,559921,171092970926,00,0.00,N,5,-2500,
20220307,307000,309000,309500,305000,535033,164297442000,00,0.00,N,5,-10500,
20220304,317500,325500,326000,317000,445607,142456036270,00,0.00,N,5,-8000,
20220303,325500,319000,327000,318500,580888,188682271000,00,0.00,N,2,8500,
20220302,317000,319000,319500,312000,546099,173108861500,00,0.00,N,5,-1000,
20220228,318000,312000,318500,310500,542469,171203688500,00,0.00,N,2,3500,
20220225,314500,308000,317500,305000,857872,267935862000,00,0.00,N,2,12000,
20220224,302500,305000,306000,300000,666538,201502913000,00,0.00,N,5,-6500,
20220223,309000,316000,316500,308500,443348,137584753000,00,0.00,N,5,-4000,
20220222,313000,309500,313000,308000,484404,150305652500,00,0.00,N,5,-5000,
20220221,318000,311000,318500,308000,550016,172503571000,00,0.00,N,3,0,
20220218,318000,319500,320000,315500,549382,174479545500,00,0.00,N,5,-6500,
20220217,324500,325000,328000,319000,481773,156613250000,00,0.00,N,3,0,
20220216,324500,322500,325500,320000,447832,144681983568,00,0.00,N,2,6000,
20220215,318500,325000,325500,316000,335584,107441910000,00,0.00,N,5,-3500,
20220214,322000,326000,327000,318000,424845,136939354000,00,0.00,N,5,-5500,
20220211,327500,326500,330500,323500,450896,147577943500,00,0.00,N,5,-4000,
20220210,331500,326500,337500,326500,701866,233900787500,00,0.00,N,2,5500,
20220209,326000,324000,327000,322000,377538,122523053000,00,0.00,N,2,4000,
20220208,322000,329000,329500,320000,427530,138555364500,00,0.00,N,5,-5000,
20220207,327000,328500,329000,320500,492656,160095155500,00,0.00,N,5,-500,
20220204,327500,321500,329500,321000,548945,179261508000,00,0.00,N,2,7000,
20220203,320500,325500,326000,320000,884438,285967920000,00,0.00,N,2,10500,
20220128,310000,297000,311000,297000,974351,297142295500,00,0.00,N,2,7000,
20220127,303000,307000,315500,303000,949565,292133780000,00,0.00,N,5,-10000,
20220126,313000,318500,321000,312000,811297,255361740000,00,0.00,N,5,-9000,
20220125,322000,329500,331500,318000,799996,257970996000,00,0.00,N,5,-6500,
20220124,328500,333000,334000,327500,494977,163283047000,00,0.00,N,5,-4500,
20220121,333000,330500,340500,330000,580928,194092485000,00,0.00,N,5,-2000,
20220120,335000,331000,336500,326500,695553,230148486500,00,0.00,N,2,2500,
20220119,332500,330000,334000,328000,749338,247649322880,00,0.00,N,5,-5500,
20220118,338000,346500,348000,335500,441573,150023889000,00,0.00,N,5,-5500,
20220117,343500,340500,346500,339500,418789,143603981500,00,0.00,N,2,1500,
20220114,342000,341000,342500,335500,504907,171403540000,00,0.00,N,5,-6000,
20220113,348000,348000,352000,344000,677226,236322868506,00,0.00,N,2,2500,
20220112,345500,339500,352500,339500,1047713,364057951000,00,0.00,N,2,10500,
20220111,335000,336000,344500,334500,805084,272271119021,00,0.00,N,3,0,
20220110,335000,339000,339500,329000,828611,276478717500,00,0.00,N,5,-3000,
20220107,338000,338000,343500,337000,787839,267513155280,00,0.00,N,5,-500,
20220106,338500,348500,349500,337500,1280916,438426318000,00,0.00,N,5,-16500,
20220105,355000,362000,362000,352000,1151703,409303673645,00,0.00,N,5,-10500,
20220104,365500,376000,376000,365000,803676,295844908000,00,0.00,N,5,-10500,
20220103,376000,379000,381000,375500,378920,142954102500,00,0.00,N,5,-2500,
20211230,378500,381000,382000,376000,369314,139545143500,00,0.00,N,5,-3500,
20211229,382000,389000,389000,382000,352409,135291963000,02,0.00,N,5,-2500,
20211228,384500,380000,385500,378000,551228,210627496500,00,0.00,N,2,4000,
20211227,380500,384500,384500,380000,226757,86464326500,00,0.00,N,5,-3500,
20211224,384000,378000,388000,378000,412695,158903133000,00,0.00,N,2,6000,
20211223,378000,379500,380500,374500,354342,133398260000,00,0.00,N,5,-500,
20211222,378500,376000,380000,375500,263513,99579716500,00,0.00,N,2,3500,
20211221,375000,370000,379000,370000,480367,180307698500,00,0.00,N,2,2000,
20211220,373000,381500,383000,373000,630690,236773535000,00,0.00,N,5,-11500,
20211217,384500,387000,387500,383500,505284,194506545500,00,0.00,N,5,-3000,
20211216,387500,389500,395500,384500,543865,210995288500,00,0.00,N,3,0,
20211215,387500,387000,390000,387000,290339,112690573500,00,0.00,N,5,-4500,
20211214,392000,388500,392500,387000,322068,125505998733,00,0.00,N,2,1500,
20211213,390500,398000,398000,390000,346330,136198351500,00,0.00,N,5,-4500,
20211210,395000,394000,396500,393500,224452,88608836101,00,0.00,N,5,-4500,
20211209,399500,397000,399500,394000,748143,297838445500,00,0.00,N,2,4500,
20211208,395000,395000,399500,394000,534080,205515508400,00,0.00,N,2,4000,
20211207,391000,390500,392500,388500,384366,149993774000,00,0.00,N,5,-1000,
20211206,392000,400500,400500,389500,456773,179248848390,00,0.00,N,5,-10000,
20211203,402000,397500,402000,394500,501099,200205381492,00,0.00,N,2,3500,
20211202,398500,382500,399000,382000,613006,241738341500,00,0.00,N,2,8500,
