stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20201201,83900,80100,84000,80100,202281,16675586700,00,0.00,N,2,3500,
20201130,80400,81300,83400,79500,181496,14706504600,00,0.00,N,5,-600,
20201127,81000,78500,81400,78000,117074,9411479600,00,0.00,N,2,2300,
20201126,78700,78600,80200,77200,80044,6304905400,00,0.00,N,2,100,
20201125,78600,82300,82400,78000,195598,15536544600,00,0.00,N,5,-2400,
20201124,81000,83000,83700,80400,147914,12087950500,00,0.00,N,5,-1900,
20201123,82900,80400,84800,80100,181691,15058162800,00,0.00,N,2,2200,
20201120,80700,80200,81700,78800,124416,9980156300,00,0.00,N,2,500,
20201119,80200,81800,84100,79300,273324,22078560100,00,0.00,N,5,-2400,
20201118,82600,84900,89200,82600,358267,30732564900,00,0.00,N,5,-2000,
20201117,84600,78700,84700,77600,345277,28682688200,00,0.00,N,2,5900,
20201116,78700,81200,81500,76700,262045,20596282400,00,0.00,N,5,-2300,
20201113,81000,75800,82400,74200,520838,40866321900,00,0.00,N,2,5200,
20201112,75800,71400,76200,70200,342747,25427409400,00,0.00,N,2,4500,
20201111,71300,69200,73400,69200,366220,26040415900,00,0.00,N,2,3300,
20201110,68000,67400,68800,65000,134782,9116094600,00,0.00,N,2,600,
20201109,67400,65000,67700,64800,159183,10648475200,00,0.00,N,2,2800,
20201106,64600,65300,66000,64200,50853,3294915600,00,0.00,N,5,-700,
20201105,65300,64100,65500,63700,99162,6410204400,00,0.00,N,2,1500,
20201104,63800,64400,65500,63500,63267,4062223300,00,0.00,N,5,-100,
20201103,63900,64600,66000,63500,89801,5804989500,00,0.00,N,5,-1100,
20201102,65000,65000,65600,63200,77228,4988302300,00,0.00,N,2,500,
20201030,64500,67600,68500,63500,149379,9911984100,00,0.00,N,5,-3000,
20201029,67500,65400,67800,64800,129022,8603083200,00,0.00,N,2,800,
20201028,66700,63500,66900,62800,138348,9021514900,00,0.00,N,2,3400,
20201027,63300,63400,65400,63000,143804,9196692500,00,0.00,N,5,-300,
20201026,63600,64900,66800,63100,118657,7632823500,00,0.00,N,5,-1500,
20201023,65100,63700,66500,63100,125706,8169659400,00,0.00,N,2,2100,
20201022,63000,66700,67000,62500,181143,11569120900,00,0.00,N,5,-4000,
20201021,67000,68500,69800,65900,186476,12659389200,00,0.00,N,5,-1400,
20201020,68400,60500,71600,59600,854068,56534916600,00,0.00,N,2,5500,
20201019,62900,67500,67700,61600,327283,21153426300,00,0.00,N,5,-5100,
20201016,68000,70800,74000,67400,352513,24823213500,00,0.00,N,5,-2800,
20201015,70800,66500,71900,65500,418711,29056869500,00,0.00,N,2,4300,
20201014,66500,69000,70000,65200,226830,15231392700,00,0.00,N,5,-1400,
20201013,67900,67900,68400,65900,153008,10291524000,00,0.00,N,2,1000,
20201012,66900,67700,68700,65700,178304,11984482400,00,0.00,N,5,-1600,
20201008,68500,69000,70500,68000,188890,13043446100,00,0.00,N,2,800,
20201007,67700,65300,68600,64800,155524,10397566400,00,0.00,N,2,1500,
20201006,66200,66600,67200,65100,161117,10624717100,00,0.00,N,5,-1000,
20201005,67200,61900,68500,61900,355104,23152664200,00,0.00,N,2,5300,
20200929,61900,63000,63200,60600,214046,13252725600,00,0.00,N,5,-600,
20200928,62500,58100,62500,57900,485511,29495222800,00,0.00,N,2,5800,
20200925,56700,58000,59000,56300,150538,8606199200,00,0.00,N,5,-800,
20200924,57500,58000,58900,56400,208490,11986796500,00,0.00,N,5,-1700,
20200923,59200,57000,59600,55900,301667,17488377100,00,0.00,N,2,3200,
20200922,56000,58400,58800,55000,252091,14199378300,00,0.00,N,5,-3100,
20200921,59100,60000,62000,58500,178103,10662568600,00,0.00,N,5,-1200,
20200918,60300,59900,61200,58200,166781,9941308800,00,0.00,N,5,-200,
20200917,60500,57800,61400,56900,337657,20155927800,00,0.00,N,2,2600,
20200916,57900,58600,60800,57700,171840,10075729900,00,0.00,N,5,-1200,
20200915,59100,58100,61500,55000,536763,31299590000,00,0.00,N,2,1100,
20200914,58000,53200,58500,52300,873821,48955564700,00,0.00,N,2,6100,
20200911,51900,50100,51900,48450,1349313,65842207650,00,0.00,N,2,600,
20200910,51300,49850,53400,49100,613665,31304053950,00,0.00,N,2,3100,
20200909,48200,44000,48650,43700,506493,24066246200,00,0.00,N,2,3850,
20200908,44350,42950,44700,42700,81960,3591467400,00,0.00,N,2,1450,
20200907,42900,43600,43900,42700,49378,2131558850,00,0.00,N,5,-1100,
20200904,44000,43000,44450,43000,75402,3310990450,00,0.00,N,5,-700,
20200903,44700,43200,44900,43050,89942,3992399950,00,0.00,N,2,1500,
20200902,43200,42850,44150,42450,54126,2357947550,00,0.00,N,2,350,
20200901,42850,42300,43050,41850,49847,2109863900,00,0.00,N,2,550,
20200831,42300,43150,43900,42200,66792,2878661600,00,0.00,N,5,-1000,
20200828,43300,40500,45400,40450,296910,12886580050,00,0.00,N,2,2900,
20200827,40400,41500,41650,40250,84391,3440400300,00,0.00,N,5,-1200,
20200826,41600,41100,42000,40200,59697,2447656650,00,0.00,N,2,500,
20200825,41100,39500,41250,39300,73596,2991779150,00,0.00,N,2,1900,
20200824,39200,39250,39500,38350,39913,1551007050,00,0.00,N,5,-200,
20200821,39400,39650,40250,39300,30982,1228866850,00,0.00,N,5,-200,
20200820,39600,41000,41000,39350,52333,2086913850,00,0.00,N,5,-1350,
20200819,40950,41000,41350,40550,50016,2043945600,00,0.00,N,5,-50,
