stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20200401,155000,159000,161000,154500,396564,62862083500,00,0.00,N,5,-6000,
20200331,161000,161500,163500,157500,474039,76047990500,00,0.00,N,2,1000,
20200330,160000,156500,161500,155500,501851,79329886500,05,0.00,N,5,-3500,
20200327,163500,161500,166500,157500,567062,91797869500,00,0.00,N,2,8000,
20200326,155500,158000,162000,155500,509091,80688063000,00,0.00,N,5,-5500,
20200325,161000,152000,161000,150000,581137,90087773500,00,0.00,N,2,15500,
20200324,145500,140500,146500,138000,476227,67859448000,00,0.00,N,2,7500,
20200323,138000,137500,139500,133000,457989,62605727500,00,0.00,N,5,-6500,
20200320,144500,140500,145500,138500,636918,90962141500,00,0.00,N,2,5000,
20200319,139500,149500,152500,138500,645668,92303241000,00,0.00,N,5,-8000,
20200318,147500,156500,159500,147500,559707,86983189500,00,0.00,N,5,-8000,
20200317,155500,152500,163500,152500,547216,85839935000,00,0.00,N,5,-6500,
20200316,162000,172500,176500,162000,506250,84289099000,00,0.00,N,5,-9000,
20200313,171000,164500,174500,162000,784135,131468324500,00,0.00,N,5,-7000,
20200312,178000,180500,181500,172000,1019659,179829318500,00,0.00,N,5,-1500,
20200311,179500,180500,186000,178000,483620,87740154248,00,0.00,N,5,-1000,
20200310,180500,178000,181500,176000,497558,89203918000,00,0.00,N,3,0,
20200309,180500,186000,186000,180000,551277,100125155000,00,0.00,N,5,-11500,
20200306,192000,193000,194000,192000,299607,57696752000,00,0.00,N,5,-5000,
20200305,197000,196500,197500,194000,421898,82557860920,00,0.00,N,2,3000,
20200304,194000,191000,197000,190500,363057,70753805500,00,0.00,N,2,2000,
20200303,192000,195000,196500,192000,369345,71683934500,00,0.00,N,2,500,
20200302,191500,196500,197000,191000,437217,84308223500,00,0.00,N,5,-4000,
20200228,195500,195000,197000,193000,538272,104741434500,00,0.00,N,5,-3500,
20200227,199000,199000,202500,199000,305381,61048059500,00,0.00,N,5,-1000,
20200226,200000,200000,201500,198500,339857,67873596500,00,0.00,N,5,-2000,
20200225,202000,201000,203500,201000,306873,62065577500,00,0.00,N,5,-1500,
20200224,203500,207000,208000,202000,337423,68750848000,00,0.00,N,5,-8000,
20200221,211500,213500,214000,211000,217235,45988611062,00,0.00,N,5,-4000,
20200220,215500,217000,218500,214000,203605,43900751280,00,0.00,N,5,-1000,
20200219,216500,219000,220000,216000,190216,41343551500,00,0.00,N,5,-1000,
20200218,217500,218500,219000,216500,181856,39610485000,00,0.00,N,5,-1000,
20200217,218500,218500,220000,216500,281494,61405500000,00,0.00,N,5,-1000,
20200214,219500,219000,220000,217500,217419,47589037500,00,0.00,N,5,-1500,
20200213,221000,222500,225000,220500,379379,84195817500,00,0.00,N,5,-1000,
20200212,222000,221500,223500,220000,198757,44061204000,00,0.00,N,3,0,
20200211,222000,219500,223000,218500,212646,47092507000,00,0.00,N,2,1500,
20200210,220500,219000,221000,216000,289609,63231000500,00,0.00,N,5,-2500,
20200207,223000,222500,224000,220000,285403,63319246000,00,0.00,N,5,-1000,
20200206,224000,218000,225500,217500,363840,81428734000,00,0.00,N,2,9500,
20200205,214500,216000,217000,213500,297540,64009904500,00,0.00,N,2,500,
20200204,214000,214500,218500,213000,311725,67167692000,00,0.00,N,5,-500,
20200203,214500,216000,216500,211000,427513,91486580500,00,0.00,N,5,-6500,
20200131,221000,224500,226000,220500,359322,79749927000,00,0.00,N,5,-3500,
20200130,224500,226000,227000,223500,253901,57198654000,00,0.00,N,5,-2000,
20200129,226500,228000,228500,225000,203199,46095925000,00,0.00,N,2,500,
20200128,226000,232000,233000,223500,583981,132707908000,00,0.00,N,5,-14500,
20200123,240500,240500,241500,238500,249642,59871487500,00,0.00,N,5,-1000,
20200122,241500,243500,243500,240000,204013,49239023500,00,0.00,N,5,-2500,
20200121,244000,247500,247500,243000,188964,46213791500,00,0.00,N,5,-3000,
20200120,247000,243000,249000,243000,371516,91957754500,00,0.00,N,2,5500,
20200117,241500,241000,242000,239000,202782,48746701000,00,0.00,N,3,0,
20200116,241500,241000,242000,237000,244731,58685358500,00,0.00,N,5,-500,
20200115,242000,242000,243500,238500,205004,49572110500,00,0.00,N,3,0,
20200114,242000,240000,242500,240000,253387,61188373500,00,0.00,N,2,3500,
20200113,238500,236500,239000,234000,206237,48948472500,00,0.00,N,2,1000,
20200110,237500,234500,238500,234500,248358,58819253500,00,0.00,N,2,3500,
20200109,234000,232000,234000,231000,337466,78736389000,00,0.00,N,2,6000,
20200108,228000,229000,229500,226500,340244,77526407000,00,0.00,N,5,-4000,
20200107,232000,231500,234500,231000,138750,32282062500,00,0.00,N,2,1000,
20200106,231000,234000,234500,230000,217886,50408133000,00,0.00,N,5,-6000,
20200103,237000,237500,242000,236500,273831,65430562170,00,0.00,N,2,1000,
20200102,236000,236000,240000,234500,213578,50617371500,00,0.00,N,5,-500,
20191230,236500,238500,239000,236500,151194,35854657000,00,0.00,N,5,-2000,
20191227,238500,240000,240500,237500,201365,48081853174,02,0.00,N,5,-4500,
20191226,243000,242000,243500,240500,158756,38460893500,00,0.00,N,2,3000,
20191224,240000,244500,245000,238000,191559,46141736000,00,0.00,N,5,-3500,
20191223,243500,245500,245500,243000,142015,34648135500,00,0.00,N,5,-2500,
20191220,246000,247500,248000,243500,211349,51911955500,00,0.00,N,5,-500,
20191219,246500,245000,247500,242500,226225,55396524500,00,0.00,N,5,-2000,
20191218,248500,248000,249000,247000,256484,63596087500,00,0.00,N,2,1000,
20191217,247500,241500,248000,241000,369447,90862719802,00,0.00,N,2,5000,
20191216,242500,242000,244000,238500,213258,51488601719,00,0.00,N,5,-500,
20191213,243000,238500,243500,238000,419459,101594390000,00,0.00,N,2,7500,
20191212,235500,232500,237000,232000,494257,116422920500,00,0.00,N,2,4500,
20191211,231000,231500,232500,229000,188402,43485672000,00,0.00,N,5,-500,
20191210,231500,233000,233000,230000,124541,28817882500,00,0.00,N,5,-1500,
20191209,233000,231500,233500,230000,156065,36306946500,00,0.00,N,2,2500,
20191206,230500,229500,231000,228500,143898,33083799500,00,0.00,N,2,1500,
20191205,229000,227500,231500,227500,215791,49534554500,00,0.00,N,2,2000,
20191204,227000,229500,229500,226000,222937,50667597500,00,0.00,N,5,-4000,
20191203,231000,230500,232500,228500,172673,39873593500,00,0.00,N,5,-1000,
20191202,232000,230500,234500,229000,212885,49476684500,00,0.00,N,2,1500,
