stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190801,27600,27650,27750,27500,422035,11648860450,00,0.00,N,5,-100,
20190731,27700,27550,27800,27550,422434,11703870335,00,0.00,N,2,150,
20190730,27550,27650,27700,27500,286513,7903979300,00,0.00,N,3,0,
20190729,27550,27550,27750,27500,359236,9921687950,00,0.00,N,3,0,
20190726,27550,27600,27750,27550,309257,8546437368,00,0.00,N,5,-100,
20190725,27650,27650,27800,27500,485304,13416045548,00,0.00,N,3,0,
20190724,27650,27700,27850,27650,309270,8563992200,00,0.00,N,5,-100,
20190723,27750,27800,27850,27700,304858,8462005330,00,0.00,N,5,-150,
20190722,27900,27900,27900,27700,217651,6053314100,00,0.00,N,5,-50,
20190719,27950,27850,28050,27850,291241,8136720850,00,0.00,N,2,50,
20190718,27900,27800,28000,27800,275973,7696314950,00,0.00,N,2,50,
20190717,27850,28000,28050,27800,311307,8685648064,00,0.00,N,5,-100,
20190716,27950,28000,28100,27850,279233,7803489950,00,0.00,N,5,-50,
20190715,28000,28100,28250,28000,274258,7708478950,00,0.00,N,5,-150,
20190712,28150,27800,28250,27800,442909,12449752700,00,0.00,N,2,350,
20190711,27800,27700,28000,27650,705870,19701771164,00,0.00,N,2,150,
20190710,27650,27800,27900,27650,831372,23061082548,00,0.00,N,5,-100,
20190709,27750,28100,28200,27750,796853,22251618430,00,0.00,N,5,-300,
20190708,28050,28350,28500,28050,750526,21292083550,00,0.00,N,5,-350,
20190705,28400,28450,28500,28300,254897,7247832300,00,0.00,N,5,-50,
20190704,28450,28250,28450,28100,313344,8869853600,00,0.00,N,2,300,
20190703,28150,28400,28400,28100,285310,8053588250,00,0.00,N,5,-100,
20190702,28250,28150,28350,28150,245424,6933831510,00,0.00,N,2,50,
20190701,28200,28400,28400,28150,406117,11480689178,00,0.00,N,5,-150,
20190628,28350,28150,28500,28100,591590,16785427702,00,0.00,N,2,250,
20190627,28100,28150,28300,28100,424599,11977790400,00,0.00,N,5,-100,
20190626,28200,28250,28350,28100,395472,11164401922,00,0.00,N,5,-100,
20190625,28300,28400,28500,28200,349989,9910894150,00,0.00,N,5,-50,
20190624,28350,28350,28600,28250,398871,11350979350,00,0.00,N,2,150,
20190621,28200,28350,28550,28200,507850,14423572542,00,0.00,N,5,-200,
20190620,28400,28600,28600,28300,505181,14378215052,00,0.00,N,5,-100,
20190619,28500,28600,28700,28450,359243,10263074000,00,0.00,N,5,-50,
20190618,28550,28550,28750,28500,621100,17795131300,00,0.00,N,5,-50,
20190617,28600,28350,28600,28250,507879,14468517850,00,0.00,N,2,350,
20190614,28250,28250,28450,28100,557318,15792900555,00,0.00,N,2,100,
20190613,28150,28150,28350,28000,810699,22841770242,00,0.00,N,2,50,
20190612,28100,28200,28250,28050,507055,14302085494,00,0.00,N,2,100,
20190611,28000,28050,28200,27950,712835,20045116145,00,0.00,N,5,-50,
20190610,28050,28250,28350,28000,670908,18857516350,00,0.00,N,5,-150,
20190607,28200,28350,28450,28100,676518,19129769050,00,0.00,N,5,-150,
20190605,28350,28300,28450,28100,674718,19131495000,00,0.00,N,2,150,
20190604,28200,27600,28300,27600,886937,24959473560,00,0.00,N,2,600,
20190603,27600,27850,28000,27600,702987,19499162352,00,0.00,N,5,-350,
20190531,27950,28250,28350,27900,1259124,35391909144,00,0.00,N,5,-400,
20190530,28350,28200,28400,27850,1025477,28923192600,00,0.00,N,2,450,
20190529,27900,27950,28150,27550,1658203,46168388520,00,0.00,N,5,-150,
